144# Number of sensors
#x	z
16	32	15	31	35.28	0.0302834
16	32	31	14	-26.69	0.0303747
16	32	14	30	14.46	0.0306916
16	32	30	13	-11.66	0.0308576
16	32	13	29	9.31	0.0310741
16	32	29	12	-8.1	0.0312346
16	32	12	28	6.64	0.031506
16	32	28	11	-5.55	0.0318018
16	32	11	27	4.64	0.0321552
16	32	27	10	-3.58	0.0327933
16	32	10	26	2.94	0.0334014
16	32	26	9	-2.07	0.0348309
16	32	9	25	1.48	0.0367568
16	32	25	8	-1.12	0.0389286
16	32	8	24	0.78	0.0428205
16	32	24	7	-0.72	0.0438889
15	31	14	30	48.37	0.0302067
15	31	30	13	-38.79	0.0302578
15	31	13	29	29.74	0.0303362
15	31	29	12	-26.52	0.0303771
15	31	12	28	21.32	0.030469
15	31	28	11	-18.03	0.0305546
15	31	11	27	14.9	0.0306711
15	31	27	10	-11.3	0.030885
15	31	10	26	9.22	0.0310846
15	31	26	9	-6.16	0.0316234
15	31	9	25	4.33	0.0323095
15	31	25	8	-3.11	0.0332154
15	31	8	24	2.08	0.0348077
15	31	24	7	-1.89	0.035291
15	31	7	23	1.46	0.0368493
15	31	23	6	-1.31	0.0376336
14	30	13	29	40.28	0.0302483
14	30	29	12	-36.69	0.0302726
14	30	12	28	28.59	0.0303498
14	30	28	11	-24.92	0.0304013
14	30	11	27	20.3	0.0304926
14	30	27	10	-15.37	0.0306506
14	30	10	26	12.24	0.030817
14	30	26	9	-8.52	0.0311737
14	30	9	25	5.73	0.0317452
14	30	25	8	-4.22	0.0323697
14	30	8	24	2.74	0.0336496
14	30	24	7	-2.51	0.0339841
14	30	7	23	1.87	0.0353476
14	30	23	6	-1.7	0.0358824
14	30	6	22	1.63	0.036135
14	30	22	5	-1.4	0.0371429
13	29	12	28	38.8	0.0302577
13	29	28	11	-31.98	0.0303127
13	29	11	27	25.21	0.0303967
13	29	27	10	-19.62	0.0305097
13	29	10	26	15.21	0.0306575
13	29	26	9	-10.93	0.0309149
13	29	9	25	7.21	0.031387
13	29	25	8	-5.46	0.0318315
13	29	8	24	3.4	0.0329412
13	29	24	7	-3.14	0.0331847
13	29	7	23	2.27	0.0344053
13	29	23	6	-2.09	0.0347847
13	29	6	22	1.97	0.0350761
13	29	22	5	-1.73	0.0357803
13	29	5	21	1.51	0.0366225
13	29	21	4	-1.38	0.0372464
12	28	11	27	36.84	0.0302714
12	28	27	10	-28.8	0.0303472
12	28	10	26	21.63	0.0304623
12	28	26	9	-15.87	0.0306301
12	28	9	25	10.13	0.0309872
12	28	25	8	-7.78	0.0312853
12	28	8	24	4.7	0.0321277
12	28	24	7	-4.33	0.0323095
12	28	7	23	2.97	0.033367
12	28	23	6	-2.76	0.0336232
12	28	6	22	2.56	0.0339062
12	28	22	5	-2.29	0.0343668
12	28	5	21	1.94	0.0351546
12	28	21	4	-1.8	0.0355556
12	28	4	20	1.5	0.0366667
12	28	20	3	-1.42	0.0370423
11	27	10	26	37.41	0.0302673
11	27	26	9	-26.22	0.0303814
11	27	9	25	16.51	0.0306057
11	27	25	8	-12.2	0.0308197
11	27	8	24	7.13	0.0314025
11	27	24	7	-6.51	0.0315361
11	27	7	23	4.4	0.0322727
11	27	23	6	-4.05	0.0324691
11	27	6	22	3.63	0.0327548
11	27	22	5	-3.2	0.033125
11	27	5	21	2.68	0.0337313
11	27	21	4	-2.46	0.034065
11	27	4	20	2.02	0.0349505
11	27	20	3	-1.9	0.0352632
11	27	3	19	1.71	0.035848
11	27	19	2	-1.62	0.0361728
10	26	9	25	31.1	0.0303215
10	26	25	8	-21.21	0.0304715
10	26	8	24	11.99	0.030834
10	26	24	7	-10.75	0.0309302
10	26	7	23	7.03	0.0314225
10	26	23	6	-6.38	0.0315674
10	26	6	22	5.76	0.0317361
10	26	22	5	-4.91	0.0320367
10	26	5	21	4.04	0.0324752
10	26	21	4	-3.62	0.0327624
10	26	4	20	2.96	0.0333784
10	26	20	3	-2.76	0.0336232
10	26	3	19	2.48	0.0340323
10	26	19	2	-2.32	0.0343103
10	26	2	18	2.21	0.0345249
10	26	18	1	-2.07	0.0348309
9	25	8	24	20.99	0.0304764
9	25	24	7	-18.36	0.0305447
9	25	7	23	11.26	0.0308881
9	25	23	6	-10.13	0.0309872
9	25	6	22	8.93	0.0311198
9	25	22	5	-7.47	0.0313387
9	25	5	21	6.09	0.031642
9	25	21	4	-5.4	0.0318519
9	25	4	20	4.26	0.0323474
9	25	20	3	-3.93	0.0325445
9	25	3	19	3.48	0.0328736
9	25	19	2	-3.25	0.0330769
9	25	2	18	3.08	0.0332468
9	25	18	1	-2.85	0.0335088
9	25	1	17	2.7	0.0337037
8	24	7	23	15.8	0.0306329
8	24	23	6	-13.88	0.0307205
8	24	6	22	11.74	0.0308518
8	24	22	5	-9.75	0.0310256
8	24	5	21	7.7	0.0312987
8	24	21	4	-6.82	0.0314663
8	24	4	20	5.25	0.0319048
8	24	20	3	-4.85	0.0320619
8	24	3	19	4.15	0.0324096
8	24	19	2	-3.87	0.032584
8	24	2	18	3.62	0.0327624
8	24	18	1	-3.36	0.0329762
8	24	1	17	3.15	0.0331746
7	23	6	22	18.49	0.0305408
7	23	22	5	-13.71	0.0307294
7	23	5	21	10.31	0.0309699
7	23	21	4	-8.97	0.0311148
7	23	4	20	6.59	0.0315175
7	23	20	3	-6.04	0.0316556
7	23	3	19	5.1	0.0319608
7	23	19	2	-4.76	0.0321008
7	23	2	18	4.34	0.0323041
7	23	18	1	-4.02	0.0324876
7	23	1	17	3.72	0.0326882
6	22	1	17	8.1	0.0312346
3	19	2	18	266.77	0.0300375
3	19	18	1	-182.95	0.0300547
3	19	1	17	138.44	0.0300722
2	18	1	17	812.88	0.0300123
32	48	31	47	41.26	0.0302424
32	48	47	30	-29.14	0.0303432
32	48	30	46	17.27	0.030579
32	48	46	29	-14.98	0.0306676
32	48	29	45	11.54	0.0308666
32	48	45	28	-10.02	0.030998
32	48	28	44	7.69	0.0313004
32	48	44	27	-6.72	0.0314881
32	48	27	43	5.34	0.0318727
32	48	43	26	-4.59	0.0321786
32	48	26	42	3.68	0.0327174
32	48	42	25	-3.04	0.0332895
32	48	25	41	2.33	0.0342918
32	48	41	24	-1.99	0.0350251
32	48	24	40	1.55	0.0364516
32	48	40	23	-1.4	0.0371429
31	47	30	46	56.07	0.0301783
31	47	46	29	-47.1	0.0302123
31	47	29	45	35.22	0.0302839
31	47	45	28	-29.83	0.0303352
31	47	28	44	22.52	0.030444
31	47	44	27	-19.26	0.0305192
31	47	27	43	15.23	0.0306566
31	47	43	26	-12.81	0.0307806
31	47	26	42	9.1	0.0310989
31	47	42	25	-7.28	0.0313736
31	47	25	41	5.53	0.0318083
31	47	41	24	-4.56	0.032193
31	47	24	40	3.53	0.0328329
31	47	40	23	-3.08	0.0332468
31	47	23	39	2.38	0.0342017
31	47	39	22	-2.21	0.0345249
30	46	29	45	55.13	0.0301814
30	46	45	28	-47.09	0.0302124
30	46	28	44	33.96	0.0302945
30	46	44	27	-29.34	0.0303408
30	46	27	43	22.53	0.0304439
30	46	43	26	-19.17	0.0305216
30	46	26	42	14.87	0.0306725
30	46	42	25	-12.08	0.0308278
30	46	25	41	7.8	0.0312821
30	46	41	24	-6.5	0.0315385
30	46	24	40	4.91	0.0320367
30	46	40	23	-4.33	0.0323095
30	46	23	39	3.24	0.0330864
30	46	39	22	-3.02	0.0333113
30	46	22	38	2.61	0.0338314
30	46	38	21	-2.3	0.0343478
29	45	28	44	49.11	0.0302036
29	45	44	27	-42.17	0.0302371
29	45	27	43	31.57	0.0303168
29	45	43	26	-26.91	0.0303716
29	45	26	42	20.47	0.0304885
29	45	42	25	-16.67	0.0305999
29	45	25	41	12.09	0.0308271
29	45	41	24	-10.1	0.0309901
29	45	24	40	6.49	0.0315408
29	45	40	23	-5.7	0.0317544
29	45	23	39	4.17	0.0323981
29	45	39	22	-3.89	0.0325707
29	45	22	38	3.32	0.033012
29	45	38	21	-2.94	0.0334014
29	45	21	37	2.55	0.0339216
29	45	37	20	-2.2	0.0345455
28	44	27	43	49.8	0.0302008
28	44	43	26	-42.28	0.0302365
28	44	26	42	31.13	0.0303212
28	44	42	25	-25.41	0.0303935
28	44	25	41	17.89	0.030559
28	44	41	24	-14.9	0.0306711
28	44	24	40	10.81	0.0309251
28	44	40	23	-9.48	0.0310549
28	44	23	39	5.8	0.0317241
28	44	39	22	-5.4	0.0318519
28	44	22	38	4.52	0.0322124
28	44	38	21	-4.03	0.0324814
28	44	21	37	3.42	0.032924
28	44	37	20	-2.98	0.0333557
28	44	20	36	2.39	0.0341841
28	44	36	19	-2.16	0.0346296
27	43	26	42	50.81	0.0301968
27	43	42	25	-41.18	0.0302428
27	43	25	41	27.94	0.0303579
27	43	41	24	-23.07	0.0304335
27	43	24	40	16.29	0.0306139
27	43	40	23	-14.15	0.0307067
27	43	23	39	9.67	0.0310341
27	43	39	22	-9	0.0311111
27	43	22	38	6.36	0.0315723
27	43	38	21	-5.68	0.0317606
27	43	21	37	4.7	0.0321277
27	43	37	20	-4.09	0.032445
27	43	20	36	3.18	0.0331447
27	43	36	19	-2.91	0.0334364
27	43	19	35	2.5	0.034
27	43	35	18	-2.37	0.0342194
26	42	25	41	46.11	0.0302169
26	42	41	24	-37.28	0.0302682
26	42	24	40	25.5	0.0303922
26	42	40	23	-21.83	0.0304581
26	42	23	39	14.4	0.0306944
26	42	39	22	-13.33	0.0307502
26	42	22	38	10.74	0.0309311
26	42	38	21	-9.54	0.0310482
26	42	21	37	6.78	0.0314749
26	42	37	20	-5.86	0.0317065
26	42	20	36	4.43	0.0322573
26	42	36	19	-4.02	0.0324876
26	42	19	35	3.41	0.0329326
26	42	35	18	-3.23	0.033096
26	42	18	34	3	0.0333333
26	42	34	17	-2.83	0.0335336
25	41	24	40	43.47	0.03023
25	41	40	23	-36.14	0.0302767
25	41	23	39	22.77	0.0304392
25	41	39	22	-20.96	0.0304771
25	41	22	38	16.5	0.0306061
25	41	38	21	-14.6	0.0306849
25	41	21	37	11.61	0.0308613
25	41	37	20	-9.96	0.031004
25	41	20	36	7.24	0.0313812
25	41	36	19	-6.52	0.0315337
25	41	19	35	5.42	0.031845
25	41	35	18	-5.11	0.0319569
25	41	18	34	4.72	0.0321186
25	41	34	17	-4.43	0.0322573
25	41	17	33	4.3	0.0323256
24	40	23	39	36.23	0.030276
24	40	39	22	-33.13	0.0303018
24	40	22	38	24.71	0.0304047
24	40	38	21	-21.97	0.0304552
24	40	21	37	16.63	0.0306013
24	40	37	20	-14.4	0.0306944
24	40	20	36	9.92	0.0310081
24	40	36	19	-8.96	0.0311161
24	40	19	35	7.08	0.0314124
24	40	35	18	-6.67	0.0314993
24	40	18	34	6.05	0.0316529
24	40	34	17	-5.69	0.0317575
24	40	17	33	5.43	0.0318416
23	39	22	38	41.01	0.0302438
23	39	38	21	-36.46	0.0302743
23	39	21	37	25.89	0.0303862
23	39	37	20	-22.61	0.0304423
23	39	20	36	14.44	0.0306925
23	39	36	19	-13.13	0.0307616
23	39	19	35	9.95	0.031005
23	39	35	18	-9.39	0.031065
23	39	18	34	8.23	0.0312151
23	39	34	17	-7.73	0.0312937
23	39	17	33	7.25	0.0313793
22	38	21	37	41.69	0.0302399
22	38	37	20	-34.99	0.0302858
22	38	20	36	19.9	0.0305025
22	38	36	19	-17.88	0.0305593
22	38	19	35	12.78	0.0307825
22	38	35	18	-12	0.0308333
22	38	18	34	10.41	0.0309606
22	38	34	17	-9.76	0.0310246
22	38	17	33	8.89	0.0311249
21	37	20	36	76.52	0.0301307
21	37	36	19	-54.81	0.0301824
21	37	19	35	35.48	0.0302818
21	37	35	18	-30.35	0.0303295
21	37	18	34	26.04	0.030384
21	37	34	17	-22.81	0.0304384
21	37	17	33	20.89	0.0304787
18	34	17	33	420.41	0.0300238
48	64	47	63	55.43	0.0301804
48	64	63	46	-43.43	0.0302303
48	64	46	62	24.01	0.0304165
48	64	62	45	-20.52	0.0304873
48	64	45	61	13.53	0.0307391
48	64	61	44	-11.22	0.0308913
48	64	44	60	8.3	0.0312048
48	64	60	43	-7.03	0.0314225
48	64	43	59	5.15	0.0319417
48	64	59	42	-4.33	0.0323095
48	64	42	58	3.42	0.032924
48	64	58	41	-2.83	0.0335336
48	64	41	57	2.25	0.0344444
48	64	57	40	-1.94	0.0351546
48	64	40	56	1.58	0.0363291
48	64	56	39	-1.32	0.0375758
47	63	46	62	59.48	0.0301681
47	63	62	45	-47.52	0.0302104
47	63	45	61	32.26	0.03031
47	63	61	44	-25.07	0.0303989
47	63	44	60	19.18	0.0305214
47	63	60	43	-15.29	0.030654
47	63	43	59	12.08	0.0308278
47	63	59	42	-9.51	0.0310515
47	63	42	58	7.38	0.031355
47	63	58	41	-5.62	0.0317794
47	63	41	57	4.68	0.0321368
47	63	57	40	-3.73	0.032681
47	63	40	56	3.21	0.0331153
47	63	56	39	-2.44	0.0340984
47	63	39	55	2.05	0.034878
47	63	55	38	-1.77	0.0356497
46	62	45	61	64.64	0.0301547
46	62	61	44	-51.37	0.0301947
46	62	44	60	35.64	0.0302806
46	62	60	43	-28.99	0.0303449
46	62	43	59	21.5	0.0304651
46	62	59	42	-17.25	0.0305797
46	62	42	58	13.54	0.0307386
46	62	58	41	-10.5	0.0309524
46	62	41	57	7.62	0.0313123
46	62	57	40	-6.2	0.0316129
46	62	40	56	5.01	0.031996
46	62	56	39	-3.9	0.0325641
46	62	39	55	3.11	0.0332154
46	62	55	38	-2.7	0.0337037
46	62	38	54	2.36	0.0342373
46	62	54	37	-2.01	0.0349751
45	61	44	60	63.74	0.0301569
45	61	60	43	-53.15	0.0301881
45	61	43	59	35.62	0.0302807
45	61	59	42	-29.28	0.0303415
45	61	42	58	21.56	0.0304638
45	61	58	41	-17.23	0.0305804
45	61	41	57	12.89	0.0307758
45	61	57	40	-10.72	0.0309328
45	61	40	56	7.55	0.0313245
45	61	56	39	-6	0.0316667
45	61	39	55	4.52	0.0322124
45	61	55	38	-3.98	0.0325126
45	61	38	54	3.31	0.0330211
45	61	54	37	-2.86	0.0334965
45	61	37	53	2.5	0.034
45	61	53	36	-2	0.035
44	60	43	59	63.96	0.0301563
44	60	59	42	-52.71	0.0301897
44	60	42	58	36.21	0.0302762
44	60	58	41	-28.98	0.0303451
44	60	41	57	20.76	0.0304817
44	60	57	40	-17.18	0.0305821
44	60	40	56	12.45	0.0308032
44	60	56	39	-9.82	0.0310183
44	60	39	55	6.72	0.0314881
44	60	55	38	-5.86	0.0317065
44	60	38	54	4.77	0.0320964
44	60	54	37	-4.09	0.032445
44	60	37	53	3.51	0.032849
44	60	53	36	-2.78	0.0335971
44	60	36	52	2.49	0.0340161
44	60	52	35	-2.15	0.0346512
43	59	42	58	68.66	0.0301456
43	59	58	41	-55.47	0.0301803
43	59	41	57	36.39	0.0302748
43	59	57	40	-30.2	0.0303311
43	59	40	56	20.37	0.0304909
43	59	56	39	-16	0.030625
43	59	39	55	11.27	0.0308873
43	59	55	38	-9.79	0.0310215
43	59	38	54	7.18	0.0313928
43	59	54	37	-6.11	0.0316367
43	59	37	53	5.11	0.0319569
43	59	53	36	-4.03	0.0324814
43	59	36	52	3.53	0.0328329
43	59	52	35	-3.04	0.0332895
43	59	35	51	2.62	0.0338168
43	59	51	34	-2.44	0.0340984
42	58	41	57	66.42	0.0301506
42	58	57	40	-55.15	0.0301813
42	58	40	56	33.57	0.0302979
42	58	56	39	-26.24	0.0303811
42	58	39	55	17.73	0.030564
42	58	55	38	-15.25	0.0306557
42	58	38	54	11.6	0.0308621
42	58	54	37	-9.78	0.0310225
42	58	37	53	7.26	0.0313774
42	58	53	36	-5.64	0.031773
42	58	36	52	4.84	0.0320661
42	58	52	35	-4.13	0.0324213
42	58	35	51	3.5	0.0328571
42	58	51	34	-3.25	0.0330769
42	58	34	50	3	0.0333333
42	58	50	33	-2.7	0.0337037
41	57	40	56	62.42	0.0301602
41	57	56	39	-49.08	0.0302037
41	57	39	55	30.48	0.0303281
41	57	55	38	-26.16	0.0303823
41	57	38	54	18.68	0.0305353
41	57	54	37	-15.61	0.0306406
41	57	37	53	12.36	0.0308091
41	57	53	36	-9.46	0.0310571
41	57	36	52	7.07	0.0314144
41	57	52	35	-5.96	0.0316779
41	57	35	51	4.93	0.0320284
41	57	51	34	-4.54	0.0322026
41	57	34	50	4.16	0.0324038
41	57	50	33	-3.74	0.0326738
41	57	33	49	3.55	0.0328169
40	56	39	55	57.1	0.0301751
40	56	55	38	-48.49	0.0302062
40	56	38	54	32.26	0.03031
40	56	54	37	-26.62	0.0303757
40	56	37	53	20.28	0.0304931
40	56	53	36	-15.33	0.0306523
40	56	36	52	12.44	0.0308039
40	56	52	35	-10.4	0.0309615
40	56	35	51	7.39	0.0313532
40	56	51	34	-6.77	0.0314771
40	56	34	50	6.11	0.0316367
40	56	50	33	-5.49	0.0318215
40	56	33	49	5.17	0.0319342
39	55	38	54	71.92	0.030139
39	55	54	37	-60.6	0.030165
39	55	37	53	38.09	0.0302625
39	55	53	36	-29.05	0.0303442
39	55	36	52	21.22	0.0304713
39	55	52	35	-17.73	0.030564
39	55	35	51	13.01	0.0307686
39	55	51	34	-11.86	0.0308432
39	55	34	50	9.38	0.0310661
39	55	50	33	-8.4	0.0311905
39	55	33	49	7.74	0.031292
38	54	37	53	76.34	0.030131
38	54	53	36	-59.55	0.0301679
38	54	36	52	36.58	0.0302734
38	54	52	35	-30.79	0.0303248
38	54	35	51	20.08	0.030498
38	54	51	34	-18.32	0.0305459
38	54	34	50	15.25	0.0306557
38	54	50	33	-13.7	0.0307299
38	54	33	49	10.79	0.0309268
37	53	36	52	88.06	0.0301136
37	53	52	35	-68.42	0.0301462
37	53	35	51	37.71	0.0302652
37	53	51	34	-33.19	0.0303013
37	53	34	50	26.42	0.0303785
37	53	50	33	-23.3	0.0304292
37	53	33	49	20.53	0.0304871
34	50	33	49	280.33	0.0300357
64	80	63	79	52.27	0.0301913
64	80	79	62	-32.53	0.0303074
64	80	62	78	22.11	0.0304523
64	80	78	61	-15.26	0.0306553
64	80	61	77	11.28	0.0308865
64	80	77	60	-8.3	0.0312048
64	80	60	76	6.77	0.0314771
64	80	76	59	-5.02	0.031992
64	80	59	75	4.18	0.0323923
64	80	75	58	-3.16	0.0331646
64	80	58	74	2.79	0.0335842
64	80	74	57	-2.1	0.0347619
64	80	57	73	1.88	0.0353191
64	80	73	56	-1.34	0.0374627
64	80	56	72	1.24	0.0380645
64	80	72	55	-0.92	0.0408696
63	79	62	78	73.54	0.030136
63	79	78	61	-58.26	0.0301716
63	79	61	77	29.48	0.0303392
63	79	77	60	-23.76	0.0304209
63	79	60	76	16.05	0.0306231
63	79	76	59	-12.86	0.0307776
63	79	59	75	9.5	0.0310526
63	79	75	58	-7.71	0.031297
63	79	58	74	5.29	0.0318904
63	79	74	57	-4.27	0.0323419
63	79	57	73	3.41	0.0329326
63	79	73	56	-2.62	0.0338168
63	79	56	72	2.15	0.0346512
63	79	72	55	-1.75	0.0357143
63	79	55	71	1.49	0.0367114
63	79	71	54	-1.26	0.0379365
62	78	61	77	74.35	0.0301345
62	78	77	60	-58.41	0.0301712
62	78	60	76	34.39	0.0302908
62	78	76	59	-26.95	0.0303711
62	78	59	75	18.82	0.0305313
62	78	75	58	-15.02	0.0306658
62	78	58	74	11.39	0.030878
62	78	74	57	-9.03	0.0311074
62	78	57	73	6.27	0.0315949
62	78	73	56	-4.73	0.0321142
62	78	56	72	3.81	0.0326247
62	78	72	55	-3.05	0.0332787
62	78	55	71	2.56	0.0339062
62	78	71	54	-2.13	0.0346948
62	78	54	70	1.83	0.0354645
62	78	70	53	-1.56	0.0364103
61	77	60	76	84.36	0.0301185
61	77	76	59	-66.65	0.03015
61	77	59	75	38.27	0.0302613
61	77	75	58	-30.45	0.0303284
61	77	58	74	21.23	0.030471
61	77	74	57	-16.76	0.0305967
61	77	57	73	12.46	0.0308026
61	77	73	56	-9.38	0.0310661
61	77	56	72	6.52	0.0315337
61	77	72	55	-5.22	0.0319157
61	77	55	71	4.24	0.0323585
61	77	71	54	-3.53	0.0328329
61	77	54	70	2.94	0.0334014
61	77	70	53	-2.51	0.0339841
61	77	53	69	2.13	0.0346948
61	77	69	52	-1.85	0.0354054
60	76	59	75	85.72	0.0301167
60	76	75	58	-68.73	0.0301455
60	76	58	74	39.39	0.0302539
60	76	74	57	-31.04	0.0303222
60	76	57	73	21.22	0.0304713
60	76	73	56	-15.9	0.0306289
60	76	56	72	11.67	0.0308569
60	76	72	55	-9.29	0.0310764
60	76	55	71	6.51	0.0315361
60	76	71	54	-5.4	0.0318519
60	76	54	70	4.35	0.0322989
60	76	70	53	-3.72	0.0326882
60	76	53	69	3.07	0.0332573
60	76	69	52	-2.67	0.0337453
60	76	52	68	2.31	0.034329
60	76	68	51	-1.99	0.0350251
59	75	58	74	90.37	0.0301107
59	75	74	57	-70.84	0.0301412
59	75	57	73	40.07	0.0302496
59	75	73	56	-29.54	0.0303385
59	75	56	72	20.04	0.030499
59	75	72	55	-15.75	0.0306349
59	75	55	71	11.79	0.0308482
59	75	71	54	-9.65	0.0310363
59	75	54	70	6.75	0.0314815
59	75	70	53	-5.72	0.0317483
59	75	53	69	4.6	0.0321739
59	75	69	52	-3.96	0.0325253
59	75	52	68	3.36	0.0329762
59	75	68	51	-2.88	0.0334722
59	75	51	67	2.5	0.034
59	75	67	50	-2.32	0.0343103
58	74	57	73	87.37	0.0301145
58	74	73	56	-64.72	0.0301545
58	74	56	72	35.94	0.0302782
58	74	72	55	-27.98	0.0303574
58	74	55	71	19.44	0.0305144
58	74	71	54	-15.72	0.0306361
58	74	54	70	11.66	0.0308576
58	74	70	53	-9.8	0.0310204
58	74	53	69	6.78	0.0314749
58	74	69	52	-5.81	0.0317212
58	74	52	68	4.8	0.0320833
58	74	68	51	-4.08	0.032451
58	74	51	67	3.48	0.0328736
58	74	67	50	-3.22	0.0331056
58	74	50	66	2.89	0.0334602
58	74	66	49	-2.72	0.0336765
57	73	56	72	82.9	0.0301206
57	73	72	55	-64.87	0.0301542
57	73	55	71	36.75	0.0302721
57	73	71	54	-29.13	0.0303433
57	73	54	70	19.72	0.0305071
57	73	70	53	-16.33	0.0306124
57	73	53	69	11.94	0.0308375
57	73	69	52	-10.13	0.0309872
57	73	52	68	7.25	0.0313793
57	73	68	51	-6.1	0.0316393
57	73	51	67	5.05	0.0319802
57	73	67	50	-4.64	0.0321552
57	73	50	66	4.09	0.032445
57	73	66	49	-3.83	0.032611
57	73	49	65	3.64	0.0327473
56	72	55	71	81.92	0.0301221
56	72	71	54	-65.38	0.030153
56	72	54	70	35.96	0.0302781
56	72	70	53	-29.43	0.0303398
56	72	53	69	19.78	0.0305056
56	72	69	52	-16.43	0.0306086
56	72	52	68	12.5	0.0308
56	72	68	51	-10.3	0.0309709
56	72	51	67	7.37	0.0313569
56	72	67	50	-6.68	0.031497
56	72	50	66	5.78	0.0317301
56	72	66	49	-5.37	0.0318622
56	72	49	65	5.06	0.0319763
55	71	54	70	93.95	0.0301064
55	71	70	53	-70.79	0.0301413
55	71	53	69	40.07	0.0302496
55	71	69	52	-31.68	0.0303157
55	71	52	68	22.83	0.030438
55	71	68	51	-17.89	0.030559
55	71	51	67	13.93	0.0307179
55	71	67	50	-12.34	0.0308104
55	71	50	66	9.36	0.0310684
55	71	66	49	-8.56	0.0311682
55	71	49	65	8	0.03125
54	70	53	69	96.51	0.0301036
54	70	69	52	-72.46	0.030138
54	70	52	68	43.44	0.0302302
54	70	68	51	-32.52	0.0303075
54	70	51	67	23.52	0.0304252
54	70	67	50	-20.35	0.0304914
54	70	50	66	16.6	0.0306024
54	70	66	49	-14.99	0.0306671
54	70	49	65	12.23	0.0308177
53	69	52	68	107.12	0.0300934
53	69	68	51	-75.59	0.0301323
53	69	51	67	44.29	0.0302258
53	69	67	50	-37.45	0.030267
53	69	50	66	28.11	0.0303557
53	69	66	49	-24.99	0.0304002
53	69	49	65	22.29	0.0304486
52	68	51	67	102.51	0.0300976
52	68	67	50	-82.2	0.0301217
52	68	50	66	51.32	0.0301949
52	68	66	49	-44.5	0.0302247
52	68	49	65	37.81	0.0302645
80	96	79	95	38.54	0.0302595
80	96	95	78	-28.54	0.0303504
80	96	78	94	15.49	0.0306456
80	96	94	77	-11.75	0.0308511
80	96	77	93	7.39	0.0313532
80	96	93	76	-6	0.0316667
80	96	76	92	4.11	0.0324331
80	96	92	75	-3.42	0.032924
80	96	75	91	2.47	0.0340486
80	96	91	74	-2.1	0.0347619
80	96	74	90	1.57	0.0363694
80	96	90	73	-1.36	0.0373529
80	96	73	89	1.05	0.0395238
80	96	89	72	-0.92	0.0408696
80	96	72	88	0.73	0.0436986
80	96	88	71	-0.67	0.0449254
79	95	78	94	85.22	0.0301173
79	95	94	77	-56.27	0.0301777
79	95	77	93	30.12	0.030332
79	95	93	76	-22.59	0.0304427
79	95	76	92	14.11	0.0307087
79	95	92	75	-11.25	0.0308889
79	95	75	91	7.85	0.0312739
79	95	91	74	-6.3	0.0315873
79	95	74	90	4.11	0.0324331
79	95	90	73	-3.36	0.0329762
