144# Number of sensors
#x	z
16	32	15	31	64.59	0.0301548
16	32	31	14	-42.52	0.0302352
16	32	14	30	22.78	0.030439
16	32	30	13	-18.98	0.0305269
16	32	13	29	12.39	0.0308071
16	32	29	12	-11.16	0.0308961
16	32	12	28	8.51	0.0311751
16	32	28	11	-6.79	0.0314728
16	32	11	27	5.26	0.0319011
16	32	27	10	-3.48	0.0328736
16	32	10	26	2.82	0.0335461
16	32	26	9	-2.08	0.0348077
16	32	9	25	1.73	0.0357803
16	32	25	8	-1.38	0.0372464
16	32	8	24	1.17	0.038547
16	32	24	7	-0.96	0.0404167
15	31	14	30	74.72	0.0301338
15	31	30	13	-60.54	0.0301652
15	31	13	29	36.7	0.0302725
15	31	29	12	-33.41	0.0302993
15	31	12	28	24.98	0.0304003
15	31	28	11	-19.47	0.0305136
15	31	11	27	15.59	0.0306414
15	31	27	10	-9.6	0.0310417
15	31	10	26	7.07	0.0314144
15	31	26	9	-4.9	0.0320408
15	31	9	25	4.06	0.0324631
15	31	25	8	-3.09	0.0332362
15	31	8	24	2.6	0.0338462
15	31	24	7	-2.06	0.0348544
15	31	7	23	1.77	0.0356497
15	31	23	6	-1.46	0.0368493
14	30	13	29	87.45	0.0301144
14	30	29	12	-78.56	0.0301273
14	30	12	28	54.23	0.0301844
14	30	28	11	-42.05	0.0302378
14	30	11	27	32.75	0.0303053
14	30	27	10	-19.37	0.0305163
14	30	10	26	15.25	0.0306557
14	30	26	9	-10.33	0.0309681
14	30	9	25	7.27	0.0313755
14	30	25	8	-5.39	0.0318553
14	30	8	24	4.48	0.0322321
14	30	24	7	-3.48	0.0328736
14	30	7	23	2.95	0.0333898
14	30	23	6	-2.4	0.0341667
14	30	6	22	2.08	0.0348077
14	30	22	5	-1.68	0.0359524
13	29	12	28	92.89	0.0301077
13	29	28	11	-73.57	0.0301359
13	29	11	27	47.4	0.030211
13	29	27	10	-31.74	0.0303151
13	29	10	26	22.25	0.0304494
13	29	26	9	-16.22	0.0306165
13	29	9	25	12.17	0.0308217
13	29	25	8	-9.51	0.0310515
13	29	8	24	6.43	0.0315552
13	29	24	7	-5.19	0.0319268
13	29	7	23	4.17	0.0323981
13	29	23	6	-3.5	0.0328571
13	29	6	22	2.89	0.0334602
13	29	22	5	-2.41	0.0341494
13	29	5	21	2.07	0.0348309
13	29	21	4	-1.85	0.0354054
12	28	11	27	85.03	0.0301176
12	28	27	10	-62.39	0.0301603
12	28	10	26	36.41	0.0302746
12	28	26	9	-28.01	0.030357
12	28	9	25	19.06	0.0305247
12	28	25	8	-15.34	0.0306519
12	28	8	24	11.16	0.0308961
12	28	24	7	-9.22	0.0310846
12	28	7	23	6.13	0.0316313
12	28	23	6	-5.24	0.0319084
12	28	6	22	4.12	0.0324272
12	28	22	5	-3.52	0.0328409
12	28	5	21	2.89	0.0334602
12	28	21	4	-2.62	0.0338168
12	28	4	20	2.21	0.0345249
12	28	20	3	-2.07	0.0348309
11	27	10	26	86.44	0.0301157
11	27	26	9	-62.91	0.030159
11	27	9	25	38.13	0.0302623
11	27	25	8	-29.68	0.0303369
11	27	8	24	20.22	0.0304946
11	27	24	7	-16.28	0.0306143
11	27	7	23	11.85	0.0308439
11	27	23	6	-9.93	0.031007
11	27	6	22	6.59	0.0315175
11	27	22	5	-5.5	0.0318182
11	27	5	21	4.41	0.0322676
11	27	21	4	-3.98	0.0325126
11	27	4	20	3.27	0.0330581
11	27	20	3	-3.05	0.0332787
11	27	3	19	2.74	0.0336496
11	27	19	2	-2.57	0.0338911
10	26	9	25	96.61	0.0301035
10	26	25	8	-69.52	0.0301438
10	26	8	24	42.66	0.0302344
10	26	24	7	-32.62	0.0303066
10	26	7	23	22.5	0.0304444
10	26	23	6	-18.14	0.0305513
10	26	6	22	13.45	0.0307435
10	26	22	5	-10.73	0.030932
10	26	5	21	7.33	0.0313643
10	26	21	4	-6.39	0.0315649
10	26	4	20	5.21	0.0319194
10	26	20	3	-4.79	0.0320877
10	26	3	19	4.27	0.0323419
10	26	19	2	-3.97	0.0325189
10	26	2	18	3.77	0.0326525
10	26	18	1	-3.48	0.0328736
9	25	8	24	101.64	0.0300984
9	25	24	7	-72.79	0.0301374
9	25	7	23	44.78	0.0302233
9	25	23	6	-34.73	0.0302879
9	25	6	22	24.27	0.030412
9	25	22	5	-18.47	0.0305414
9	25	5	21	13.9	0.0307194
9	25	21	4	-11.86	0.0308432
9	25	4	20	8.11	0.031233
9	25	20	3	-7.35	0.0313605
9	25	3	19	6.46	0.031548
9	25	19	2	-5.97	0.031675
9	25	2	18	5.61	0.0317825
9	25	18	1	-5.13	0.0319493
9	25	1	17	4.82	0.0320747
8	24	7	23	106.08	0.0300943
8	24	23	6	-77.14	0.0301296
8	24	6	22	48.61	0.0302057
8	24	22	5	-34.61	0.0302889
8	24	5	21	24.4	0.0304098
8	24	21	4	-20.18	0.0304955
8	24	4	20	15.09	0.0306627
8	24	20	3	-13.46	0.0307429
8	24	3	19	9.97	0.031003
8	24	19	2	-9.11	0.0310977
8	24	2	18	8.49	0.0311779
8	24	18	1	-7.66	0.0313055
8	24	1	17	7.13	0.0314025
7	23	6	22	116.83	0.0300856
7	23	22	5	-76.68	0.0301304
7	23	5	21	47.49	0.0302106
7	23	21	4	-38.07	0.0302627
7	23	4	20	26.05	0.0303839
7	23	20	3	-22.79	0.0304388
7	23	3	19	18.87	0.0305299
7	23	19	2	-17.08	0.0305855
7	23	2	18	13.58	0.0307364
7	23	18	1	-12.05	0.0308299
7	23	1	17	11.08	0.0309025
6	22	1	17	16.87	0.0305928
3	19	2	18	267.58	0.0300374
3	19	18	1	-187.27	0.0300534
3	19	1	17	139.77	0.0300715
2	18	1	17	779.24	0.0300128
32	48	31	47	63.64	0.0301571
32	48	47	30	-44.36	0.0302254
32	48	30	46	28.26	0.0303539
32	48	46	29	-21.64	0.0304621
32	48	29	45	13.06	0.0307657
32	48	45	28	-10.37	0.0309643
32	48	28	44	6.93	0.031443
32	48	44	27	-5.61	0.0317825
32	48	27	43	3.86	0.0325907
32	48	43	26	-3.18	0.0331447
32	48	26	42	2.41	0.0341494
32	48	42	25	-2.07	0.0348309
32	48	25	41	1.61	0.0362112
32	48	41	24	-1.41	0.0370922
32	48	24	40	1.12	0.0389286
32	48	40	23	-0.99	0.040101
31	47	30	46	87.77	0.0301139
31	47	46	29	-63.7	0.030157
31	47	29	45	35.85	0.0302789
31	47	45	28	-27.41	0.0303648
31	47	28	44	17.54	0.0305701
31	47	44	27	-13.71	0.0307294
31	47	27	43	9.6	0.0310417
31	47	43	26	-7.67	0.0313038
31	47	26	42	5.09	0.0319646
31	47	42	25	-4.23	0.0323641
31	47	25	41	3.25	0.0330769
31	47	41	24	-2.75	0.0336364
31	47	24	40	2.16	0.0346296
31	47	40	23	-1.86	0.0353763
31	47	23	39	1.5	0.0366667
31	47	39	22	-1.32	0.0375758
30	46	29	45	85.96	0.0301163
30	46	45	28	-61.01	0.0301639
30	46	28	44	36.49	0.030274
30	46	44	27	-27.21	0.0303675
30	46	27	43	18.45	0.030542
30	46	43	26	-14.23	0.0307027
30	46	26	42	10.36	0.0309653
30	46	42	25	-8.37	0.0311947
30	46	25	41	5.73	0.0317452
30	46	41	24	-4.72	0.0321186
30	46	24	40	3.69	0.03271
30	46	40	23	-3.1	0.0332258
30	46	23	39	2.49	0.0340161
30	46	39	22	-2.14	0.0346729
30	46	22	38	1.78	0.035618
30	46	38	21	-1.56	0.0364103
29	45	28	44	91.74	0.030109
29	45	44	27	-65.2	0.0301534
29	45	27	43	38.93	0.0302569
29	45	43	26	-29.23	0.0303421
29	45	26	42	19.86	0.0305035
29	45	42	25	-15.8	0.0306329
29	45	25	41	11.46	0.0308726
29	45	41	24	-9.31	0.0310741
29	45	24	40	6.35	0.0315748
29	45	40	23	-5.26	0.0319011
29	45	23	39	4.12	0.0324272
29	45	39	22	-3.49	0.0328653
29	45	22	38	2.85	0.0335088
29	45	38	21	-2.48	0.0340323
29	45	21	37	2.08	0.0348077
29	45	37	20	-1.84	0.0354348
28	44	27	43	94.44	0.0301059
28	44	43	26	-67.85	0.0301474
28	44	26	42	40.32	0.030248
28	44	42	25	-31.29	0.0303196
28	44	25	41	21.1	0.0304739
28	44	41	24	-16.86	0.0305931
28	44	24	40	12.15	0.030823
28	44	40	23	-9.93	0.031007
28	44	23	39	6.73	0.0314859
28	44	39	22	-5.63	0.0317762
28	44	22	38	4.48	0.0322321
28	44	38	21	-3.85	0.0325974
28	44	21	37	3.16	0.0331646
28	44	37	20	-2.77	0.0336101
28	44	20	36	2.33	0.0342918
28	44	36	19	-2.15	0.0346512
27	43	26	42	95.83	0.0301044
27	43	42	25	-70.64	0.0301416
27	43	25	41	42.22	0.0302369
27	43	41	24	-32.6	0.0303067
27	43	24	40	21.99	0.0304548
27	43	40	23	-17.54	0.0305701
27	43	23	39	12.7	0.0307874
27	43	39	22	-10.4	0.0309615
27	43	22	38	7.23	0.0313831
27	43	38	21	-6.11	0.0316367
27	43	21	37	4.91	0.0320367
27	43	37	20	-4.23	0.0323641
27	43	20	36	3.5	0.0328571
27	43	36	19	-3.2	0.033125
27	43	19	35	2.84	0.0335211
27	43	35	18	-2.69	0.0337175
26	42	25	41	99.92	0.0301001
26	42	41	24	-72.61	0.0301377
26	42	24	40	43.53	0.0302297
26	42	40	23	-33.3	0.0303003
26	42	23	39	22.66	0.0304413
26	42	39	22	-17.99	0.0305559
26	42	22	38	13.36	0.0307485
26	42	38	21	-11.02	0.0309074
26	42	21	37	7.75	0.0312903
26	42	37	20	-6.52	0.0315337
26	42	20	36	5.26	0.0319011
26	42	36	19	-4.74	0.0321097
26	42	19	35	4.14	0.0324155
26	42	35	18	-3.91	0.0325575
26	42	18	34	3.67	0.0327248
26	42	34	17	-3.46	0.0328902
25	41	24	40	103.18	0.0300969
25	41	40	23	-74.71	0.0301339
25	41	23	39	44.87	0.0302229
25	41	39	22	-34.35	0.0302911
25	41	22	38	23.83	0.0304196
25	41	38	21	-19.18	0.0305214
25	41	21	37	14.35	0.0306969
25	41	37	20	-11.77	0.0308496
25	41	20	36	8.12	0.0312315
25	41	36	19	-7.2	0.0313889
25	41	19	35	6.16	0.0316234
25	41	35	18	-5.75	0.0317391
25	41	18	34	5.36	0.0318657
25	41	34	17	-5.01	0.031996
25	41	17	33	4.85	0.0320619
24	40	23	39	105.65	0.0300947
24	40	39	22	-76.72	0.0301303
24	40	22	38	47.47	0.0302107
24	40	38	21	-36.7	0.0302725
24	40	21	37	25.55	0.0303914
24	40	37	20	-20.34	0.0304916
24	40	20	36	14.8	0.0306757
24	40	36	19	-12.9	0.0307752
24	40	19	35	9.49	0.0310537
24	40	35	18	-8.77	0.0311403
24	40	18	34	8.07	0.0312392
24	40	34	17	-7.45	0.0313423
24	40	17	33	7.15	0.0313986
23	39	22	38	115.37	0.0300867
23	39	38	21	-85.7	0.0301167
23	39	21	37	51.96	0.0301925
23	39	37	20	-39.97	0.0302502
23	39	20	36	26.28	0.0303805
23	39	36	19	-22.41	0.0304462
23	39	19	35	17.53	0.0305705
23	39	35	18	-16.01	0.0306246
23	39	18	34	12.78	0.0307825
23	39	34	17	-11.69	0.0308554
23	39	17	33	11.03	0.0309066
22	38	21	37	126.6	0.030079
22	38	37	20	-90.89	0.03011
22	38	20	36	50.48	0.0301981
22	38	36	19	-41.61	0.0302403
22	38	19	35	30.03	0.030333
22	38	35	18	-27.01	0.0303702
22	38	18	34	23.71	0.0304218
22	38	34	17	-21.38	0.0304677
22	38	17	33	17.48	0.0305721
21	37	20	36	114.5	0.0300873
21	37	36	19	-87.26	0.0301146
21	37	19	35	54.39	0.0301839
21	37	35	18	-47.36	0.0302111
21	37	18	34	40.01	0.0302499
21	37	34	17	-35.24	0.0302838
21	37	17	33	31.84	0.0303141
18	34	17	33	405.33	0.0300247
48	64	47	63	59.15	0.0301691
48	64	63	46	-43.47	0.03023
48	64	46	62	26.6	0.0303759
48	64	62	45	-17.96	0.0305568
48	64	45	61	12.33	0.030811
48	64	61	44	-8.91	0.0311223
48	64	44	60	6.47	0.0315456
48	64	60	43	-5.06	0.0319763
48	64	43	59	3.59	0.0327855
48	64	59	42	-2.85	0.0335088
48	64	42	58	2.23	0.0344843
48	64	58	41	-1.82	0.0354945
48	64	41	57	1.47	0.0368027
48	64	57	40	-1.23	0.0381301
48	64	40	56	1.02	0.0398039
48	64	56	39	-0.86	0.0416279
47	63	46	62	81.39	0.0301229
47	63	62	45	-53.16	0.0301881
47	63	45	61	32.95	0.0303035
47	63	61	44	-23.07	0.0304335
47	63	44	60	16.04	0.0306234
47	63	60	43	-12.04	0.0308306
47	63	43	59	8.68	0.0311521
47	63	59	42	-6.77	0.0314771
47	63	42	58	4.6	0.0321739
47	63	58	41	-3.66	0.0327322
47	63	41	57	2.89	0.0334602
47	63	57	40	-2.36	0.0342373
47	63	40	56	1.92	0.0352083
47	63	56	39	-1.59	0.0362893
47	63	39	55	1.34	0.0374627
47	63	55	38	-1.14	0.0387719
46	62	45	61	80.86	0.0301237
46	62	61	44	-55.75	0.0301794
46	62	44	60	33.91	0.0302949
46	62	60	43	-25.2	0.0303968
46	62	43	59	16.91	0.0305914
46	62	59	42	-13.12	0.0307622
46	62	42	58	9.42	0.0310616
46	62	58	41	-7.48	0.0313369
46	62	41	57	5.12	0.0319531
46	62	57	40	-4.17	0.0323981
46	62	40	56	3.25	0.0330769
46	62	56	39	-2.69	0.0337175
46	62	39	55	2.2	0.0345455
46	62	55	38	-1.88	0.0353191
46	62	38	54	1.57	0.0363694
46	62	54	37	-1.4	0.0371429
45	61	44	60	86.67	0.0301154
45	61	60	43	-60.22	0.0301661
45	61	43	59	36.18	0.0302764
45	61	59	42	-26.81	0.030373
45	61	42	58	18.28	0.030547
45	61	58	41	-14.03	0.0307128
45	61	41	57	10.26	0.0309747
45	61	57	40	-8.13	0.03123
45	61	40	56	5.67	0.0317637
45	61	56	39	-4.57	0.0321882
45	61	39	55	3.68	0.0327174
45	61	55	38	-3.07	0.0332573
45	61	38	54	2.55	0.0339216
45	61	54	37	-2.22	0.0345045
45	61	37	53	1.91	0.0352356
45	61	53	36	-1.67	0.035988
44	60	43	59	88.92	0.0301125
44	60	59	42	-61.08	0.0301637
44	60	42	58	37.54	0.0302664
44	60	58	41	-27.34	0.0303658
44	60	41	57	19.1	0.0305236
44	60	57	40	-14.55	0.0306873
44	60	40	56	10.71	0.0309337
44	60	56	39	-8.35	0.0311976
44	60	39	55	6.08	0.0316447
44	60	55	38	-4.93	0.0320284
44	60	38	54	4.04	0.0324752
44	60	54	37	-3.43	0.0329155
44	60	37	53	2.93	0.033413
44	60	53	36	-2.5	0.034
44	60	36	52	2.24	0.0344643
44	60	52	35	-2.01	0.0349751
43	59	42	58	90.25	0.0301108
43	59	58	41	-61.58	0.0301624
43	59	41	57	38.38	0.0302606
43	59	57	40	-27.89	0.0303586
43	59	40	56	19.28	0.0305187
43	59	56	39	-14.53	0.0306882
43	59	39	55	11.12	0.0308993
43	59	55	38	-8.81	0.0311351
43	59	38	54	6.37	0.0315699
43	59	54	37	-5.3	0.0318868
43	59	37	53	4.44	0.0322523
43	59	53	36	-3.71	0.0326954
43	59	36	52	3.28	0.0330488
43	59	52	35	-2.91	0.0334364
43	59	35	51	2.62	0.0338168
43	59	51	34	-2.47	0.0340486
42	58	41	57	91.13	0.0301097
42	58	57	40	-61.87	0.0301616
42	58	40	56	37.56	0.0302662
42	58	56	39	-26.92	0.0303715
42	58	39	55	19.78	0.0305056
42	58	55	38	-15.19	0.0306583
42	58	38	54	11.48	0.0308711
42	58	54	37	-9.26	0.0310799
42	58	37	53	6.79	0.0314728
42	58	53	36	-5.52	0.0318116
42	58	36	52	4.79	0.0320877
42	58	52	35	-4.17	0.0323981
42	58	35	51	3.7	0.0327027
42	58	51	34	-3.46	0.0328902
42	58	34	50	3.27	0.0330581
42	58	50	33	-2.98	0.0333557
41	57	40	56	89.99	0.0301111
41	57	56	39	-59.9	0.0301669
41	57	39	55	40.83	0.0302449
41	57	55	38	-30.25	0.0303306
41	57	38	54	20.83	0.0304801
41	57	54	37	-16.23	0.0306161
41	57	37	53	12.44	0.0308039
41	57	53	36	-9.78	0.0310225
41	57	36	52	7.3	0.0313699
41	57	52	35	-6.21	0.0316103
41	57	35	51	5.33	0.0318762
41	57	51	34	-4.92	0.0320325
41	57	34	50	4.6	0.0321739
41	57	50	33	-4.16	0.0324038
41	57	33	49	4.04	0.0324752
40	56	39	55	92.53	0.0301081
40	56	55	38	-62.54	0.0301599
40	56	38	54	41.09	0.0302434
40	56	54	37	-30.14	0.0303318
40	56	37	53	22.17	0.0304511
40	56	53	36	-16.63	0.0306013
40	56	36	52	13.34	0.0307496
40	56	52	35	-11.05	0.030905
40	56	35	51	8.13	0.03123
40	56	51	34	-7.4	0.0313514
40	56	34	50	6.79	0.0314728
40	56	50	33	-6.09	0.031642
40	56	33	49	5.84	0.0317123
39	55	38	54	110.1	0.0300908
39	55	54	37	-76.63	0.0301305
39	55	37	53	47.96	0.0302085
39	55	53	36	-34.11	0.0302932
39	55	36	52	25.07	0.0303989
39	55	52	35	-20.15	0.0304963
39	55	35	51	15.35	0.0306515
39	55	51	34	-13.74	0.0307278
39	55	34	50	10.86	0.0309208
39	55	50	33	-9.64	0.0310373
39	55	33	49	9.07	0.0311025
38	54	37	53	118.79	0.0300842
38	54	53	36	-78.03	0.0301282
38	54	36	52	50.23	0.0301991
38	54	52	35	-38.5	0.0302597
38	54	35	51	26.75	0.0303738
38	54	51	34	-23.45	0.0304264
38	54	34	50	20.15	0.0304963
38	54	50	33	-17.6	0.0305682
38	54	33	49	14.4	0.0306944
37	53	36	52	119.41	0.0300837
37	53	52	35	-86.42	0.0301157
37	53	35	51	49.88	0.0302005
37	53	51	34	-42.41	0.0302358
37	53	34	50	34.64	0.0302887
37	53	50	33	-29.95	0.0303339
37	53	33	49	26.95	0.0303711
34	50	33	49	288.23	0.0300347
64	80	63	79	45.48	0.0302199
64	80	79	62	-28.72	0.0303482
64	80	62	78	18.47	0.0305414
64	80	78	61	-12.88	0.0307764
64	80	61	77	8.96	0.0311161
64	80	77	60	-6.52	0.0315337
64	80	60	76	5.02	0.031992
64	80	76	59	-3.7	0.0327027
64	80	59	75	2.87	0.0334843
64	80	75	58	-2.13	0.0346948
64	80	58	74	1.68	0.0359524
64	80	74	57	-1.25	0.038
64	80	57	73	0.98	0.0402041
64	80	73	56	-0.72	0.0438889
64	80	56	72	0.67	0.0449254
64	80	72	55	-0.52	0.0492308
63	79	62	78	77.86	0.0301284
63	79	78	61	-57.67	0.0301734
63	79	61	77	29.26	0.0303418
63	79	77	60	-22.19	0.0304507
63	79	60	76	14.59	0.0306854
63	79	76	59	-11.21	0.0308921
63	79	59	75	7.86	0.0312723
63	79	75	58	-6.09	0.031642
63	79	58	74	3.73	0.032681
63	79	74	57	-2.88	0.0334722
63	79	57	73	1.95	0.0351282
63	79	73	56	-1.45	0.0368966
63	79	56	72	1.26	0.0379365
63	79	72	55	-0.99	0.040101
63	79	55	71	0.98	0.0402041
63	79	71	54	-0.82	0.0421951
62	78	61	77	78.04	0.0301281
62	78	77	60	-56.04	0.0301784
62	78	60	76	32.29	0.0303097
62	78	76	59	-23.98	0.030417
62	78	59	75	16.01	0.0306246
62	78	75	58	-12.04	0.0308306
62	78	58	74	7.99	0.0312516
62	78	74	57	-6.05	0.0316529
62	78	57	73	3.53	0.0328329
62	78	73	56	-2.55	0.0339216
62	78	56	72	2.17	0.0346083
62	78	72	55	-1.67	0.035988
62	78	55	71	1.62	0.0361728
62	78	71	54	-1.34	0.0374627
62	78	54	70	1.34	0.0374627
62	78	70	53	-1.16	0.0386207
61	77	60	76	86.65	0.0301154
61	77	76	59	-62.56	0.0301598
61	77	59	75	34.28	0.0302917
61	77	75	58	-25.5	0.0303922
61	77	58	74	15.42	0.0306485
61	77	74	57	-11.53	0.0308673
61	77	57	73	6.99	0.0314306
61	77	73	56	-4.94	0.0320243
61	77	56	72	3.63	0.0327548
61	77	72	55	-2.74	0.0336496
61	77	55	71	2.68	0.0337313
61	77	71	54	-2.16	0.0346296
61	77	54	70	2.15	0.0346512
61	77	70	53	-1.86	0.0353763
61	77	53	69	1.76	0.0356818
61	77	69	52	-1.59	0.0362893
60	76	59	75	85.87	0.0301165
60	76	75	58	-61.93	0.0301615
60	76	58	74	30.9	0.0303236
60	76	74	57	-22.49	0.0304446
60	76	57	73	12.37	0.0308084
60	76	73	56	-8.49	0.0311779
60	76	56	72	6.55	0.0315267
60	76	72	55	-4.79	0.0320877
60	76	55	71	4.15	0.0324096
60	76	71	54	-3.27	0.0330581
60	76	54	70	3.24	0.0330864
60	76	70	53	-2.77	0.0336101
60	76	53	69	2.61	0.0338314
60	76	69	52	-2.35	0.0342553
60	76	52	68	2.06	0.0348544
60	76	68	51	-1.85	0.0354054
59	75	58	74	78.17	0.0301279
59	75	74	57	-54.75	0.0301826
59	75	57	73	24.31	0.0304114
59	75	73	56	-15.64	0.0306394
59	75	56	72	11.24	0.0308897
59	75	72	55	-7.88	0.031269
59	75	55	71	7.54	0.0313263
59	75	71	54	-5.74	0.0317422
59	75	54	70	5.09	0.0319646
59	75	70	53	-4.27	0.0323419
59	75	53	69	3.99	0.0325063
59	75	69	52	-3.55	0.0328169
59	75	52	68	3.09	0.0332362
59	75	68	51	-2.77	0.0336101
59	75	51	67	2.31	0.034329
59	75	67	50	-2.18	0.0345872
58	74	57	73	58.79	0.0301701
58	74	73	56	-34.9	0.0302865
58	74	56	72	20.77	0.0304815
58	74	72	55	-13.87	0.030721
58	74	55	71	12.98	0.0307704
58	74	71	54	-9.41	0.0310627
58	74	54	70	9.14	0.0310941
58	74	70	53	-7.5	0.0313333
58	74	53	69	6	0.0316667
58	74	69	52	-5.29	0.0318904
58	74	52	68	4.55	0.0321978
58	74	68	51	-4.05	0.0324691
58	74	51	67	3.32	0.033012
58	74	67	50	-3.14	0.0331847
58	74	50	66	2.77	0.0336101
58	74	66	49	-2.63	0.0338023
57	73	56	72	46.64	0.0302144
57	73	72	55	-28.01	0.030357
57	73	55	71	25.57	0.0303911
57	73	71	54	-16.43	0.0306086
57	73	54	70	15.82	0.0306321
57	73	70	53	-12.25	0.0308163
57	73	53	69	11.23	0.0308905
57	73	69	52	-9.63	0.0310384
57	73	52	68	7.34	0.0313624
57	73	68	51	-6.4	0.0315625
57	73	51	67	5.19	0.0319268
57	73	67	50	-4.86	0.0320576
57	73	50	66	4.26	0.0323474
57	73	66	49	-4.02	0.0324876
57	73	49	65	3.79	0.0326385
56	72	55	71	48.37	0.0302067
56	72	71	54	-27.3	0.0303663
56	72	54	70	26.12	0.0303828
56	72	70	53	-18.43	0.0305426
56	72	53	69	17.04	0.0305869
56	72	69	52	-13.79	0.0307252
56	72	52	68	11.95	0.0308368
56	72	68	51	-9.86	0.0310142
56	72	51	67	7.33	0.0313643
56	72	67	50	-6.68	0.031497
56	72	50	66	5.93	0.0316863
56	72	66	49	-5.52	0.0318116
56	72	49	65	5.25	0.0319048
55	71	54	70	61.53	0.0301625
55	71	70	53	-33.23	0.0303009
55	71	53	69	30.75	0.0303252
55	71	69	52	-21.74	0.03046
55	71	52	68	19.28	0.0305187
55	71	68	51	-14.32	0.0306983
55	71	51	67	12.12	0.0308251
55	71	67	50	-10.53	0.0309497
55	71	50	66	8.76	0.0311416
55	71	66	49	-7.94	0.0312594
55	71	49	65	7.64	0.0313089
54	70	53	69	66.49	0.0301504
54	70	69	52	-38.8	0.0302577
54	70	52	68	33.96	0.0302945
54	70	68	51	-22.07	0.0304531
54	70	51	67	18.87	0.0305299
54	70	67	50	-15.53	0.0306439
54	70	50	66	14.21	0.0307037
54	70	66	49	-12.54	0.0307974
54	70	49	65	10.45	0.0309569
53	69	52	68	88.85	0.0301125
53	69	68	51	-52.13	0.0301918
53	69	51	67	35.46	0.030282
53	69	67	50	-27.61	0.0303622
53	69	50	66	23.64	0.030423
53	69	66	49	-20.29	0.0304929
53	69	49	65	19.15	0.0305222
52	68	51	67	96.66	0.0301035
52	68	67	50	-74.63	0.030134
52	68	50	66	47.68	0.0302097
52	68	66	49	-40.36	0.0302478
52	68	49	65	34.94	0.0302862
80	96	79	95	38.33	0.0302609
80	96	95	78	-28.33	0.030353
80	96	78	94	15.37	0.0306506
80	96	94	77	-11.64	0.0308591
80	96	77	93	7.32	0.0313661
80	96	93	76	-5.9	0.0316949
80	96	76	92	4	0.0325
80	96	92	75	-3.27	0.0330581
80	96	75	91	2.3	0.0343478
80	96	91	74	-1.87	0.0353476
80	96	74	90	1.31	0.0376336
80	96	90	73	-1.09	0.0391743
80	96	73	89	0.71	0.0440845
80	96	89	72	-0.64	0.045625
80	96	72	88	0.32	0.06125
80	96	88	71	-0.3	0.0633333
79	95	78	94	84.2	0.0301188
79	95	94	77	-55.6	0.0301799
79	95	77	93	29.7	0.0303367
79	95	93	76	-22.18	0.0304509
79	95	76	92	14.08	0.0307102
79	95	92	75	-10.81	0.0309251
79	95	75	91	7.36	0.0313587
79	95	91	74	-5.62	0.0317794
79	95	74	90	3.42	0.032924
