144# Number of sensors
#x	z
16	32	15	31	64.89	0.0301541
16	32	31	14	-42.72	0.0302341
16	32	14	30	23.12	0.0304325
16	32	30	13	-19.33	0.0305173
16	32	13	29	12.54	0.0307974
16	32	29	12	-11.3	0.030885
16	32	12	28	8.59	0.0311641
16	32	28	11	-6.86	0.0314577
16	32	11	27	5.31	0.0318832
16	32	27	10	-3.51	0.032849
16	32	10	26	2.84	0.0335211
16	32	26	9	-2.1	0.0347619
16	32	9	25	1.74	0.0357471
16	32	25	8	-1.38	0.0372464
16	32	8	24	1.17	0.038547
16	32	24	7	-0.96	0.0404167
15	31	14	30	74.77	0.0301337
15	31	30	13	-60.75	0.0301646
15	31	13	29	36.7	0.0302725
15	31	29	12	-33.4	0.0302994
15	31	12	28	24.89	0.0304018
15	31	28	11	-19.42	0.0305149
15	31	11	27	15.53	0.0306439
15	31	27	10	-9.57	0.0310449
15	31	10	26	7.02	0.0314245
15	31	26	9	-4.89	0.032045
15	31	9	25	4.02	0.0324876
15	31	25	8	-3.06	0.033268
15	31	8	24	2.57	0.0338911
15	31	24	7	-2.03	0.0349261
15	31	7	23	1.74	0.0357471
15	31	23	6	-1.42	0.0370423
14	30	13	29	87.14	0.0301148
14	30	29	12	-78.23	0.0301278
14	30	12	28	54.05	0.030185
14	30	28	11	-41.89	0.0302387
14	30	11	27	32.66	0.0303062
14	30	27	10	-19.28	0.0305187
14	30	10	26	15.2	0.0306579
14	30	26	9	-10.26	0.0309747
14	30	9	25	7.21	0.031387
14	30	25	8	-5.32	0.0318797
14	30	8	24	4.43	0.0322573
14	30	24	7	-3.42	0.032924
14	30	7	23	2.91	0.0334364
14	30	23	6	-2.32	0.0343103
14	30	6	22	2.01	0.0349751
14	30	22	5	-1.67	0.035988
13	29	12	28	92.47	0.0301081
13	29	28	11	-73.25	0.0301365
13	29	11	27	47.19	0.0302119
13	29	27	10	-31.65	0.030316
13	29	10	26	22.14	0.0304517
13	29	26	9	-16.12	0.0306203
13	29	9	25	12.1	0.0308264
13	29	25	8	-9.43	0.0310604
13	29	8	24	6.39	0.0315649
13	29	24	7	-5.14	0.0319455
13	29	7	23	4.12	0.0324272
13	29	23	6	-3.42	0.032924
13	29	6	22	2.8	0.0335714
13	29	22	5	-2.41	0.0341494
13	29	5	21	2.06	0.0348544
13	29	21	4	-1.8	0.0355556
12	28	11	27	84.58	0.0301182
12	28	27	10	-62.04	0.0301612
12	28	10	26	36.19	0.0302763
12	28	26	9	-27.82	0.0303595
12	28	9	25	18.93	0.0305283
12	28	25	8	-15.21	0.0306575
12	28	8	24	11.06	0.0309042
12	28	24	7	-9.12	0.0310965
12	28	7	23	6.09	0.031642
12	28	23	6	-5.16	0.031938
12	28	6	22	4.03	0.0324814
12	28	22	5	-3.52	0.0328409
12	28	5	21	2.88	0.0334722
12	28	21	4	-2.56	0.0339062
12	28	4	20	2.18	0.0345872
12	28	20	3	-2.03	0.0349261
11	27	10	26	86.11	0.0301161
11	27	26	9	-62.61	0.0301597
11	27	9	25	37.94	0.0302636
11	27	25	8	-29.49	0.0303391
11	27	8	24	20.08	0.030498
11	27	24	7	-16.14	0.0306196
11	27	7	23	11.72	0.0308532
11	27	23	6	-9.73	0.0310277
11	27	6	22	6.42	0.0315576
11	27	22	5	-5.51	0.0318149
11	27	5	21	4.4	0.0322727
11	27	21	4	-3.86	0.0325907
11	27	4	20	3.23	0.033096
11	27	20	3	-2.98	0.0333557
11	27	3	19	2.62	0.0338168
11	27	19	2	-2.48	0.0340323
10	26	9	25	96.29	0.0301039
10	26	25	8	-69.15	0.0301446
10	26	8	24	42.41	0.0302358
10	26	24	7	-32.34	0.0303092
10	26	7	23	22.26	0.0304492
10	26	23	6	-17.75	0.0305634
10	26	6	22	13.03	0.0307675
10	26	22	5	-10.79	0.0309268
10	26	5	21	7.39	0.0313532
10	26	21	4	-6.25	0.0316
10	26	4	20	5.16	0.031938
10	26	20	3	-4.69	0.0321322
10	26	3	19	4.08	0.032451
10	26	19	2	-3.83	0.032611
10	26	2	18	3.61	0.0327701
10	26	18	1	-3.34	0.032994
9	25	8	24	101.23	0.0300988
9	25	24	7	-72.26	0.0301384
9	25	7	23	44.43	0.0302251
9	25	23	6	-33.94	0.0302946
9	25	6	22	23.44	0.0304266
9	25	22	5	-18.73	0.0305339
9	25	5	21	14.13	0.0307077
9	25	21	4	-11.58	0.0308636
9	25	4	20	8.12	0.0312315
9	25	20	3	-7.24	0.0313812
9	25	3	19	6.2	0.0316129
9	25	19	2	-5.77	0.0317331
9	25	2	18	5.4	0.0318519
9	25	18	1	-4.93	0.0320284
9	25	1	17	4.66	0.0321459
8	24	7	23	105.34	0.0300949
8	24	23	6	-75.37	0.0301327
8	24	6	22	46.69	0.0302142
8	24	22	5	-35.63	0.0302807
8	24	5	21	25.27	0.0303957
8	24	21	4	-19.79	0.0305053
8	24	4	20	15.2	0.0306579
8	24	20	3	-13.29	0.0307524
8	24	3	19	9.58	0.0310438
8	24	19	2	-8.82	0.0311338
8	24	2	18	8.16	0.0312255
8	24	18	1	-7.37	0.0313569
8	24	1	17	6.89	0.0314514
7	23	6	22	112.24	0.0300891
7	23	22	5	-80.28	0.0301246
7	23	5	21	50.84	0.0301967
7	23	21	4	-37.56	0.0302662
7	23	4	20	26.87	0.0303722
7	23	20	3	-22.84	0.0304378
7	23	3	19	18.25	0.0305479
7	23	19	2	-16.62	0.0306017
7	23	2	18	13.16	0.0307599
7	23	18	1	-11.67	0.0308569
7	23	1	17	10.8	0.0309259
6	22	1	17	17.07	0.0305858
3	19	2	18	235.84	0.0300424
3	19	18	1	-169.06	0.0300592
3	19	1	17	127.91	0.0300782
2	18	1	17	576.7	0.0300173
32	48	31	47	64.17	0.0301558
32	48	47	30	-44.96	0.0302224
32	48	30	46	28.98	0.0303451
32	48	46	29	-22.16	0.0304513
32	48	29	45	13.3	0.0307519
32	48	45	28	-10.55	0.0309479
32	48	28	44	7.03	0.0314225
32	48	44	27	-5.68	0.0317606
32	48	27	43	3.91	0.0325575
32	48	43	26	-3.22	0.0331056
32	48	26	42	2.44	0.0340984
32	48	42	25	-2.09	0.0347847
32	48	25	41	1.64	0.0360976
32	48	41	24	-1.43	0.036993
32	48	24	40	1.13	0.0388496
32	48	40	23	-1	0.04
31	47	30	46	88.48	0.030113
31	47	46	29	-64.28	0.0301556
31	47	29	45	36.01	0.0302777
31	47	45	28	-27.51	0.0303635
31	47	28	44	17.56	0.0305695
31	47	44	27	-13.73	0.0307283
31	47	27	43	9.61	0.0310406
31	47	43	26	-7.67	0.0313038
31	47	26	42	5.09	0.0319646
31	47	42	25	-4.25	0.0323529
31	47	25	41	3.26	0.0330675
31	47	41	24	-2.76	0.0336232
31	47	24	40	2.17	0.0346083
31	47	40	23	-1.87	0.0353476
31	47	23	39	1.51	0.0366225
31	47	39	22	-1.32	0.0375758
30	46	29	45	85.07	0.0301176
30	46	45	28	-60.3	0.0301658
30	46	28	44	36.11	0.0302769
30	46	44	27	-26.93	0.0303713
30	46	27	43	18.28	0.030547
30	46	43	26	-14.09	0.0307097
30	46	26	42	10.27	0.0309737
30	46	42	25	-8.31	0.0312034
30	46	25	41	5.7	0.0317544
30	46	41	24	-4.69	0.0321322
30	46	24	40	3.68	0.0327174
30	46	40	23	-3.08	0.0332468
30	46	23	39	2.49	0.0340161
30	46	39	22	-2.13	0.0346948
30	46	22	38	1.78	0.035618
30	46	38	21	-1.55	0.0364516
29	45	28	44	91.23	0.0301096
29	45	44	27	-64.86	0.0301542
29	45	27	43	39.03	0.0302562
29	45	43	26	-29.08	0.0303439
29	45	26	42	19.76	0.0305061
29	45	42	25	-15.72	0.0306361
29	45	25	41	11.42	0.0308757
29	45	41	24	-9.29	0.0310764
29	45	24	40	6.36	0.0315723
29	45	40	23	-5.27	0.0318975
29	45	23	39	4.13	0.0324213
29	45	39	22	-3.5	0.0328571
29	45	22	38	2.86	0.0334965
29	45	38	21	-2.48	0.0340323
29	45	21	37	2.07	0.0348309
29	45	37	20	-1.85	0.0354054
28	44	27	43	93.98	0.0301064
28	44	43	26	-67.52	0.0301481
28	44	26	42	40.11	0.0302493
28	44	42	25	-31.14	0.0303211
28	44	25	41	21.02	0.0304757
28	44	41	24	-16.81	0.0305949
28	44	24	40	12.12	0.0308251
28	44	40	23	-9.91	0.0310091
28	44	23	39	6.75	0.0314815
28	44	39	22	-5.64	0.031773
28	44	22	38	4.48	0.0322321
28	44	38	21	-3.84	0.0326042
28	44	21	37	3.14	0.0331847
28	44	37	20	-2.79	0.0335842
28	44	20	36	2.4	0.0341667
28	44	36	19	-2.19	0.0345662
27	43	26	42	95.39	0.0301048
27	43	42	25	-70.34	0.0301422
27	43	25	41	42.04	0.0302379
27	43	41	24	-32.47	0.030308
27	43	24	40	21.93	0.030456
27	43	40	23	-17.49	0.0305718
27	43	23	39	12.67	0.0307893
27	43	39	22	-10.36	0.0309653
27	43	22	38	7.2	0.0313889
27	43	38	21	-6.07	0.0316474
27	43	21	37	4.86	0.0320576
27	43	37	20	-4.24	0.0323585
27	43	20	36	3.59	0.0327855
27	43	36	19	-3.26	0.0330675
27	43	19	35	2.81	0.0335587
27	43	35	18	-2.66	0.0337594
26	42	25	41	99.51	0.0301005
26	42	41	24	-72.66	0.0301376
26	42	24	40	43.37	0.0302306
26	42	40	23	-33.18	0.0303014
26	42	23	39	22.59	0.0304427
26	42	39	22	-17.89	0.030559
26	42	22	38	13.27	0.0307536
26	42	38	21	-10.9	0.0309174
26	42	21	37	7.65	0.0313072
26	42	37	20	-6.53	0.0315314
26	42	20	36	5.42	0.031845
26	42	36	19	-4.83	0.0320704
26	42	19	35	4.1	0.032439
26	42	35	18	-3.86	0.0325907
26	42	18	34	3.59	0.0327855
26	42	34	17	-3.4	0.0329412
25	41	24	40	102.78	0.0300973
25	41	40	23	-74.44	0.0301343
25	41	23	39	44.68	0.0302238
25	41	39	22	-34.12	0.0302931
25	41	22	38	23.64	0.030423
25	41	38	21	-18.93	0.0305283
25	41	21	37	14.04	0.0307123
25	41	37	20	-11.74	0.0308518
25	41	20	36	8.43	0.0311862
25	41	36	19	-7.38	0.031355
25	41	19	35	6.08	0.0316447
25	41	35	18	-5.67	0.0317637
25	41	18	34	5.23	0.031912
25	41	34	17	-4.91	0.0320367
25	41	17	33	4.77	0.0320964
24	40	23	39	105.28	0.030095
24	40	39	22	-76.23	0.0301312
24	40	22	38	46.71	0.0302141
24	40	38	21	-36.16	0.0302765
24	40	21	37	24.91	0.0304014
24	40	37	20	-20.3	0.0304926
24	40	20	36	15.49	0.0306456
24	40	36	19	-13.3	0.0307519
24	40	19	35	9.37	0.0310672
24	40	35	18	-8.64	0.0311574
24	40	18	34	7.84	0.0312755
24	40	34	17	-7.3	0.0313699
24	40	17	33	7.01	0.0314265
23	39	22	38	114.47	0.0300874
23	39	38	21	-84.45	0.0301184
23	39	21	37	50.78	0.0301969
23	39	37	20	-39.96	0.0302503
23	39	20	36	28.19	0.0303547
23	39	36	19	-23.6	0.0304237
23	39	19	35	17.33	0.030577
23	39	35	18	-15.76	0.0306345
23	39	18	34	12.41	0.0308058
23	39	34	17	-11.41	0.0308764
23	39	17	33	10.84	0.0309225
22	38	21	37	122.66	0.0300815
22	38	37	20	-91.43	0.0301094
22	38	20	36	56.69	0.0301764
22	38	36	19	-45.76	0.0302185
22	38	19	35	30.13	0.0303319
22	38	35	18	-26.92	0.0303715
22	38	18	34	23.15	0.030432
22	38	34	17	-21	0.0304762
22	38	17	33	17.22	0.0305807
21	37	20	36	133.27	0.030075
21	37	36	19	-101.05	0.030099
21	37	19	35	55.16	0.0301813
21	37	35	18	-47.74	0.0302095
21	37	18	34	39.18	0.0302552
21	37	34	17	-34.8	0.0302874
21	37	17	33	31.5	0.0303175
18	34	17	33	348.59	0.0300287
48	64	47	63	59.69	0.0301675
48	64	63	46	-44.16	0.0302264
48	64	46	62	27.1	0.030369
48	64	62	45	-18.16	0.0305507
48	64	45	61	12.51	0.0307994
48	64	61	44	-8.99	0.0311123
48	64	44	60	6.63	0.0315083
48	64	60	43	-5.1	0.0319608
48	64	43	59	3.69	0.03271
48	64	59	42	-2.95	0.0333898
48	64	42	58	2.32	0.0343103
48	64	58	41	-1.9	0.0352632
48	64	41	57	1.54	0.0364935
48	64	57	40	-1.3	0.0376923
48	64	40	56	1.07	0.0393458
48	64	56	39	-0.91	0.040989
47	63	46	62	81.54	0.0301226
47	63	62	45	-52.92	0.030189
47	63	45	61	32.97	0.0303033
47	63	61	44	-23.01	0.0304346
47	63	44	60	16.11	0.0306207
47	63	60	43	-12.09	0.0308271
47	63	43	59	8.83	0.0311325
47	63	59	42	-6.92	0.0314451
47	63	42	58	4.79	0.0320877
47	63	58	41	-3.85	0.0325974
47	63	41	57	3.04	0.0332895
47	63	57	40	-2.51	0.0339841
47	63	40	56	2.02	0.0349505
47	63	56	39	-1.69	0.0359172
47	63	39	55	1.4	0.0371429
47	63	55	38	-1.2	0.0383333
46	62	45	61	80.35	0.0301245
46	62	61	44	-55.55	0.03018
46	62	44	60	33.91	0.0302949
46	62	60	43	-25.29	0.0303954
46	62	43	59	17.16	0.0305828
46	62	59	42	-13.42	0.0307452
46	62	42	58	9.73	0.0310277
46	62	58	41	-7.82	0.0312788
46	62	41	57	5.41	0.0318484
46	62	57	40	-4.48	0.0322321
46	62	40	56	3.46	0.0328902
46	62	56	39	-2.91	0.0334364
46	62	39	55	2.32	0.0343103
46	62	55	38	-2.01	0.0349751
46	62	38	54	1.63	0.036135
46	62	54	37	-1.46	0.0368493
45	61	44	60	86.69	0.0301154
45	61	60	43	-60.34	0.0301657
45	61	43	59	36.68	0.0302726
45	61	59	42	-27.35	0.0303656
45	61	42	58	18.87	0.0305299
45	61	58	41	-14.65	0.0306826
45	61	41	57	10.77	0.0309285
45	61	57	40	-8.66	0.0311547
45	61	40	56	6.04	0.0316556
45	61	56	39	-4.94	0.0320243
45	61	39	55	3.9	0.0325641
45	61	55	38	-3.3	0.0330303
45	61	38	54	2.65	0.0337736
45	61	54	37	-2.33	0.0342918
45	61	37	53	1.94	0.0351546
45	61	53	36	-1.74	0.0357471
44	60	43	59	89.69	0.0301115
44	60	59	42	-61.98	0.0301613
44	60	42	58	38.57	0.0302593
44	60	58	41	-28.44	0.0303516
44	60	41	57	19.97	0.0305008
44	60	57	40	-15.46	0.0306468
44	60	40	56	11.31	0.0308842
44	60	56	39	-8.99	0.0311123
44	60	39	55	6.46	0.031548
44	60	55	38	-5.33	0.0318762
44	60	38	54	4.22	0.0323697
44	60	54	37	-3.63	0.0327548
44	60	37	53	2.99	0.0333445
44	60	53	36	-2.63	0.0338023
44	60	36	52	2.28	0.034386
44	60	52	35	-2.02	0.0349505
43	59	42	58	92.46	0.0301082
43	59	58	41	-63.92	0.0301564
43	59	41	57	40	0.03025
43	59	57	40	-29.6	0.0303378
43	59	40	56	20.36	0.0304912
43	59	56	39	-15.67	0.0306382
43	59	39	55	11.76	0.0308503
43	59	55	38	-9.49	0.0310537
43	59	38	54	6.72	0.0314881
43	59	54	37	-5.65	0.0317699
43	59	37	53	4.55	0.0321978
43	59	53	36	-3.94	0.0325381
43	59	36	52	3.36	0.0329762
43	59	52	35	-2.95	0.0333898
43	59	35	51	2.55	0.0339216
43	59	51	34	-2.39	0.0341841
42	58	41	57	94.49	0.0301058
42	58	57	40	-65.37	0.030153
42	58	40	56	39.67	0.0302521
42	58	56	39	-29.11	0.0303435
42	58	39	55	21.03	0.0304755
42	58	55	38	-16.5	0.0306061
42	58	38	54	12.12	0.0308251
42	58	54	37	-9.94	0.031006
42	58	37	53	7.06	0.0314164
42	58	53	36	-5.99	0.0316694
42	58	36	52	5.01	0.031996
42	58	52	35	-4.3	0.0323256
42	58	35	51	3.66	0.0327322
42	58	51	34	-3.42	0.032924
42	58	34	50	3.14	0.0331847
42	58	50	33	-2.87	0.0334843
41	57	40	56	93.02	0.0301075
41	57	56	39	-63.02	0.0301587
41	57	39	55	42.72	0.0302341
41	57	55	38	-32.21	0.0303105
41	57	38	54	21.93	0.030456
41	57	54	37	-17.34	0.0305767
41	57	37	53	12.96	0.0307716
41	57	53	36	-10.71	0.0309337
41	57	36	52	7.82	0.0312788
41	57	52	35	-6.54	0.0315291
41	57	35	51	5.42	0.031845
41	57	51	34	-5	0.032
41	57	34	50	4.55	0.0321978
41	57	50	33	-4.14	0.0324155
41	57	33	49	3.93	0.0325445
40	56	39	55	94.72	0.0301056
40	56	55	38	-64.8	0.0301543
40	56	38	54	42.53	0.0302351
40	56	54	37	-31.53	0.0303172
40	56	37	53	22.91	0.0304365
40	56	53	36	-18.17	0.0305504
40	56	36	52	14.42	0.0306935
40	56	52	35	-11.62	0.0308606
40	56	35	51	8.43	0.0311862
40	56	51	34	-7.64	0.0313089
40	56	34	50	6.88	0.0314535
40	56	50	33	-6.21	0.0316103
40	56	33	49	5.85	0.0317094
39	55	38	54	111.37	0.0300898
39	55	54	37	-77.62	0.0301288
39	55	37	53	48.44	0.0302064
39	55	53	36	-36.6	0.0302732
39	55	36	52	27.12	0.0303687
39	55	52	35	-20.82	0.0304803
39	55	35	51	15.87	0.0306301
39	55	51	34	-14.11	0.0307087
39	55	34	50	11.07	0.0309033
39	55	50	33	-9.89	0.0310111
39	55	33	49	9.2	0.031087
38	54	37	53	118.28	0.0300845
38	54	53	36	-83.42	0.0301199
38	54	36	52	55.46	0.0301803
38	54	52	35	-39.21	0.030255
38	54	35	51	27.62	0.0303621
38	54	51	34	-23.91	0.0304182
38	54	34	50	20.38	0.0304907
38	54	50	33	-17.98	0.0305562
38	54	33	49	14.59	0.0306854
37	53	36	52	133.42	0.030075
37	53	52	35	-87.28	0.0301146
37	53	35	51	51.96	0.0301925
37	53	51	34	-43.36	0.0302306
37	53	34	50	35.15	0.0302845
37	53	50	33	-30.54	0.0303274
37	53	33	49	27.27	0.0303667
34	50	33	49	274.28	0.0300365
64	80	63	79	45.77	0.0302185
64	80	79	62	-28.83	0.0303469
64	80	62	78	18.55	0.0305391
64	80	78	61	-12.96	0.0307716
64	80	61	77	9.03	0.0311074
64	80	77	60	-6.62	0.0315106
64	80	60	76	5.13	0.0319493
64	80	76	59	-3.87	0.032584
64	80	59	75	3.07	0.0332573
64	80	75	58	-2.36	0.0342373
64	80	58	74	1.99	0.0350251
64	80	74	57	-1.56	0.0364103
64	80	57	73	1.34	0.0374627
64	80	73	56	-1.05	0.0395238
64	80	56	72	0.94	0.0406383
64	80	72	55	-0.76	0.0431579
63	79	62	78	77.38	0.0301292
63	79	78	61	-57.44	0.0301741
63	79	61	77	29.16	0.0303429
63	79	77	60	-22.22	0.03045
63	79	60	76	14.74	0.0306784
63	79	76	59	-11.51	0.0308688
63	79	59	75	8.3	0.0312048
63	79	75	58	-6.62	0.0315106
63	79	58	74	4.5	0.0322222
63	79	74	57	-3.66	0.0327322
63	79	57	73	2.86	0.0334965
63	79	73	56	-2.33	0.0342918
63	79	56	72	1.91	0.0352356
63	79	72	55	-1.6	0.03625
63	79	55	71	1.34	0.0374627
63	79	71	54	-1.13	0.0388496
62	78	61	77	77.89	0.0301284
62	78	77	60	-56.12	0.0301782
62	78	60	76	32.62	0.0303066
62	78	76	59	-24.58	0.0304068
62	78	59	75	16.76	0.0305967
62	78	75	58	-13.05	0.0307663
62	78	58	74	9.6	0.0310417
62	78	74	57	-7.66	0.0313055
62	78	57	73	5.26	0.0319011
62	78	73	56	-4.2	0.032381
62	78	56	72	3.38	0.0329586
62	78	72	55	-2.78	0.0335971
62	78	55	71	2.3	0.0343478
62	78	71	54	-1.92	0.0352083
62	78	54	70	1.63	0.036135
62	78	70	53	-1.38	0.0372464
61	77	60	76	87.3	0.0301145
61	77	76	59	-63.72	0.0301569
61	77	59	75	35.99	0.0302779
61	77	75	58	-27.44	0.0303644
61	77	58	74	18.57	0.0305385
61	77	74	57	-14.65	0.0306826
61	77	57	73	10.6	0.0309434
61	77	73	56	-8.47	0.0311806
61	77	56	72	5.89	0.0316978
61	77	72	55	-4.82	0.0320747
61	77	55	71	3.87	0.032584
61	77	71	54	-3.22	0.0331056
61	77	54	70	2.64	0.0337879
61	77	70	53	-2.25	0.0344444
61	77	53	69	1.88	0.0353191
61	77	69	52	-1.65	0.0360606
60	76	59	75	89.12	0.0301122
60	76	75	58	-65.55	0.0301526
60	76	58	74	36.96	0.0302706
60	76	74	57	-28.4	0.0303521
60	76	57	73	19.05	0.0305249
60	76	73	56	-14.82	0.0306748
60	76	56	72	10.93	0.0309149
60	76	72	55	-8.85	0.0311299
60	76	55	71	6.22	0.0316077
60	76	71	54	-5.11	0.0319569
60	76	54	70	4.08	0.032451
60	76	70	53	-3.44	0.032907
60	76	53	69	2.81	0.0335587
60	76	69	52	-2.45	0.0340816
60	76	52	68	2.1	0.0347619
60	76	68	51	-1.83	0.0354645
59	75	58	74	91.44	0.0301094
59	75	74	57	-67.35	0.0301485
59	75	57	73	37.65	0.0302656
59	75	73	56	-28.29	0.0303535
59	75	56	72	19.4	0.0305155
59	75	72	55	-15.44	0.0306477
59	75	55	71	11.55	0.0308658
59	75	71	54	-9.32	0.031073
59	75	54	70	6.54	0.0315291
59	75	70	53	-5.43	0.0318416
59	75	53	69	4.32	0.0323148
59	75	69	52	-3.72	0.0326882
59	75	52	68	3.14	0.0331847
59	75	68	51	-2.7	0.0337037
59	75	51	67	2.34	0.0342735
59	75	67	50	-2.17	0.0346083
58	74	57	73	90.82	0.0301101
58	74	73	56	-64.81	0.0301543
58	74	56	72	37.28	0.0302682
58	74	72	55	-29.13	0.0303433
58	74	55	71	20.38	0.0304907
58	74	71	54	-15.97	0.0306262
58	74	54	70	11.83	0.0308453
58	74	70	53	-9.63	0.0310384
58	74	53	69	6.68	0.031497
58	74	69	52	-5.66	0.0317668
58	74	52	68	4.66	0.0321459
58	74	68	51	-3.95	0.0325316
58	74	51	67	3.38	0.0329586
58	74	67	50	-3.11	0.0332154
58	74	50	66	2.83	0.0335336
58	74	66	49	-2.65	0.0337736
57	73	56	72	91	0.0301099
57	73	72	55	-70.49	0.0301419
57	73	55	71	41.35	0.0302418
57	73	71	54	-31.01	0.0303225
57	73	54	70	21.13	0.0304733
57	73	70	53	-16.74	0.0305974
57	73	53	69	12.22	0.0308183
57	73	69	52	-10.16	0.0309843
57	73	52	68	7.31	0.031368
57	73	68	51	-6.08	0.0316447
57	73	51	67	5.06	0.0319763
57	73	67	50	-4.6	0.0321739
57	73	50	66	4.13	0.0324213
57	73	66	49	-3.84	0.0326042
57	73	49	65	3.66	0.0327322
56	72	55	71	94.73	0.0301056
56	72	71	54	-72.28	0.0301384
56	72	54	70	40.14	0.0302491
56	72	70	53	-31.35	0.030319
56	72	53	69	20.94	0.0304776
56	72	69	52	-17.15	0.0305831
56	72	52	68	12.99	0.0307698
56	72	68	51	-10.63	0.0309407
56	72	51	67	7.68	0.0313021
56	72	67	50	-6.91	0.0314472
56	72	50	66	6.07	0.0316474
56	72	66	49	-5.6	0.0317857
56	72	49	65	5.3	0.0318868
55	71	54	70	105.59	0.0300947
55	71	70	53	-76.28	0.0301311
55	71	53	69	42.64	0.0302345
55	71	69	52	-33.03	0.0303028
55	71	52	68	23.41	0.0304272
55	71	68	51	-18.29	0.0305467
55	71	51	67	14.19	0.0307047
55	71	67	50	-12.47	0.0308019
55	71	50	66	9.57	0.0310449
55	71	66	49	-8.72	0.0311468
55	71	49	65	8.16	0.0312255
54	70	53	69	107.76	0.0300928
54	70	69	52	-79.13	0.0301264
54	70	52	68	46.47	0.0302152
54	70	68	51	-34.64	0.0302887
54	70	51	67	24.79	0.0304034
54	70	67	50	-21.27	0.0304701
54	70	50	66	17.48	0.0305721
54	70	66	49	-15.7	0.0306369
54	70	49	65	12.82	0.03078
53	69	52	68	119.64	0.0300836
53	69	68	51	-83.74	0.0301194
53	69	51	67	48.37	0.0302067
53	69	67	50	-40.17	0.0302489
53	69	50	66	30.52	0.0303277
53	69	66	49	-26.91	0.0303716
53	69	49	65	24.14	0.0304143
52	68	51	67	113.01	0.0300885
52	68	67	50	-89.49	0.0301117
52	68	50	66	56.21	0.0301779
52	68	66	49	-48.32	0.030207
52	68	49	65	41.05	0.0302436
80	96	79	95	38.34	0.0302608
80	96	95	78	-28.32	0.0303531
80	96	78	94	15.41	0.0306489
80	96	94	77	-11.69	0.0308554
80	96	77	93	7.37	0.0313569
80	96	93	76	-5.97	0.031675
80	96	76	92	4.09	0.032445
80	96	92	75	-3.4	0.0329412
80	96	75	91	2.45	0.0340816
80	96	91	74	-2.07	0.0348309
80	96	74	90	1.55	0.0364516
80	96	90	73	-1.34	0.0374627
80	96	73	89	1.03	0.0397087
80	96	89	72	-0.91	0.040989
80	96	72	88	0.72	0.0438889
80	96	88	71	-0.66	0.0451515
79	95	78	94	83.8	0.0301193
79	95	94	77	-55.4	0.0301805
79	95	77	93	29.63	0.0303375
79	95	93	76	-22.25	0.0304494
79	95	76	92	14.23	0.0307027
79	95	92	75	-11.1	0.0309009
79	95	75	91	7.72	0.0312953
79	95	91	74	-6.21	0.0316103
79	95	74	90	4.03	0.0324814
79	95	90	73	-3.3	0.0330303
