144# Number of sensors
#x	z
16	32	15	31	64.53	0.030155
16	32	31	14	-42.52	0.0302352
16	32	14	30	22.7	0.0304405
16	32	30	13	-18.92	0.0305285
16	32	13	29	12.36	0.0308091
16	32	29	12	-11.13	0.0308985
16	32	12	28	8.49	0.0311779
16	32	28	11	-6.78	0.0314749
16	32	11	27	5.25	0.0319048
16	32	27	10	-3.47	0.0328818
16	32	10	26	2.81	0.0335587
16	32	26	9	-2.08	0.0348077
16	32	9	25	1.72	0.035814
16	32	25	8	-1.37	0.0372993
16	32	8	24	1.16	0.0386207
16	32	24	7	-0.96	0.0404167
15	31	14	30	74.73	0.0301338
15	31	30	13	-60.55	0.0301652
15	31	13	29	36.73	0.0302723
15	31	29	12	-33.45	0.030299
15	31	12	28	25.01	0.0303998
15	31	28	11	-19.49	0.0305131
15	31	11	27	15.61	0.0306406
15	31	27	10	-9.61	0.0310406
15	31	10	26	7.09	0.0314104
15	31	26	9	-4.95	0.0320202
15	31	9	25	4.07	0.032457
15	31	25	8	-3.1	0.0332258
15	31	8	24	2.6	0.0338462
15	31	24	7	-2.06	0.0348544
15	31	7	23	1.77	0.0356497
15	31	23	6	-1.46	0.0368493
14	30	13	29	87.64	0.0301141
14	30	29	12	-78.76	0.030127
14	30	12	28	54.38	0.0301839
14	30	28	11	-42.14	0.0302373
14	30	11	27	32.81	0.0303048
14	30	27	10	-19.41	0.0305152
14	30	10	26	15.28	0.0306545
14	30	26	9	-10.35	0.0309662
14	30	9	25	7.25	0.0313793
14	30	25	8	-5.37	0.0318622
14	30	8	24	4.46	0.0322422
14	30	24	7	-3.46	0.0328902
14	30	7	23	2.94	0.0334014
14	30	23	6	-2.38	0.0342017
14	30	6	22	2.07	0.0348309
14	30	22	5	-1.67	0.035988
13	29	12	28	92.97	0.0301076
13	29	28	11	-73.63	0.0301358
13	29	11	27	47.41	0.0302109
13	29	27	10	-31.76	0.0303149
13	29	10	26	22.25	0.0304494
13	29	26	9	-16.22	0.0306165
13	29	9	25	12.17	0.0308217
13	29	25	8	-9.5	0.0310526
13	29	8	24	6.42	0.0315576
13	29	24	7	-5.18	0.0319305
13	29	7	23	4.16	0.0324038
13	29	23	6	-3.49	0.0328653
13	29	6	22	2.88	0.0334722
13	29	22	5	-2.4	0.0341667
13	29	5	21	2.06	0.0348544
13	29	21	4	-1.84	0.0354348
12	28	11	27	85.09	0.0301175
12	28	27	10	-62.44	0.0301602
12	28	10	26	36.43	0.0302745
12	28	26	9	-28.02	0.0303569
12	28	9	25	19.06	0.0305247
12	28	25	8	-15.33	0.0306523
12	28	8	24	11.15	0.0308969
12	28	24	7	-9.21	0.0310858
12	28	7	23	6.11	0.0316367
12	28	23	6	-5.22	0.0319157
12	28	6	22	4.1	0.032439
12	28	22	5	-3.5	0.0328571
12	28	5	21	2.87	0.0334843
12	28	21	4	-2.6	0.0338462
12	28	4	20	2.2	0.0345455
12	28	20	3	-2.06	0.0348544
11	27	10	26	86.64	0.0301154
11	27	26	9	-63.05	0.0301586
11	27	9	25	38.2	0.0302618
11	27	25	8	-29.73	0.0303364
11	27	8	24	20.25	0.0304938
11	27	24	7	-16.3	0.0306135
11	27	7	23	11.85	0.0308439
11	27	23	6	-9.93	0.031007
11	27	6	22	6.57	0.0315221
11	27	22	5	-5.48	0.0318248
11	27	5	21	4.39	0.0322779
11	27	21	4	-3.93	0.0325445
11	27	4	20	3.25	0.0330769
11	27	20	3	-3.03	0.0333003
11	27	3	19	2.73	0.033663
11	27	19	2	-2.56	0.0339062
10	26	9	25	96.64	0.0301035
10	26	25	8	-69.55	0.0301438
10	26	8	24	42.66	0.0302344
10	26	24	7	-32.62	0.0303066
10	26	7	23	22.48	0.0304448
10	26	23	6	-18.13	0.0305516
10	26	6	22	13.43	0.0307446
10	26	22	5	-10.71	0.0309337
10	26	5	21	7.31	0.031368
10	26	21	4	-6.38	0.0315674
10	26	4	20	5.2	0.0319231
10	26	20	3	-4.78	0.0320921
10	26	3	19	4.27	0.0323419
10	26	19	2	-3.98	0.0325126
10	26	2	18	3.77	0.0326525
10	26	18	1	-3.48	0.0328736
9	25	8	24	101.53	0.0300985
9	25	24	7	-72.71	0.0301375
9	25	7	23	44.77	0.0302234
9	25	23	6	-34.68	0.0302884
9	25	6	22	24.22	0.0304129
9	25	22	5	-18.42	0.0305429
9	25	5	21	13.86	0.0307215
9	25	21	4	-11.83	0.0308453
9	25	4	20	8.1	0.0312346
9	25	20	3	-7.36	0.0313587
9	25	3	19	6.46	0.031548
9	25	19	2	-5.97	0.031675
9	25	2	18	5.62	0.0317794
9	25	18	1	-5.14	0.0319455
9	25	1	17	4.83	0.0320704
8	24	7	23	105.99	0.0300943
8	24	23	6	-77.14	0.0301296
8	24	6	22	48.57	0.0302059
8	24	22	5	-34.56	0.0302894
8	24	5	21	24.28	0.0304119
8	24	21	4	-20.15	0.0304963
8	24	4	20	15.07	0.0306636
8	24	20	3	-13.45	0.0307435
8	24	3	19	9.96	0.031004
8	24	19	2	-9.11	0.0310977
8	24	2	18	8.49	0.0311779
8	24	18	1	-7.67	0.0313038
8	24	1	17	7.15	0.0313986
7	23	6	22	116.71	0.0300857
7	23	22	5	-76.6	0.0301305
7	23	5	21	47.41	0.0302109
7	23	21	4	-38.02	0.030263
7	23	4	20	26.02	0.0303843
7	23	20	3	-22.71	0.0304403
7	23	3	19	18.82	0.0305313
7	23	19	2	-17.12	0.0305841
7	23	2	18	13.6	0.0307353
7	23	18	1	-12.08	0.0308278
7	23	1	17	11.12	0.0308993
6	22	1	17	16.93	0.0305907
3	19	2	18	270.15	0.030037
3	19	18	1	-188.15	0.0300531
3	19	1	17	141.35	0.0300707
2	18	1	17	780.6	0.0300128
32	48	31	47	63.55	0.0301574
32	48	47	30	-44.17	0.0302264
32	48	30	46	28.08	0.0303561
32	48	46	29	-21.49	0.0304653
32	48	29	45	12.99	0.0307698
32	48	45	28	-10.31	0.0309699
32	48	28	44	6.88	0.0314535
32	48	44	27	-5.56	0.0317986
32	48	27	43	3.82	0.0326178
32	48	43	26	-3.14	0.0331847
32	48	26	42	2.37	0.0342194
32	48	42	25	-2.02	0.0349505
32	48	25	41	1.58	0.0363291
32	48	41	24	-1.37	0.0372993
32	48	24	40	1.09	0.0391743
32	48	40	23	-0.96	0.0404167
31	47	30	46	87.65	0.0301141
31	47	46	29	-63.6	0.0301572
31	47	29	45	35.81	0.0302793
31	47	45	28	-27.37	0.0303654
31	47	28	44	17.49	0.0305718
31	47	44	27	-13.66	0.0307321
31	47	27	43	9.59	0.0310428
31	47	43	26	-7.59	0.0313175
31	47	26	42	5	0.032
31	47	42	25	-4.15	0.0324096
31	47	25	41	3.17	0.0331546
31	47	41	24	-2.67	0.0337453
31	47	24	40	2.1	0.0347619
31	47	40	23	-1.8	0.0355556
31	47	23	39	1.45	0.0368966
31	47	39	22	-1.27	0.037874
30	46	29	45	86.1	0.0301161
30	46	45	28	-61.44	0.0301628
30	46	28	44	36.16	0.0302765
30	46	44	27	-27.19	0.0303678
30	46	27	43	18.37	0.0305444
30	46	43	26	-14.14	0.0307072
30	46	26	42	10.25	0.0309756
30	46	42	25	-8.26	0.0312107
30	46	25	41	5.62	0.0317794
30	46	41	24	-4.61	0.0321692
30	46	24	40	3.6	0.0327778
30	46	40	23	-3	0.0333333
30	46	23	39	2.43	0.0341152
30	46	39	22	-2.08	0.0348077
30	46	22	38	1.74	0.0357471
30	46	38	21	-1.51	0.0366225
29	45	28	44	91.58	0.0301092
29	45	44	27	-65.05	0.0301537
29	45	27	43	38.72	0.0302583
29	45	43	26	-29.02	0.0303446
29	45	26	42	19.62	0.0305097
29	45	42	25	-15.56	0.0306427
29	45	25	41	11.25	0.0308889
29	45	41	24	-9.1	0.0310989
29	45	24	40	6.2	0.0316129
29	45	40	23	-5.11	0.0319569
29	45	23	39	4.01	0.0324938
29	45	39	22	-3.39	0.0329499
29	45	22	38	2.78	0.0335971
29	45	38	21	-2.4	0.0341667
29	45	21	37	2.03	0.0349261
29	45	37	20	-1.79	0.0355866
28	44	27	43	94.19	0.0301062
28	44	43	26	-67.58	0.030148
28	44	26	42	39.98	0.0302501
28	44	42	25	-30.94	0.0303232
28	44	25	41	20.78	0.0304812
28	44	41	24	-16.53	0.030605
28	44	24	40	11.87	0.0308425
28	44	40	23	-9.65	0.0310363
28	44	23	39	6.56	0.0315244
28	44	39	22	-5.45	0.0318349
28	44	22	38	4.36	0.0322936
28	44	38	21	-3.73	0.032681
28	44	21	37	3.09	0.0332362
28	44	37	20	-2.69	0.0337175
28	44	20	36	2.29	0.0343668
28	44	36	19	-2.11	0.0347393
27	43	26	42	95.34	0.0301049
27	43	42	25	-70.13	0.0301426
27	43	25	41	41.74	0.0302396
27	43	41	24	-32.1	0.0303115
27	43	24	40	21.59	0.0304632
27	43	40	23	-17.12	0.0305841
27	43	23	39	12.38	0.0308078
27	43	39	22	-10.08	0.0309921
27	43	22	38	7.02	0.0314245
27	43	38	21	-5.89	0.0316978
27	43	21	37	4.77	0.0320964
27	43	37	20	-4.08	0.032451
27	43	20	36	3.41	0.0329326
27	43	36	19	-3.11	0.0332154
27	43	19	35	2.78	0.0335971
27	43	35	18	-2.63	0.0338023
26	42	25	41	99.29	0.0301007
26	42	41	24	-71.95	0.030139
26	42	24	40	42.96	0.0302328
26	42	40	23	-32.72	0.0303056
26	42	23	39	22.22	0.03045
26	42	39	22	-17.54	0.0305701
26	42	22	38	13.04	0.0307669
26	42	38	21	-10.69	0.0309355
26	42	21	37	7.55	0.0313245
26	42	37	20	-6.31	0.0315848
26	42	20	36	5.13	0.0319493
26	42	36	19	-4.6	0.0321739
26	42	19	35	4.06	0.0324631
26	42	35	18	-3.82	0.0326178
26	42	18	34	3.62	0.0327624
26	42	34	17	-3.4	0.0329412
25	41	24	40	102.5	0.0300976
25	41	40	23	-74.03	0.0301351
25	41	23	39	44.32	0.0302256
25	41	39	22	-33.78	0.030296
25	41	22	38	23.42	0.030427
25	41	38	21	-18.77	0.0305328
25	41	21	37	14.05	0.0307117
25	41	37	20	-11.47	0.0308718
25	41	20	36	7.95	0.0312579
25	41	36	19	-7.03	0.0314225
25	41	19	35	6.04	0.0316556
25	41	35	18	-5.63	0.0317762
25	41	18	34	5.28	0.0318939
25	41	34	17	-4.92	0.0320325
25	41	17	33	4.79	0.0320877
24	40	23	39	105.05	0.0300952
24	40	39	22	-76.09	0.0301314
24	40	22	38	46.67	0.0302143
24	40	38	21	-36.25	0.0302759
24	40	21	37	25.21	0.0303967
24	40	37	20	-20.01	0.0304998
24	40	20	36	14.56	0.0306868
24	40	36	19	-12.65	0.0307905
24	40	19	35	9.32	0.031073
24	40	35	18	-8.6	0.0311628
24	40	18	34	7.93	0.031261
24	40	34	17	-7.35	0.0313605
24	40	17	33	7.04	0.0314205
23	39	22	38	114.81	0.0300871
23	39	38	21	-85.16	0.0301174
23	39	21	37	51.91	0.0301926
23	39	37	20	-39.59	0.0302526
23	39	20	36	25.98	0.0303849
23	39	36	19	-22.12	0.0304521
23	39	19	35	17.3	0.030578
23	39	35	18	-15.78	0.0306337
23	39	18	34	12.62	0.0307924
23	39	34	17	-11.53	0.0308673
23	39	17	33	10.92	0.0309158
22	38	21	37	125.95	0.0300794
22	38	37	20	-90.39	0.0301106
22	38	20	36	50.07	0.0301997
22	38	36	19	-41.24	0.0302425
22	38	19	35	29.76	0.030336
22	38	35	18	-26.73	0.0303741
22	38	18	34	23.51	0.0304254
22	38	34	17	-21.19	0.0304719
22	38	17	33	17.3	0.030578
21	37	20	36	113.81	0.0300879
21	37	36	19	-86.7	0.0301153
21	37	19	35	54.06	0.030185
21	37	35	18	-47.01	0.0302127
21	37	18	34	39.8	0.0302513
21	37	34	17	-35.07	0.0302851
21	37	17	33	31.67	0.0303158
18	34	17	33	403.23	0.0300248
48	64	47	63	59.05	0.0301693
48	64	63	46	-43.29	0.030231
48	64	46	62	28.49	0.030351
48	64	62	45	-19.9	0.0305025
48	64	45	61	13.27	0.0307536
48	64	61	44	-9.86	0.0310142
48	64	44	60	6.92	0.0314451
48	64	60	43	-5.42	0.031845
48	64	43	59	3.61	0.0327701
48	64	59	42	-2.88	0.0334722
48	64	42	58	1.96	0.035102
48	64	58	41	-1.55	0.0364516
48	64	41	57	1.35	0.0374074
48	64	57	40	-1.12	0.0389286
48	64	40	56	1.05	0.0395238
48	64	56	39	-0.9	0.0411111
47	63	46	62	83.9	0.0301192
47	63	62	45	-55.7	0.0301795
47	63	45	61	34.67	0.0302884
47	63	61	44	-24.78	0.0304036
47	63	44	60	16.72	0.0305981
47	63	60	43	-12.71	0.0307868
47	63	43	59	8.58	0.0311655
47	63	59	42	-6.67	0.0314993
47	63	42	58	3.92	0.032551
47	63	58	41	-2.99	0.0333445
47	63	41	57	2.56	0.0339062
47	63	57	40	-2.05	0.034878
47	63	40	56	1.91	0.0352356
47	63	56	39	-1.6	0.03625
47	63	39	55	1.45	0.0368966
47	63	55	38	-1.26	0.0379365
46	62	45	61	81.28	0.030123
46	62	61	44	-56.05	0.0301784
46	62	44	60	34.4	0.0302907
46	62	60	43	-25.61	0.0303905
46	62	43	59	16.35	0.0306116
46	62	59	42	-12.5	0.0308
46	62	42	58	7.77	0.031287
46	62	58	41	-5.81	0.0317212
46	62	41	57	4.39	0.0322779
46	62	57	40	-3.44	0.032907
46	62	40	56	3.18	0.0331447
46	62	56	39	-2.61	0.0338314
46	62	39	55	2.36	0.0342373
46	62	55	38	-2.04	0.034902
46	62	38	54	1.73	0.0357803
46	62	54	37	-1.56	0.0364103
45	61	44	60	86.71	0.0301153
45	61	60	43	-60.15	0.0301663
45	61	43	59	35.09	0.030285
45	61	59	42	-25.62	0.0303903
45	61	42	58	14.95	0.0306689
45	61	58	41	-10.66	0.0309381
45	61	41	57	8.73	0.0311455
45	61	57	40	-6.58	0.0315198
45	61	40	56	5.5	0.0318182
45	61	56	39	-4.38	0.0322831
45	61	39	55	3.95	0.0325316
45	61	55	38	-3.34	0.032994
45	61	38	54	2.84	0.0335211
45	61	54	37	-2.51	0.0339841
45	61	37	53	2.15	0.0346512
45	61	53	36	-1.91	0.0352356
44	60	43	59	85.4	0.0301171
44	60	59	42	-57.41	0.0301742
44	60	42	58	30.23	0.0303308
44	60	58	41	-19.98	0.0305005
44	60	41	57	16.24	0.0306158
44	60	57	40	-11.35	0.0308811
44	60	40	56	10.25	0.0309756
44	60	56	39	-7.87	0.0312706
44	60	39	55	6.49	0.0315408
44	60	55	38	-5.34	0.0318727
44	60	38	54	4.51	0.0322173
44	60	54	37	-3.91	0.0325575
44	60	37	53	3.35	0.0329851
44	60	53	36	-2.92	0.0334247
44	60	36	52	2.59	0.033861
44	60	52	35	-2.37	0.0342194
43	59	42	58	69.92	0.030143
43	59	58	41	-41.19	0.0302428
43	59	41	57	31.05	0.0303221
43	59	57	40	-20.48	0.0304883
43	59	40	56	18.09	0.0305528
43	59	56	39	-13.29	0.0307524
43	59	39	55	11.86	0.0308432
43	59	55	38	-9.51	0.0310515
43	59	38	54	7.3	0.0313699
43	59	54	37	-6.21	0.0316103
43	59	37	53	5.25	0.0319048
43	59	53	36	-4.52	0.0322124
43	59	36	52	3.99	0.0325063
43	59	52	35	-3.62	0.0327624
43	59	35	51	3.21	0.0331153
43	59	51	34	-3.06	0.033268
42	58	41	57	68.15	0.0301467
42	58	57	40	-38.73	0.0302582
42	58	40	56	33.41	0.0302993
42	58	56	39	-22.62	0.0304421
42	58	39	55	20.24	0.0304941
42	58	55	38	-15.53	0.0306439
42	58	38	54	12.96	0.0307716
42	58	54	37	-10.66	0.0309381
42	58	37	53	8.51	0.0311751
42	58	53	36	-7.13	0.0314025
42	58	36	52	6.28	0.0315924
42	58	52	35	-5.6	0.0317857
42	58	35	51	4.97	0.0320121
42	58	51	34	-4.71	0.0321231
42	58	34	50	4.44	0.0322523
42	58	50	33	-4.1	0.032439
41	57	40	56	67.16	0.0301489
41	57	56	39	-37.04	0.03027
41	57	39	55	33.9	0.030295
41	57	55	38	-23.24	0.0304303
41	57	38	54	19.67	0.0305084
41	57	54	37	-14.93	0.0306698
41	57	37	53	12.85	0.0307782
41	57	53	36	-10.06	0.030994
41	57	36	52	8.48	0.0311792
41	57	52	35	-7.26	0.0313774
41	57	35	51	6.55	0.0315267
41	57	51	34	-6.07	0.0316474
41	57	34	50	5.78	0.0317301
41	57	50	33	-5.28	0.0318939
41	57	33	49	5.19	0.0319268
40	56	39	55	67.78	0.0301475
40	56	55	38	-38.04	0.0302629
40	56	38	54	33.04	0.0303027
40	56	54	37	-22.01	0.0304543
40	56	37	53	19.39	0.0305157
40	56	53	36	-13.7	0.0307299
40	56	36	52	12.41	0.0308058
40	56	52	35	-10.01	0.030999
40	56	35	51	8.72	0.0311468
40	56	51	34	-7.88	0.031269
40	56	34	50	7.57	0.031321
40	56	50	33	-6.8	0.0314706
40	56	33	49	6.72	0.0314881
39	55	38	54	94.65	0.0301057
39	55	54	37	-61.31	0.0301631
39	55	37	53	41.4	0.0302415
39	55	53	36	-27.54	0.0303631
39	55	36	52	21.49	0.0304653
39	55	52	35	-16.87	0.0305928
39	55	35	51	13.99	0.0307148
39	55	51	34	-12.37	0.0308084
39	55	34	50	10.14	0.0309862
39	55	50	33	-8.95	0.0311173
39	55	33	49	8.67	0.0311534
38	54	37	53	113.4	0.0300882
38	54	53	36	-72.71	0.0301375
38	54	36	52	46.93	0.0302131
38	54	52	35	-35.32	0.0302831
38	54	35	51	24.95	0.0304008
38	54	51	34	-21.69	0.030461
38	54	34	50	18.89	0.0305294
38	54	50	33	-16.47	0.0306072
38	54	33	49	13.52	0.0307396
37	53	36	52	116.31	0.030086
37	53	52	35	-83.63	0.0301196
37	53	35	51	48.03	0.0302082
37	53	51	34	-40.69	0.0302458
37	53	34	50	33.27	0.0303006
37	53	50	33	-28.64	0.0303492
37	53	33	49	25.83	0.0303871
34	50	33	49	281.53	0.0300355
64	80	63	79	45.59	0.0302193
64	80	79	62	-30.97	0.0303229
64	80	62	78	20.68	0.0304836
64	80	78	61	-13.99	0.0307148
64	80	61	77	10.04	0.030996
64	80	77	60	-6.96	0.0314368
64	80	60	76	5.44	0.0318382
64	80	76	59	-3.66	0.0327322
64	80	59	75	2.82	0.0335461
64	80	75	58	-1.64	0.0360976
64	80	58	74	1.22	0.0381967
64	80	74	57	-0.93	0.0407527
64	80	57	73	0.6	0.0466667
64	80	73	56	-0.5	0.05
64	80	56	72	0.27	0.067037
64	80	72	55	-0.22	0.0754545
63	79	62	78	80.84	0.0301237
63	79	78	61	-59.9	0.0301669
63	79	61	77	31.36	0.0303189
63	79	77	60	-23.13	0.0304323
63	79	60	76	15.47	0.0306464
63	79	76	59	-11.18	0.0308945
63	79	59	75	7.82	0.0312788
63	79	75	58	-5.18	0.0319305
63	79	58	74	2.98	0.0333557
63	79	74	57	-2.45	0.0340816
63	79	57	73	1.37	0.0372993
63	79	73	56	-1.19	0.0384034
63	79	56	72	0.49	0.0504082
63	79	72	55	-0.42	0.0538095
63	79	55	71	0.37	0.057027
63	79	71	54	-0.31	0.0622581
62	78	61	77	78.17	0.0301279
62	78	77	60	-56.43	0.0301772
62	78	60	76	32.68	0.030306
62	78	76	59	-23.32	0.0304288
62	78	59	75	15.26	0.0306553
62	78	75	58	-10.08	0.0309921
62	78	58	74	6.29	0.0315898
62	78	74	57	-5.19	0.0319268
62	78	57	73	2.46	0.034065
62	78	73	56	-2.13	0.0346948
62	78	56	72	0.82	0.0421951
62	78	72	55	-0.7	0.0442857
62	78	55	71	0.6	0.0466667
62	78	71	54	-0.49	0.0504082
62	78	54	70	0.48	0.0508333
62	78	70	53	-0.38	0.0563158
61	77	60	76	86.64	0.0301154
61	77	76	59	-61.45	0.0301627
61	77	59	75	33.31	0.0303002
61	77	75	58	-21.93	0.030456
61	77	58	74	12.44	0.0308039
61	77	74	57	-10.26	0.0309747
61	77	57	73	5.14	0.0319455
61	77	73	56	-4.46	0.0322422
61	77	56	72	1.41	0.0370922
61	77	72	55	-1.18	0.0384746
61	77	55	71	0.99	0.040101
61	77	71	54	-0.77	0.042987
61	77	54	70	0.74	0.0435135
61	77	70	53	-0.57	0.0475439
61	77	53	69	0.59	0.0469492
61	77	69	52	-0.47	0.0512766
60	76	59	75	83.04	0.0301204
60	76	75	58	-54.78	0.0301825
60	76	58	74	25.11	0.0303982
60	76	74	57	-20.67	0.0304838
60	76	57	73	9.43	0.0310604
60	76	73	56	-8.15	0.031227
60	76	56	72	2.61	0.0338314
60	76	72	55	-2.13	0.0346948
60	76	55	71	1.49	0.0367114
60	76	71	54	-1.1	0.0390909
60	76	54	70	1.05	0.0395238
60	76	70	53	-0.77	0.042987
60	76	53	69	0.78	0.0428205
60	76	69	52	-0.59	0.0469492
60	76	52	68	0.64	0.045625
60	76	68	51	-0.48	0.0508333
59	75	58	74	63.28	0.030158
59	75	74	57	-52.34	0.0301911
59	75	57	73	19.06	0.0305247
59	75	73	56	-16.45	0.0306079
59	75	56	72	4.53	0.0322075
59	75	72	55	-3.6	0.0327778
59	75	55	71	2.8	0.0335714
59	75	71	54	-1.93	0.0351813
59	75	54	70	1.56	0.0364103
59	75	70	53	-1.03	0.0397087
59	75	53	69	1.05	0.0395238
59	75	69	52	-0.72	0.0438889
59	75	52	68	0.79	0.0426582
59	75	68	51	-0.52	0.0492308
59	75	51	67	0.64	0.045625
59	75	67	50	-0.53	0.0488679
58	74	57	73	46.81	0.0302136
58	74	73	56	-41.09	0.0302434
58	74	56	72	7.83	0.0312771
58	74	72	55	-6.19	0.0316155
58	74	55	71	4.39	0.0322779
58	74	71	54	-2.79	0.0335842
58	74	54	70	2.52	0.0339683
58	74	70	53	-1.49	0.0367114
58	74	53	69	1.26	0.0379365
58	74	69	52	-0.74	0.0435135
58	74	52	68	0.84	0.0419048
58	74	68	51	-0.43	0.0532558
58	74	51	67	0.64	0.045625
58	74	67	50	-0.47	0.0512766
58	74	50	66	0.65	0.0453846
58	74	66	49	-0.55	0.0481818
57	73	56	72	14.95	0.0306689
57	73	72	55	-12.93	0.0307734
57	73	55	71	6.67	0.0314993
57	73	71	54	-4.65	0.0321505
57	73	54	70	3.89	0.0325707
57	73	70	53	-2.77	0.0336101
57	73	53	69	2.61	0.0338314
57	73	69	52	-2	0.035
57	73	52	68	2.02	0.0349505
57	73	68	51	-1.57	0.0363694
57	73	51	67	1.44	0.0369444
57	73	67	50	-1.27	0.037874
57	73	50	66	1.22	0.0381967
57	73	66	49	-1.11	0.039009
57	73	49	65	1.1	0.0390909
56	72	55	71	10.63	0.0309407
56	72	71	54	-7.91	0.0312642
56	72	54	70	6	0.0316667
56	72	70	53	-4.76	0.0321008
56	72	53	69	4.3	0.0323256
56	72	69	52	-3.71	0.0326954
56	72	52	68	3.62	0.0327624
56	72	68	51	-3.22	0.0331056
56	72	51	67	2.49	0.0340161
56	72	67	50	-2.35	0.0342553
56	72	50	66	1.9	0.0352632
56	72	66	49	-1.81	0.0355249
56	72	49	65	1.65	0.0360606
55	71	54	70	31.43	0.0303182
55	71	70	53	-14.59	0.0306854
55	71	53	69	13.6	0.0307353
55	71	69	52	-9.07	0.0311025
55	71	52	68	8.89	0.0311249
55	71	68	51	-6.69	0.0314948
55	71	51	67	5.49	0.0318215
55	71	67	50	-4.84	0.0320661
55	71	50	66	4.04	0.0324752
55	71	66	49	-3.69	0.03271
55	71	49	65	3.43	0.0329155
54	70	53	69	51.09	0.0301957
54	70	69	52	-26.53	0.0303769
54	70	52	68	25.88	0.0303864
54	70	68	51	-16.21	0.0306169
54	70	51	67	13.81	0.0307241
54	70	67	50	-11.3	0.030885
54	70	50	66	9.83	0.0310173
54	70	66	49	-8.63	0.0311587
54	70	49	65	7.36	0.0313587
53	69	52	68	68.36	0.0301463
53	69	68	51	-33.57	0.0302979
53	69	51	67	28.61	0.0303495
53	69	67	50	-21.57	0.0304636
53	69	50	66	18.94	0.030528
53	69	66	49	-16.02	0.0306242
53	69	49	65	15.21	0.0306575
52	68	51	67	64.65	0.0301547
52	68	67	50	-43.39	0.0302305
52	68	50	66	35.08	0.0302851
52	68	66	49	-28.34	0.0303529
52	68	49	65	26.49	0.0303775
80	96	79	95	38.37	0.0302606
80	96	95	78	-28.38	0.0303524
80	96	78	94	15.36	0.030651
80	96	94	77	-11.66	0.0308576
80	96	77	93	7.34	0.0313624
80	96	93	76	-5.93	0.0316863
80	96	76	92	4.05	0.0324691
80	96	92	75	-3.35	0.0329851
80	96	75	91	2.39	0.0341841
80	96	91	74	-2.01	0.0349751
80	96	74	90	1.46	0.0368493
80	96	90	73	-1.25	0.038
80	96	73	89	0.9	0.0411111
80	96	89	72	-0.8	0.0425
80	96	72	88	0.55	0.0481818
80	96	88	71	-0.54	0.0485185
79	95	78	94	84.52	0.0301183
79	95	94	77	-55.86	0.030179
79	95	77	93	29.85	0.030335
79	95	93	76	-22.36	0.0304472
79	95	76	92	14.25	0.0307018
79	95	92	75	-11.06	0.0309042
79	95	75	91	7.62	0.0313123
79	95	91	74	-6.05	0.0316529
79	95	74	90	3.83	0.032611
79	95	90	73	-3.04	0.0332895
