144# Number of sensors
#x	z
16	32	15	31	48.89	0.0302045
16	32	31	14	-33.49	0.0302986
16	32	14	30	22.73	0.0304399
16	32	30	13	-18.9	0.0305291
16	32	13	29	14.84	0.0306739
16	32	29	12	-13.53	0.0307391
16	32	12	28	10.91	0.0309166
16	32	28	11	-9.49	0.0310537
16	32	11	27	7.7	0.0312987
16	32	27	10	-5.88	0.0317007
16	32	10	26	4.71	0.0321231
16	32	26	9	-3.59	0.0327855
16	32	9	25	2.82	0.0335461
16	32	25	8	-2.28	0.034386
16	32	8	24	1.92	0.0352083
16	32	24	7	-1.55	0.0364516
15	31	14	30	69.95	0.030143
15	31	30	13	-62.66	0.0301596
15	31	13	29	46.81	0.0302136
15	31	29	12	-45.37	0.0302204
15	31	12	28	35.78	0.0302795
15	31	28	11	-31.52	0.0303173
15	31	11	27	25.26	0.0303959
15	31	27	10	-19.14	0.0305225
15	31	10	26	14.05	0.0307117
15	31	26	9	-10.52	0.0309506
15	31	9	25	8	0.03125
15	31	25	8	-6.39	0.0315649
15	31	8	24	5.22	0.0319157
15	31	24	7	-4.16	0.0324038
15	31	7	23	3.37	0.0329674
15	31	23	6	-2.87	0.0334843
14	30	13	29	70.54	0.0301418
14	30	29	12	-67.01	0.0301492
14	30	12	28	51.54	0.030194
14	30	28	11	-45.59	0.0302193
14	30	11	27	35.94	0.0302782
14	30	27	10	-27.45	0.0303643
14	30	10	26	20.98	0.0304766
14	30	26	9	-15.93	0.0306277
14	30	9	25	10.06	0.030994
14	30	25	8	-8.1	0.0312346
14	30	8	24	6.5	0.0315385
14	30	24	7	-5.22	0.0319157
14	30	7	23	4.14	0.0324155
14	30	23	6	-3.55	0.0328169
14	30	6	22	3.02	0.0333113
14	30	22	5	-2.51	0.0339841
13	29	12	28	66.68	0.03015
13	29	28	11	-58.47	0.030171
13	29	11	27	43.98	0.0302274
13	29	27	10	-34.99	0.0302858
13	29	10	26	25.51	0.030392
13	29	26	9	-20.13	0.0304968
13	29	9	25	14.32	0.0306983
13	29	25	8	-11.87	0.0308425
13	29	8	24	7.8	0.0312821
13	29	24	7	-6.42	0.0315576
13	29	7	23	4.92	0.0320325
13	29	23	6	-4.29	0.032331
13	29	6	22	3.54	0.0328249
13	29	22	5	-3.02	0.0333113
13	29	5	21	2.71	0.03369
13	29	21	4	-2.37	0.0342194
12	28	11	27	60.92	0.0301641
12	28	27	10	-49.91	0.0302004
12	28	10	26	34.19	0.0302925
12	28	26	9	-28	0.0303571
12	28	9	25	18.81	0.0305316
12	28	25	8	-15.96	0.0306266
12	28	8	24	11.89	0.030841
12	28	24	7	-10.05	0.030995
12	28	7	23	6.34	0.0315773
12	28	23	6	-5.6	0.0317857
12	28	6	22	4.47	0.0322371
12	28	22	5	-3.89	0.0325707
12	28	5	21	3.39	0.0329499
12	28	21	4	-3.03	0.0333003
12	28	4	20	2.43	0.0341152
12	28	20	3	-2.27	0.0344053
11	27	10	26	59.81	0.0301672
11	27	26	9	-47.66	0.0302098
11	27	9	25	30.77	0.030325
11	27	25	8	-25.69	0.0303893
11	27	8	24	18.63	0.0305368
11	27	24	7	-15.46	0.0306468
11	27	7	23	11.09	0.0309017
11	27	23	6	-9.71	0.0310299
11	27	6	22	6.44	0.0315528
11	27	22	5	-5.54	0.0318051
11	27	5	21	4.75	0.0321053
11	27	21	4	-4.21	0.0323753
11	27	4	20	3.3	0.0330303
11	27	20	3	-3.07	0.0332573
11	27	3	19	2.7	0.0337037
11	27	19	2	-2.52	0.0339683
10	26	9	25	61.31	0.0301631
10	26	25	8	-49.48	0.0302021
10	26	8	24	34.22	0.0302922
10	26	24	7	-27.71	0.0303609
10	26	7	23	19.27	0.0305189
10	26	23	6	-16.52	0.0306053
10	26	6	22	12.62	0.0307924
10	26	22	5	-10.59	0.0309443
10	26	5	21	7.57	0.031321
10	26	21	4	-6.59	0.0315175
10	26	4	20	5.04	0.0319841
10	26	20	3	-4.62	0.0321645
10	26	3	19	4.02	0.0324876
10	26	19	2	-3.74	0.0326738
10	26	2	18	3.52	0.0328409
10	26	18	1	-3.25	0.0330769
9	25	8	24	67.62	0.0301479
9	25	24	7	-53.54	0.0301868
9	25	7	23	34.99	0.0302858
9	25	23	6	-29.58	0.0303381
9	25	6	22	21.65	0.0304619
9	25	22	5	-17.84	0.0305605
9	25	5	21	14.65	0.0306826
9	25	21	4	-12.62	0.0307924
9	25	4	20	7.8	0.0312821
9	25	20	3	-7.09	0.0314104
9	25	3	19	6.05	0.0316529
9	25	19	2	-5.6	0.0317857
9	25	2	18	5.21	0.0319194
9	25	18	1	-4.79	0.0320877
9	25	1	17	4.47	0.0322371
8	24	7	23	61.6	0.0301623
8	24	23	6	-50.32	0.0301987
8	24	6	22	34.96	0.030286
8	24	22	5	-27.99	0.0303573
8	24	5	21	22.27	0.030449
8	24	21	4	-18.89	0.0305294
8	24	4	20	13.2	0.0307576
8	24	20	3	-11.89	0.030841
8	24	3	19	8.38	0.0311933
8	24	19	2	-7.7	0.0312987
8	24	2	18	7.1	0.0314085
8	24	18	1	-6.47	0.0315456
8	24	1	17	5.99	0.0316694
7	23	6	22	69.08	0.0301448
7	23	22	5	-53.73	0.0301861
7	23	5	21	40.29	0.0302482
7	23	21	4	-33.64	0.0302973
7	23	4	20	21.65	0.0304619
7	23	20	3	-19.22	0.0305203
7	23	3	19	15.5	0.0306452
7	23	19	2	-14.15	0.0307067
7	23	2	18	10.94	0.0309141
7	23	18	1	-9.83	0.0310173
7	23	1	17	8.99	0.0311123
6	22	1	17	11.7	0.0308547
3	19	2	18	268.15	0.0300373
3	19	18	1	-184.72	0.0300541
3	19	1	17	140.14	0.0300714
2	18	1	17	818.65	0.0300122
32	48	31	47	48.46	0.0302064
32	48	47	30	-37.93	0.0302636
32	48	30	46	24.28	0.0304119
32	48	46	29	-20.27	0.0304933
32	48	29	45	15.99	0.0306254
32	48	45	28	-13.41	0.0307457
32	48	28	44	10.49	0.0309533
32	48	44	27	-8.73	0.0311455
32	48	27	43	6.8	0.0314706
32	48	43	26	-5.58	0.0317921
32	48	26	42	4.33	0.0323095
32	48	42	25	-3.55	0.0328169
32	48	25	41	2.68	0.0337313
32	48	41	24	-2.31	0.034329
32	48	24	40	1.82	0.0354945
32	48	40	23	-1.55	0.0364516
31	47	30	46	80.7	0.0301239
31	47	46	29	-64.98	0.0301539
31	47	29	45	50.45	0.0301982
31	47	45	28	-41.05	0.0302436
31	47	28	44	31.92	0.0303133
31	47	44	27	-25.72	0.0303888
31	47	27	43	20.83	0.0304801
31	47	43	26	-16.53	0.030605
31	47	26	42	11.46	0.0308726
31	47	42	25	-9.02	0.0311086
31	47	25	41	6.79	0.0314728
31	47	41	24	-5.64	0.031773
31	47	24	40	4.41	0.0322676
31	47	40	23	-3.62	0.0327624
31	47	23	39	2.94	0.0334014
31	47	39	22	-2.54	0.033937
30	46	29	45	90.26	0.0301108
30	46	45	28	-75.17	0.030133
30	46	28	44	55.07	0.0301816
30	46	44	27	-45.41	0.0302202
30	46	27	43	35.29	0.0302834
30	46	43	26	-28.69	0.0303486
30	46	26	42	21.15	0.0304728
30	46	42	25	-17.11	0.0305845
30	46	25	41	10.89	0.0309183
30	46	41	24	-9.22	0.0310846
30	46	24	40	6.9	0.0314493
30	46	40	23	-5.78	0.0317301
30	46	23	39	4.49	0.0322272
30	46	39	22	-3.94	0.0325381
30	46	22	38	3.26	0.0330675
30	46	38	21	-2.93	0.033413
29	45	28	44	81.01	0.0301234
29	45	44	27	-66.18	0.0301511
29	45	27	43	50.58	0.0301977
29	45	43	26	-41	0.0302439
29	45	26	42	29.72	0.0303365
29	45	42	25	-23.92	0.0304181
29	45	25	41	16.86	0.0305931
29	45	41	24	-14.24	0.0307022
29	45	24	40	9.36	0.0310684
29	45	40	23	-7.78	0.0312853
29	45	23	39	5.97	0.031675
29	45	39	22	-5.22	0.0319157
29	45	22	38	4.27	0.0323419
29	45	38	21	-3.83	0.032611
29	45	21	37	3.2	0.033125
29	45	37	20	-2.7	0.0337037
28	44	27	43	82.02	0.0301219
28	44	43	26	-65.89	0.0301518
28	44	26	42	46.25	0.0302162
28	44	42	25	-37.09	0.0302696
28	44	25	41	25.41	0.0303935
28	44	41	24	-21.34	0.0304686
28	44	24	40	15.38	0.0306502
28	44	40	23	-12.79	0.0307819
28	44	23	39	8.53	0.0311723
28	44	39	22	-7.41	0.0313495
28	44	22	38	5.97	0.031675
28	44	38	21	-5.34	0.0318727
28	44	21	37	4.4	0.0322727
28	44	37	20	-3.7	0.0327027
28	44	20	36	2.86	0.0334965
28	44	36	19	-2.61	0.0338314
27	43	26	42	77.03	0.0301298
27	43	42	25	-60.13	0.0301663
27	43	25	41	40.08	0.0302495
27	43	41	24	-33.07	0.0303024
27	43	24	40	23.38	0.0304277
27	43	40	23	-19.09	0.0305238
27	43	23	39	14.12	0.0307082
27	43	39	22	-12.1	0.0308264
27	43	22	38	8.53	0.0311723
27	43	38	21	-7.55	0.0313245
27	43	21	37	6.16	0.0316234
27	43	37	20	-5.1	0.0319608
27	43	20	36	3.9	0.0325641
27	43	36	19	-3.51	0.032849
27	43	19	35	2.99	0.0333445
27	43	35	18	-2.82	0.0335461
26	42	25	41	76.48	0.0301308
26	42	41	24	-61.16	0.0301635
26	42	24	40	41.42	0.0302414
26	42	40	23	-33.09	0.0303022
26	42	23	39	23.78	0.0304205
26	42	39	22	-19.96	0.030501
26	42	22	38	15.56	0.0306427
26	42	38	21	-13.64	0.0307331
26	42	21	37	9.72	0.0310288
26	42	37	20	-7.87	0.0312706
26	42	20	36	5.86	0.0317065
26	42	36	19	-5.2	0.0319231
26	42	19	35	4.37	0.0322883
26	42	35	18	-4.09	0.032445
26	42	18	34	3.81	0.0326247
26	42	34	17	-3.57	0.0328011
25	41	24	40	82.92	0.0301206
25	41	40	23	-64.28	0.0301556
25	41	23	39	43.86	0.030228
25	41	39	22	-36.08	0.0302772
25	41	22	38	27.22	0.0303674
25	41	38	21	-23.63	0.0304232
25	41	21	37	18.39	0.0305438
25	41	37	20	-14.64	0.0306831
25	41	20	36	9.2	0.031087
25	41	36	19	-8.03	0.0312453
25	41	19	35	6.58	0.0315198
25	41	35	18	-6.11	0.0316367
25	41	18	34	5.64	0.031773
25	41	34	17	-5.25	0.0319048
25	41	17	33	5.05	0.0319802
24	40	23	39	80.15	0.0301248
24	40	39	22	-64.85	0.0301542
24	40	22	38	46.19	0.0302165
24	40	38	21	-39.89	0.0302507
24	40	21	37	29.73	0.0303364
24	40	37	20	-23.52	0.0304252
24	40	20	36	15.66	0.0306386
24	40	36	19	-13.59	0.0307358
24	40	19	35	9.4	0.0310638
24	40	35	18	-8.68	0.0311521
24	40	18	34	7.89	0.0312674
24	40	34	17	-7.31	0.031368
24	40	17	33	6.94	0.0314409
23	39	22	38	93.84	0.0301066
23	39	38	21	-79.32	0.0301261
23	39	21	37	55.97	0.0301787
23	39	37	20	-43.07	0.0302322
23	39	20	36	26.61	0.0303758
23	39	36	19	-22.87	0.0304373
23	39	19	35	17.06	0.0305862
23	39	35	18	-15.39	0.0306498
23	39	18	34	12.06	0.0308292
23	39	34	17	-11.05	0.030905
23	39	17	33	10.38	0.0309634
22	38	21	37	102.91	0.0300972
22	38	37	20	-77.95	0.0301283
22	38	20	36	42.9	0.0302331
22	38	36	19	-36.05	0.0302774
22	38	19	35	25.44	0.0303931
22	38	35	18	-23.09	0.0304331
22	38	18	34	20.2	0.030495
22	38	34	17	-18.4	0.0305435
22	38	17	33	14.62	0.030684
21	37	20	36	87.5	0.0301143
21	37	36	19	-68.24	0.0301465
21	37	19	35	42.68	0.0302343
21	37	35	18	-37.63	0.0302657
21	37	18	34	31.83	0.0303142
21	37	34	17	-28.45	0.0303515
21	37	17	33	25.72	0.0303888
18	34	17	33	424.26	0.0300236
48	64	47	63	60	0.0301667
48	64	63	46	-46.54	0.0302149
48	64	46	62	25.15	0.0303976
48	64	62	45	-20.92	0.030478
48	64	45	61	14.29	0.0306998
48	64	61	44	-11.4	0.0308772
48	64	44	60	8.65	0.0311561
48	64	60	43	-7.06	0.0314164
48	64	43	59	5.42	0.031845
48	64	59	42	-4.19	0.0323866
48	64	42	58	3.44	0.032907
48	64	58	41	-2.62	0.0338168
48	64	41	57	2.19	0.0345662
48	64	57	40	-1.74	0.0357471
48	64	40	56	1.48	0.0367568
48	64	56	39	-1.2	0.0383333
47	63	46	62	70.02	0.0301428
47	63	62	45	-55.53	0.0301801
47	63	45	61	37.25	0.0302685
47	63	61	44	-28.24	0.0303541
47	63	44	60	21.73	0.0304602
47	63	60	43	-16.91	0.0305914
47	63	43	59	13.8	0.0307246
47	63	59	42	-10.03	0.030997
47	63	42	58	7.71	0.031297
47	63	58	41	-5.45	0.0318349
47	63	41	57	4.71	0.0321231
47	63	57	40	-3.48	0.0328736
47	63	40	56	3.07	0.0332573
47	63	56	39	-2.3	0.0343478
47	63	39	55	2.08	0.0348077
47	63	55	38	-1.66	0.0360241
46	62	45	61	88.42	0.0301131
46	62	61	44	-68.25	0.0301465
46	62	44	60	46.29	0.030216
46	62	60	43	-36.29	0.0302756
46	62	43	59	27.8	0.0303597
46	62	59	42	-20.27	0.0304933
46	62	42	58	16.43	0.0306086
46	62	58	41	-11.67	0.0308569
46	62	41	57	8.75	0.0311429
46	62	57	40	-6.47	0.0315456
46	62	40	56	5.49	0.0318215
46	62	56	39	-4.14	0.0324155
46	62	39	55	3.61	0.0327701
46	62	55	38	-2.9	0.0334483
46	62	38	54	2.59	0.033861
46	62	54	37	-2.12	0.034717
45	61	44	60	85.7	0.0301167
45	61	60	43	-70.02	0.0301428
45	61	43	59	45.86	0.0302181
45	61	59	42	-34.59	0.0302891
45	61	42	58	25.76	0.0303882
45	61	58	41	-18.83	0.0305311
45	61	41	57	14.74	0.0306784
45	61	57	40	-11.18	0.0308945
45	61	40	56	8.17	0.031224
45	61	56	39	-6.3	0.0315873
45	61	39	55	5.25	0.0319048
45	61	55	38	-4.28	0.0323364
45	61	38	54	3.66	0.0327322
45	61	54	37	-3.05	0.0332787
45	61	37	53	2.68	0.0337313
45	61	53	36	-2.09	0.0347847
44	60	43	59	88.05	0.0301136
44	60	59	42	-68.19	0.0301466
44	60	42	58	44.46	0.0302249
44	60	58	41	-32.94	0.0303036
44	60	41	57	24.11	0.0304148
44	60	57	40	-18.34	0.0305453
44	60	40	56	14.02	0.0307133
44	60	56	39	-10.84	0.0309225
44	60	39	55	8.04	0.0312438
44	60	55	38	-6.56	0.0315244
44	60	38	54	5.44	0.0318382
44	60	54	37	-4.52	0.0322124
44	60	37	53	3.88	0.0325773
44	60	53	36	-3.04	0.0332895
44	60	36	52	2.69	0.0337175
44	60	52	35	-2.31	0.034329
43	59	42	58	86.18	0.030116
43	59	58	41	-66.06	0.0301514
43	59	41	57	41.61	0.0302403
43	59	57	40	-32.13	0.0303112
43	59	40	56	22.52	0.030444
43	59	56	39	-17.5	0.0305714
43	59	39	55	13.47	0.0307424
43	59	55	38	-11.04	0.0309058
43	59	38	54	8.01	0.0312484
43	59	54	37	-6.65	0.0315038
43	59	37	53	5.53	0.0318083
43	59	53	36	-4.32	0.0323148
43	59	36	52	3.73	0.032681
43	59	52	35	-3.22	0.0331056
43	59	35	51	2.77	0.0336101
43	59	51	34	-2.59	0.033861
42	58	41	57	86.62	0.0301154
42	58	57	40	-66.79	0.0301497
42	58	40	56	40.63	0.0302461
42	58	56	39	-31.23	0.0303202
42	58	39	55	23.03	0.0304342
42	58	55	38	-18.6	0.0305376
42	58	38	54	14.26	0.0307013
42	58	54	37	-11.64	0.0308591
42	58	37	53	8.57	0.0311669
42	58	53	36	-6.5	0.0315385
42	58	36	52	5.51	0.0318149
42	58	52	35	-4.68	0.0321368
42	58	35	51	3.96	0.0325253
42	58	51	34	-3.68	0.0327174
42	58	34	50	3.4	0.0329412
42	58	50	33	-3.06	0.033268
41	57	40	56	85.1	0.0301175
41	57	56	39	-64.32	0.0301555
41	57	39	55	44.21	0.0302262
41	57	55	38	-35.25	0.0302837
41	57	38	54	25.3	0.0303953
41	57	54	37	-20.18	0.0304955
41	57	37	53	15.9	0.0306289
41	57	53	36	-11.61	0.0308613
41	57	36	52	8.65	0.0311561
41	57	52	35	-7.16	0.0313966
41	57	35	51	5.94	0.0316835
41	57	51	34	-5.45	0.0318349
41	57	34	50	5	0.032
41	57	50	33	-4.47	0.0322371
41	57	33	49	4.26	0.0323474
40	56	39	55	84.16	0.0301188
40	56	55	38	-65.22	0.0301533
40	56	38	54	44.77	0.0302234
40	56	54	37	-34.7	0.0302882
40	56	37	53	26.71	0.0303744
40	56	53	36	-18.72	0.0305342
40	56	36	52	15.17	0.0306592
40	56	52	35	-12.25	0.0308163
40	56	35	51	8.78	0.031139
40	56	51	34	-7.97	0.0312547
40	56	34	50	7.21	0.031387
40	56	50	33	-6.43	0.0315552
40	56	33	49	6.08	0.0316447
39	55	38	54	101.66	0.0300984
39	55	54	37	-78.2	0.0301279
39	55	37	53	52.2	0.0301916
39	55	53	36	-35.25	0.0302837
39	55	36	52	26.65	0.0303752
39	55	52	35	-20.97	0.0304769
39	55	35	51	16.02	0.0306242
39	55	51	34	-14.34	0.0306974
39	55	34	50	11.25	0.0308889
39	55	50	33	-9.94	0.031006
39	55	33	49	9.29	0.0310764
38	54	37	53	108.9	0.0300918
38	54	53	36	-72.88	0.0301372
38	54	36	52	47.78	0.0302093
38	54	52	35	-36.89	0.0302711
38	54	35	51	25.67	0.0303896
38	54	51	34	-22.74	0.0304398
38	54	34	50	19.42	0.0305149
38	54	50	33	-17.08	0.0305855
38	54	33	49	13.77	0.0307262
37	53	36	52	105.69	0.0300946
37	53	52	35	-79.61	0.0301256
37	53	35	51	45.36	0.0302205
37	53	51	34	-39.34	0.0302542
37	53	34	50	31.8	0.0303145
37	53	50	33	-27.72	0.0303608
37	53	33	49	24.82	0.0304029
34	50	33	49	276.97	0.0300361
64	80	63	79	51.55	0.030194
64	80	79	62	-30.49	0.030328
64	80	62	78	20.26	0.0304936
64	80	78	61	-13.75	0.0307273
64	80	61	77	9.8	0.0310204
64	80	77	60	-7.04	0.0314205
64	80	60	76	5.54	0.0318051
64	80	76	59	-4.09	0.032445
64	80	59	75	3.29	0.0330395
64	80	75	58	-2.49	0.0340161
64	80	58	74	2.12	0.034717
64	80	74	57	-1.63	0.036135
64	80	57	73	1.43	0.036993
64	80	73	56	-1.1	0.0390909
64	80	56	72	0.99	0.040101
64	80	72	55	-0.78	0.0428205
63	79	62	78	74.88	0.0301335
63	79	78	61	-56.88	0.0301758
63	79	61	77	28.35	0.0303527
63	79	77	60	-21.96	0.0304554
63	79	60	76	14.38	0.0306954
63	79	76	59	-11.47	0.0308718
63	79	59	75	8.09	0.0312361
63	79	75	58	-6.54	0.0315291
63	79	58	74	4.38	0.0322831
63	79	74	57	-3.6	0.0327778
63	79	57	73	2.78	0.0335971
63	79	73	56	-2.29	0.0343668
63	79	56	72	1.84	0.0354348
63	79	72	55	-1.56	0.0364103
63	79	55	71	1.29	0.0377519
63	79	71	54	-1.11	0.039009
62	78	61	77	78.5	0.0301274
62	78	77	60	-56.77	0.0301761
62	78	60	76	33.03	0.0303028
62	78	76	59	-24.83	0.0304027
62	78	59	75	16.92	0.030591
62	78	75	58	-13.17	0.0307593
62	78	58	74	9.69	0.031032
62	78	74	57	-7.71	0.031297
62	78	57	73	5.25	0.0319048
62	78	73	56	-4.18	0.0323923
62	78	56	72	3.34	0.032994
62	78	72	55	-2.76	0.0336232
62	78	55	71	2.26	0.0344248
62	78	71	54	-1.89	0.035291
62	78	54	70	1.6	0.03625
62	78	70	53	-1.37	0.0372993
61	77	60	76	88.4	0.0301131
61	77	76	59	-64.52	0.030155
61	77	59	75	36.42	0.0302746
61	77	75	58	-27.8	0.0303597
61	77	58	74	18.81	0.0305316
61	77	74	57	-14.78	0.0306766
61	77	57	73	10.69	0.0309355
61	77	73	56	-8.43	0.0311862
61	77	56	72	5.85	0.0317094
61	77	72	55	-4.8	0.0320833
61	77	55	71	3.81	0.0326247
61	77	71	54	-3.18	0.0331447
61	77	54	70	2.62	0.0338168
61	77	70	53	-2.24	0.0344643
61	77	53	69	1.89	0.035291
61	77	69	52	-1.67	0.035988
60	76	59	75	89.99	0.0301111
60	76	75	58	-66.47	0.0301504
60	76	58	74	37.47	0.0302669
60	76	74	57	-28.77	0.0303476
60	76	57	73	19.24	0.0305198
60	76	73	56	-14.89	0.0306716
60	76	56	72	10.92	0.0309158
60	76	72	55	-8.86	0.0311287
60	76	55	71	6.13	0.0316313
60	76	71	54	-5.05	0.0319802
60	76	54	70	4.05	0.0324691
60	76	70	53	-3.43	0.0329155
60	76	53	69	2.83	0.0335336
60	76	69	52	-2.48	0.0340323
60	76	52	68	2.15	0.0346512
60	76	68	51	-1.86	0.0353763
59	75	58	74	93.09	0.0301074
59	75	74	57	-68.66	0.0301456
59	75	57	73	38.25	0.0302614
59	75	73	56	-28.58	0.0303499
59	75	56	72	19.46	0.0305139
59	75	72	55	-15.51	0.0306447
59	75	55	71	11.44	0.0308741
59	75	71	54	-9.24	0.0310823
59	75	54	70	6.5	0.0315385
59	75	70	53	-5.43	0.0318416
59	75	53	69	4.36	0.0322936
59	75	69	52	-3.77	0.0326525
59	75	52	68	3.21	0.0331153
59	75	68	51	-2.75	0.0336364
59	75	51	67	2.4	0.0341667
59	75	67	50	-2.22	0.0345045
58	74	57	73	91.96	0.0301087
58	74	73	56	-65.51	0.0301526
58	74	56	72	37.29	0.0302682
58	74	72	55	-29.21	0.0303423
58	74	55	71	20.1	0.0304975
58	74	71	54	-15.78	0.0306337
58	74	54	70	11.73	0.0308525
58	74	70	53	-9.62	0.0310395
58	74	53	69	6.73	0.0314859
58	74	69	52	-5.73	0.0317452
58	74	52	68	4.78	0.0320921
58	74	68	51	-4.03	0.0324814
58	74	51	67	3.44	0.032907
58	74	67	50	-3.18	0.0331447
58	74	50	66	2.89	0.0334602
58	74	66	49	-2.7	0.0337037
57	73	56	72	90.75	0.0301102
57	73	72	55	-70.7	0.0301414
57	73	55	71	40.44	0.0302473
57	73	71	54	-30.46	0.0303283
57	73	54	70	20.83	0.0304801
57	73	70	53	-16.68	0.0305995
57	73	53	69	12.28	0.0308143
57	73	69	52	-10.29	0.0309718
57	73	52	68	7.48	0.0313369
57	73	68	51	-6.2	0.0316129
57	73	51	67	5.18	0.0319305
57	73	67	50	-4.72	0.0321186
57	73	50	66	4.21	0.0323753
57	73	66	49	-3.92	0.032551
57	73	49	65	3.73	0.032681
56	72	55	71	90.66	0.0301103
56	72	71	54	-70.09	0.0301427
56	72	54	70	38.75	0.0302581
56	72	70	53	-30.84	0.0303243
56	72	53	69	20.56	0.0304864
56	72	69	52	-17.16	0.0305828
56	72	52	68	13.14	0.030761
56	72	68	51	-10.74	0.0309311
56	72	51	67	7.8	0.0312821
56	72	67	50	-7.03	0.0314225
56	72	50	66	6.14	0.0316287
56	72	66	49	-5.69	0.0317575
56	72	49	65	5.36	0.0318657
55	71	54	70	99.6	0.0301004
55	71	70	53	-73.57	0.0301359
55	71	53	69	41.24	0.0302425
55	71	69	52	-32.56	0.0303071
55	71	52	68	23.33	0.0304286
55	71	68	51	-18.31	0.0305461
55	71	51	67	14.2	0.0307042
55	71	67	50	-12.55	0.0307968
55	71	50	66	9.56	0.031046
55	71	66	49	-8.75	0.0311429
55	71	49	65	8.16	0.0312255
54	70	53	69	100	0.0301
54	70	69	52	-74.55	0.0301341
54	70	52	68	45	0.0302222
54	70	68	51	-33.86	0.0302953
54	70	51	67	24.2	0.0304132
54	70	67	50	-20.9	0.0304785
54	70	50	66	17.07	0.0305858
54	70	66	49	-15.44	0.0306477
54	70	49	65	12.63	0.0307918
53	69	52	68	113.74	0.0300879
53	69	68	51	-78.76	0.030127
53	69	51	67	46.4	0.0302155
53	69	67	50	-38.8	0.0302577
53	69	50	66	29.51	0.0303389
53	69	66	49	-26.11	0.030383
53	69	49	65	23.28	0.0304296
52	68	51	67	106.95	0.0300935
52	68	67	50	-85.21	0.0301174
52	68	50	66	53.49	0.030187
52	68	66	49	-46.46	0.0302152
52	68	49	65	39.44	0.0302535
80	96	79	95	38.34	0.0302608
80	96	95	78	-28.4	0.0303521
80	96	78	94	15.44	0.0306477
80	96	94	77	-11.72	0.0308532
80	96	77	93	7.39	0.0313532
80	96	93	76	-5.99	0.0316694
80	96	76	92	4.11	0.0324331
80	96	92	75	-3.41	0.0329326
80	96	75	91	2.47	0.0340486
80	96	91	74	-2.1	0.0347619
80	96	74	90	1.57	0.0363694
80	96	90	73	-1.36	0.0373529
80	96	73	89	1.05	0.0395238
80	96	89	72	-0.93	0.0407527
80	96	72	88	0.74	0.0435135
80	96	88	71	-0.67	0.0449254
79	95	78	94	84.39	0.0301185
79	95	94	77	-55.66	0.0301797
79	95	77	93	29.85	0.030335
79	95	93	76	-22.38	0.0304468
79	95	76	92	14.34	0.0306974
79	95	92	75	-11.17	0.0308953
79	95	75	91	7.81	0.0312804
79	95	91	74	-6.27	0.0315949
79	95	74	90	4.12	0.0324272
79	95	90	73	-3.37	0.0329674
79	95	73	89	2.56	0.0339062
