144# Number of sensors
#x	z
16	32	15	31	64.63	0.0301547
16	32	31	14	-42.49	0.0302353
16	32	14	30	22.92	0.0304363
16	32	30	13	-19.11	0.0305233
16	32	13	29	12.44	0.0308039
16	32	29	12	-11.21	0.0308921
16	32	12	28	8.54	0.031171
16	32	28	11	-6.82	0.0314663
16	32	11	27	5.28	0.0318939
16	32	27	10	-3.48	0.0328736
16	32	10	26	2.82	0.0335461
16	32	26	9	-2.09	0.0347847
16	32	9	25	1.73	0.0357803
16	32	25	8	-1.38	0.0372464
16	32	8	24	1.17	0.038547
16	32	24	7	-0.97	0.0403093
15	31	14	30	74.7	0.0301339
15	31	30	13	-60.58	0.0301651
15	31	13	29	36.67	0.0302727
15	31	29	12	-33.39	0.0302995
15	31	12	28	24.94	0.030401
15	31	28	11	-19.45	0.0305141
15	31	11	27	15.63	0.0306398
15	31	27	10	-9.59	0.0310428
15	31	10	26	7.08	0.0314124
15	31	26	9	-4.94	0.0320243
15	31	9	25	4.06	0.0324631
15	31	25	8	-3.1	0.0332258
15	31	8	24	2.6	0.0338462
15	31	24	7	-2.07	0.0348309
15	31	7	23	1.77	0.0356497
15	31	23	6	-1.47	0.0368027
14	30	13	29	87.24	0.0301146
14	30	29	12	-78.36	0.0301276
14	30	12	28	54.12	0.0301848
14	30	28	11	-41.96	0.0302383
14	30	11	27	32.7	0.0303058
14	30	27	10	-19.33	0.0305173
14	30	10	26	15.23	0.0306566
14	30	26	9	-10.31	0.0309699
14	30	9	25	7.28	0.0313736
14	30	25	8	-5.39	0.0318553
14	30	8	24	4.49	0.0322272
14	30	24	7	-3.48	0.0328736
14	30	7	23	2.96	0.0333784
14	30	23	6	-2.4	0.0341667
14	30	6	22	2.09	0.0347847
14	30	22	5	-1.68	0.0359524
13	29	12	28	92.78	0.0301078
13	29	28	11	-73.49	0.0301361
13	29	11	27	47.35	0.0302112
13	29	27	10	-31.7	0.0303155
13	29	10	26	22.23	0.0304498
13	29	26	9	-16.2	0.0306173
13	29	9	25	12.16	0.0308224
13	29	25	8	-9.5	0.0310526
13	29	8	24	6.44	0.0315528
13	29	24	7	-5.2	0.0319231
13	29	7	23	4.17	0.0323981
13	29	23	6	-3.5	0.0328571
13	29	6	22	2.89	0.0334602
13	29	22	5	-2.42	0.0341322
13	29	5	21	2.07	0.0348309
13	29	21	4	-1.85	0.0354054
12	28	11	27	84.97	0.0301177
12	28	27	10	-62.34	0.0301604
12	28	10	26	36.39	0.0302748
12	28	26	9	-27.98	0.0303574
12	28	9	25	19.05	0.0305249
12	28	25	8	-15.33	0.0306523
12	28	8	24	11.15	0.0308969
12	28	24	7	-9.22	0.0310846
12	28	7	23	6.14	0.0316287
12	28	23	6	-5.25	0.0319048
12	28	6	22	4.13	0.0324213
12	28	22	5	-3.52	0.0328409
12	28	5	21	2.89	0.0334602
12	28	21	4	-2.62	0.0338168
12	28	4	20	2.21	0.0345249
12	28	20	3	-2.08	0.0348077
11	27	10	26	86.47	0.0301156
11	27	26	9	-62.91	0.030159
11	27	9	25	38.14	0.0302622
11	27	25	8	-29.68	0.0303369
11	27	8	24	20.23	0.0304943
11	27	24	7	-16.29	0.0306139
11	27	7	23	11.86	0.0308432
11	27	23	6	-9.94	0.031006
11	27	6	22	6.59	0.0315175
11	27	22	5	-5.5	0.0318182
11	27	5	21	4.41	0.0322676
11	27	21	4	-3.95	0.0325316
11	27	4	20	3.26	0.0330675
11	27	20	3	-3.05	0.0332787
11	27	3	19	2.73	0.033663
11	27	19	2	-2.56	0.0339062
10	26	9	25	96.66	0.0301035
10	26	25	8	-69.51	0.0301439
10	26	8	24	42.67	0.0302344
10	26	24	7	-32.62	0.0303066
10	26	7	23	22.52	0.030444
10	26	23	6	-18.15	0.030551
10	26	6	22	13.45	0.0307435
10	26	22	5	-10.74	0.0309311
10	26	5	21	7.35	0.0313605
10	26	21	4	-6.41	0.0315601
10	26	4	20	5.22	0.0319157
10	26	20	3	-4.8	0.0320833
10	26	3	19	4.27	0.0323419
10	26	19	2	-3.97	0.0325189
10	26	2	18	3.77	0.0326525
10	26	18	1	-3.48	0.0328736
9	25	8	24	101.62	0.0300984
9	25	24	7	-72.73	0.0301375
9	25	7	23	44.84	0.030223
9	25	23	6	-34.7	0.0302882
9	25	6	22	24.26	0.0304122
9	25	22	5	-18.46	0.0305417
9	25	5	21	13.9	0.0307194
9	25	21	4	-11.86	0.0308432
9	25	4	20	8.14	0.0312285
9	25	20	3	-7.37	0.0313569
9	25	3	19	6.47	0.0315456
9	25	19	2	-5.97	0.031675
9	25	2	18	5.63	0.0317762
9	25	18	1	-5.13	0.0319493
9	25	1	17	4.82	0.0320747
8	24	7	23	106.27	0.0300941
8	24	23	6	-77.21	0.0301295
8	24	6	22	48.65	0.0302055
8	24	22	5	-34.64	0.0302887
8	24	5	21	24.37	0.0304103
8	24	21	4	-20.21	0.0304948
8	24	4	20	15.1	0.0306623
8	24	20	3	-13.47	0.0307424
8	24	3	19	9.96	0.031004
8	24	19	2	-9.1	0.0310989
8	24	2	18	8.49	0.0311779
8	24	18	1	-7.65	0.0313072
8	24	1	17	7.12	0.0314045
7	23	6	22	117.17	0.0300853
7	23	22	5	-76.86	0.0301301
7	23	5	21	47.63	0.03021
7	23	21	4	-38.18	0.0302619
7	23	4	20	26.08	0.0303834
7	23	20	3	-22.76	0.0304394
7	23	3	19	18.85	0.0305305
7	23	19	2	-17.04	0.0305869
7	23	2	18	13.59	0.0307358
7	23	18	1	-12.02	0.0308319
7	23	1	17	11.05	0.030905
6	22	1	17	16.82	0.0305945
3	19	2	18	265.7	0.0300376
3	19	18	1	-185.99	0.0300538
3	19	1	17	138.17	0.0300724
2	18	1	17	781.23	0.0300128
32	48	31	47	63.57	0.0301573
32	48	47	30	-44.6	0.0302242
32	48	30	46	28.57	0.03035
32	48	46	29	-21.86	0.0304575
32	48	29	45	13.15	0.0307605
32	48	45	28	-10.44	0.0309579
32	48	28	44	6.97	0.0314347
32	48	44	27	-5.64	0.031773
32	48	27	43	3.89	0.0325707
32	48	43	26	-3.2	0.033125
32	48	26	42	2.43	0.0341152
32	48	42	25	-2.08	0.0348077
32	48	25	41	1.63	0.036135
32	48	41	24	-1.42	0.0370423
32	48	24	40	1.13	0.0388496
32	48	40	23	-1	0.04
31	47	30	46	87.97	0.0301137
31	47	46	29	-63.87	0.0301566
31	47	29	45	35.87	0.0302788
31	47	45	28	-27.43	0.0303646
31	47	28	44	17.55	0.0305698
31	47	44	27	-13.72	0.0307289
31	47	27	43	9.61	0.0310406
31	47	43	26	-7.68	0.0313021
31	47	26	42	5.08	0.0319685
31	47	42	25	-4.23	0.0323641
31	47	25	41	3.25	0.0330769
31	47	41	24	-2.74	0.0336496
31	47	24	40	2.17	0.0346083
31	47	40	23	-1.87	0.0353476
31	47	23	39	1.51	0.0366225
31	47	39	22	-1.33	0.0375188
30	46	29	45	85.62	0.0301168
30	46	45	28	-61.07	0.0301637
30	46	28	44	36.36	0.030275
30	46	44	27	-27.12	0.0303687
30	46	27	43	18.4	0.0305435
30	46	43	26	-14.19	0.0307047
30	46	26	42	10.35	0.0309662
30	46	42	25	-8.37	0.0311947
30	46	25	41	5.72	0.0317483
30	46	41	24	-4.71	0.0321231
30	46	24	40	3.69	0.03271
30	46	40	23	-3.1	0.0332258
30	46	23	39	2.5	0.034
30	46	39	22	-2.15	0.0346512
30	46	22	38	1.79	0.0355866
30	46	38	21	-1.57	0.0363694
29	45	28	44	91.55	0.0301092
29	45	44	27	-65.07	0.0301537
29	45	27	43	38.87	0.0302573
29	45	43	26	-29.19	0.0303426
29	45	26	42	19.84	0.030504
29	45	42	25	-15.79	0.0306333
29	45	25	41	11.47	0.0308718
29	45	41	24	-9.33	0.0310718
29	45	24	40	6.38	0.0315674
29	45	40	23	-5.29	0.0318904
29	45	23	39	4.15	0.0324096
29	45	39	22	-3.54	0.0328249
29	45	22	38	2.88	0.0334722
29	45	38	21	-2.51	0.0339841
29	45	21	37	2.11	0.0347393
29	45	37	20	-1.86	0.0353763
28	44	27	43	94.36	0.030106
28	44	43	26	-67.79	0.0301475
28	44	26	42	40.3	0.0302481
28	44	42	25	-31.29	0.0303196
28	44	25	41	21.13	0.0304733
28	44	41	24	-16.89	0.0305921
28	44	24	40	12.18	0.030821
28	44	40	23	-9.9	0.0310101
28	44	23	39	6.76	0.0314793
28	44	39	22	-5.67	0.0317637
28	44	22	38	4.51	0.0322173
28	44	38	21	-3.89	0.0325707
28	44	21	37	3.2	0.033125
28	44	37	20	-2.81	0.0335587
28	44	20	36	2.36	0.0342373
28	44	36	19	-2.18	0.0345872
27	43	26	42	95.67	0.0301045
27	43	42	25	-70.53	0.0301418
27	43	25	41	42.19	0.030237
27	43	41	24	-32.59	0.0303068
27	43	24	40	22.02	0.0304541
27	43	40	23	-17.57	0.0305692
27	43	23	39	12.74	0.0307849
27	43	39	22	-10.44	0.0309579
27	43	22	38	7.27	0.0313755
27	43	38	21	-6.15	0.031626
27	43	21	37	4.95	0.0320202
27	43	37	20	-4.27	0.0323419
27	43	20	36	3.53	0.0328329
27	43	36	19	-3.23	0.033096
27	43	19	35	2.86	0.0334965
27	43	35	18	-2.72	0.0336765
26	42	25	41	99.78	0.0301002
26	42	41	24	-72.53	0.0301379
26	42	24	40	43.52	0.0302298
26	42	40	23	-33.31	0.0303002
26	42	23	39	22.71	0.0304403
26	42	39	22	-18.05	0.030554
26	42	22	38	13.41	0.0307457
26	42	38	21	-11.07	0.0309033
26	42	21	37	7.81	0.0312804
26	42	37	20	-6.56	0.0315244
26	42	20	36	5.3	0.0318868
26	42	36	19	-4.77	0.0320964
26	42	19	35	4.18	0.0323923
26	42	35	18	-3.95	0.0325316
26	42	18	34	3.7	0.0327027
26	42	34	17	-3.48	0.0328736
25	41	24	40	103.18	0.0300969
25	41	40	23	-74.75	0.0301338
25	41	23	39	44.96	0.0302224
25	41	39	22	-34.44	0.0302904
25	41	22	38	23.9	0.0304184
25	41	38	21	-19.26	0.0305192
25	41	21	37	14.42	0.0306935
25	41	37	20	-11.83	0.0308453
25	41	20	36	8.18	0.0312225
25	41	36	19	-7.25	0.0313793
25	41	19	35	6.2	0.0316129
25	41	35	18	-5.8	0.0317241
25	41	18	34	5.4	0.0318519
25	41	34	17	-5.04	0.0319841
25	41	17	33	4.89	0.032045
24	40	23	39	105.75	0.0300946
24	40	39	22	-76.84	0.0301301
24	40	22	38	47.16	0.030212
24	40	38	21	-36.76	0.030272
24	40	21	37	25.62	0.0303903
24	40	37	20	-20.4	0.0304902
24	40	20	36	15.23	0.0306566
24	40	36	19	-12.94	0.0307728
24	40	19	35	9.54	0.0310482
24	40	35	18	-8.85	0.0311299
24	40	18	34	8.12	0.0312315
24	40	34	17	-7.49	0.0313351
24	40	17	33	7.2	0.0313889
23	39	22	38	115.64	0.0300865
23	39	38	21	-85.96	0.0301163
23	39	21	37	52.52	0.0301904
23	39	37	20	-40.1	0.0302494
23	39	20	36	26.43	0.0303784
23	39	36	19	-22.51	0.0304442
23	39	19	35	17.58	0.0305688
23	39	35	18	-16.1	0.0306211
23	39	18	34	12.79	0.0307819
23	39	34	17	-11.69	0.0308554
23	39	17	33	11.04	0.0309058
22	38	21	37	127.11	0.0300787
22	38	37	20	-91.15	0.0301097
22	38	20	36	50.78	0.0301969
22	38	36	19	-41.78	0.0302393
22	38	19	35	30.11	0.0303321
22	38	35	18	-27.15	0.0303683
22	38	18	34	23.76	0.0304209
22	38	34	17	-21.41	0.0304671
22	38	17	33	17.53	0.0305705
21	37	20	36	115.01	0.0300869
21	37	36	19	-87.54	0.0301142
21	37	19	35	54.4	0.0301838
21	37	35	18	-47.54	0.0302103
21	37	18	34	40.01	0.0302499
21	37	34	17	-35.22	0.0302839
21	37	17	33	31.85	0.030314
18	34	17	33	403.29	0.0300248
48	64	47	63	59.37	0.0301684
48	64	63	46	-43.74	0.0302286
48	64	46	62	26.84	0.0303726
48	64	62	45	-18.05	0.030554
48	64	45	61	12.42	0.0308052
48	64	61	44	-8.95	0.0311173
48	64	44	60	6.6	0.0315152
48	64	60	43	-5.08	0.0319685
48	64	43	59	3.68	0.0327174
48	64	59	42	-2.94	0.0334014
48	64	42	58	2.31	0.034329
48	64	58	41	-1.89	0.035291
48	64	41	57	1.53	0.0365359
48	64	57	40	-1.29	0.0377519
48	64	40	56	1.06	0.039434
48	64	56	39	-0.9	0.0411111
47	63	46	62	81.46	0.0301228
47	63	62	45	-53.08	0.0301884
47	63	45	61	32.99	0.0303031
47	63	61	44	-23.08	0.0304333
47	63	44	60	16.14	0.0306196
47	63	60	43	-12.13	0.0308244
47	63	43	59	8.85	0.0311299
47	63	59	42	-6.93	0.031443
47	63	42	58	4.77	0.0320964
47	63	58	41	-3.83	0.032611
47	63	41	57	3.02	0.0333113
47	63	57	40	-2.49	0.0340161
47	63	40	56	2	0.035
47	63	56	39	-1.68	0.0359524
47	63	39	55	1.38	0.0372464
47	63	55	38	-1.19	0.0384034
46	62	45	61	80.75	0.0301238
46	62	61	44	-55.76	0.0301793
46	62	44	60	34.06	0.0302936
46	62	60	43	-25.38	0.030394
46	62	43	59	17.23	0.0305804
46	62	59	42	-13.46	0.0307429
46	62	42	58	9.76	0.0310246
46	62	58	41	-7.83	0.0312771
46	62	41	57	5.38	0.0318587
46	62	57	40	-4.44	0.0322523
46	62	40	56	3.43	0.0329155
46	62	56	39	-2.88	0.0334722
46	62	39	55	2.3	0.0343478
46	62	55	38	-1.99	0.0350251
46	62	38	54	1.62	0.0361728
46	62	54	37	-1.45	0.0368966
45	61	44	60	86.91	0.0301151
45	61	60	43	-60.49	0.0301653
45	61	43	59	36.77	0.030272
45	61	59	42	-27.41	0.0303648
45	61	42	58	18.9	0.0305291
45	61	58	41	-14.67	0.0306817
45	61	41	57	10.77	0.0309285
45	61	57	40	-8.66	0.0311547
45	61	40	56	6.01	0.0316639
45	61	56	39	-4.92	0.0320325
45	61	39	55	3.87	0.032584
45	61	55	38	-3.27	0.0330581
45	61	38	54	2.63	0.0338023
45	61	54	37	-2.32	0.0343103
45	61	37	53	1.93	0.0351813
45	61	53	36	-1.7	0.0358824
44	60	43	59	89.97	0.0301111
44	60	59	42	-62.17	0.0301608
44	60	42	58	38.69	0.0302585
44	60	58	41	-28.52	0.0303506
44	60	41	57	20.01	0.0304998
44	60	57	40	-15.48	0.030646
44	60	40	56	11.33	0.0308826
44	60	56	39	-8.99	0.0311123
44	60	39	55	6.42	0.0315576
44	60	55	38	-5.29	0.0318904
44	60	38	54	4.19	0.0323866
44	60	54	37	-3.61	0.0327701
44	60	37	53	2.97	0.033367
44	60	53	36	-2.57	0.0338911
44	60	36	52	2.22	0.0345045
44	60	52	35	-2	0.035
43	59	42	58	92.67	0.0301079
43	59	58	41	-64.08	0.0301561
43	59	41	57	40.08	0.0302495
43	59	57	40	-29.64	0.0303374
43	59	40	56	20.39	0.0304904
43	59	56	39	-15.69	0.0306373
43	59	39	55	11.76	0.0308503
43	59	55	38	-9.49	0.0310537
43	59	38	54	6.7	0.0314925
43	59	54	37	-5.65	0.0317699
43	59	37	53	4.55	0.0321978
43	59	53	36	-3.85	0.0325974
43	59	36	52	3.28	0.0330488
43	59	52	35	-2.93	0.033413
43	59	35	51	2.53	0.0339526
43	59	51	34	-2.39	0.0341841
42	58	41	57	94.77	0.0301055
42	58	57	40	-65.57	0.0301525
42	58	40	56	39.78	0.0302514
42	58	56	39	-29.2	0.0303425
42	58	39	55	21.07	0.0304746
42	58	55	38	-16.52	0.0306053
42	58	38	54	12.14	0.0308237
42	58	54	37	-9.98	0.031002
42	58	37	53	7.07	0.0314144
42	58	53	36	-5.85	0.0317094
42	58	36	52	4.88	0.0320492
42	58	52	35	-4.29	0.032331
42	58	35	51	3.64	0.0327473
42	58	51	34	-3.41	0.0329326
42	58	34	50	3.16	0.0331646
42	58	50	33	-2.88	0.0334722
41	57	40	56	93.3	0.0301072
41	57	56	39	-63.27	0.0301581
41	57	39	55	42.87	0.0302333
41	57	55	38	-32.31	0.0303095
41	57	38	54	21.99	0.0304548
41	57	54	37	-17.45	0.0305731
41	57	37	53	13.05	0.0307663
41	57	53	36	-10.46	0.030956
41	57	36	52	7.6	0.0313158
41	57	52	35	-6.55	0.0315267
41	57	35	51	5.41	0.0318484
41	57	51	34	-5.01	0.031996
41	57	34	50	4.59	0.0321786
41	57	50	33	-4.16	0.0324038
41	57	33	49	3.97	0.0325189
40	56	39	55	94.96	0.0301053
40	56	55	38	-64.89	0.0301541
40	56	38	54	42.62	0.0302346
40	56	54	37	-31.73	0.0303152
40	56	37	53	23.11	0.0304327
40	56	53	36	-17.63	0.0305672
40	56	36	52	13.93	0.0307179
40	56	52	35	-11.66	0.0308576
40	56	35	51	8.4	0.0311905
40	56	51	34	-7.66	0.0313055
40	56	34	50	6.95	0.0314388
40	56	50	33	-6.25	0.0316
40	56	33	49	5.91	0.031692
39	55	38	54	111.7	0.0300895
39	55	54	37	-78.18	0.0301279
39	55	37	53	49.02	0.030204
39	55	53	36	-35.22	0.0302839
39	55	36	52	25.84	0.030387
39	55	52	35	-20.91	0.0304782
39	55	35	51	15.81	0.0306325
39	55	51	34	-14.18	0.0307052
39	55	34	50	11.2	0.0308929
39	55	50	33	-9.97	0.031003
39	55	33	49	9.31	0.0310741
38	54	37	53	119.93	0.0300834
38	54	53	36	-79.19	0.0301263
38	54	36	52	51.16	0.0301955
38	54	52	35	-39.35	0.0302541
38	54	35	51	27.35	0.0303656
38	54	51	34	-23.98	0.030417
38	54	34	50	20.61	0.0304852
38	54	50	33	-18.13	0.0305516
38	54	33	49	14.7	0.0306803
37	53	36	52	120.81	0.0300828
37	53	52	35	-87.54	0.0301142
37	53	35	51	50.64	0.0301975
37	53	51	34	-43.02	0.0302325
37	53	34	50	35.23	0.0302838
37	53	50	33	-30.53	0.0303275
37	53	33	49	27.4	0.030365
34	50	33	49	290.97	0.0300344
64	80	63	79	45.57	0.0302194
64	80	79	62	-28.78	0.0303475
64	80	62	78	18.51	0.0305402
64	80	78	61	-12.94	0.0307728
64	80	61	77	9.01	0.0311099
64	80	77	60	-6.61	0.0315129
64	80	60	76	5.11	0.0319569
64	80	76	59	-3.85	0.0325974
64	80	59	75	3.04	0.0332895
64	80	75	58	-2.33	0.0342918
64	80	58	74	1.97	0.0350761
64	80	74	57	-1.53	0.0365359
64	80	57	73	1.33	0.0375188
64	80	73	56	-1.04	0.0396154
64	80	56	72	0.94	0.0406383
64	80	72	55	-0.75	0.0433333
63	79	62	78	77.58	0.0301289
63	79	78	61	-57.51	0.0301739
63	79	61	77	29.24	0.030342
63	79	77	60	-22.26	0.0304492
63	79	60	76	14.72	0.0306793
63	79	76	59	-11.47	0.0308718
63	79	59	75	8.21	0.031218
63	79	75	58	-6.52	0.0315337
63	79	58	74	4.35	0.0322989
63	79	74	57	-3.5	0.0328571
63	79	57	73	2.76	0.0336232
63	79	73	56	-2.23	0.0344843
63	79	56	72	1.84	0.0354348
63	79	72	55	-1.52	0.0365789
63	79	55	71	1.3	0.0376923
63	79	71	54	-1.09	0.0391743
62	78	61	77	78.03	0.0301282
62	78	77	60	-56.09	0.0301783
62	78	60	76	32.57	0.030307
62	78	76	59	-24.51	0.030408
62	78	59	75	16.58	0.0306031
62	78	75	58	-12.86	0.0307776
62	78	58	74	9.3	0.0310753
62	78	74	57	-7.35	0.0313605
62	78	57	73	5.07	0.0319724
62	78	73	56	-4.01	0.0324938
62	78	56	72	3.24	0.0330864
62	78	72	55	-2.63	0.0338023
62	78	55	71	2.22	0.0345045
62	78	71	54	-1.83	0.0354645
62	78	54	70	1.6	0.03625
62	78	70	53	-1.35	0.0374074
61	77	60	76	87.28	0.0301146
61	77	76	59	-63.63	0.0301572
61	77	59	75	35.65	0.0302805
61	77	75	58	-27.07	0.0303694
61	77	58	74	17.92	0.030558
61	77	74	57	-13.98	0.0307153
61	77	57	73	10.23	0.0309775
61	77	73	56	-8.02	0.0312469
61	77	56	72	5.59	0.0317889
61	77	72	55	-4.52	0.0322124
61	77	55	71	3.69	0.03271
61	77	71	54	-3.02	0.0333113
61	77	54	70	2.57	0.0338911
61	77	70	53	-2.17	0.0346083
61	77	53	69	1.89	0.035291
61	77	69	52	-1.64	0.0360976
60	76	59	75	88.42	0.0301131
60	76	75	58	-64.8	0.0301543
60	76	58	74	35.52	0.0302815
60	76	74	57	-26.93	0.0303713
60	76	57	73	18.37	0.0305444
60	76	73	56	-14.11	0.0307087
60	76	56	72	10.37	0.0309643
60	76	72	55	-8.27	0.0312092
60	76	55	71	5.88	0.0317007
60	76	71	54	-4.76	0.0321008
60	76	54	70	3.91	0.0325575
60	76	70	53	-3.27	0.0330581
60	76	53	69	2.8	0.0335714
60	76	69	52	-2.42	0.0341322
60	76	52	68	2.17	0.0346083
60	76	68	51	-1.87	0.0353476
59	75	58	74	87.55	0.0301142
59	75	74	57	-63.36	0.0301578
59	75	57	73	36.12	0.0302769
59	75	73	56	-27.03	0.03037
59	75	56	72	18.4	0.0305435
59	75	72	55	-14.4	0.0306944
59	75	55	71	10.98	0.0309107
59	75	71	54	-8.64	0.0311574
59	75	54	70	6.25	0.0316
59	75	70	53	-5.12	0.0319531
59	75	53	69	4.27	0.0323419
59	75	69	52	-3.65	0.0327397
59	75	52	68	3.22	0.0331056
59	75	68	51	-2.75	0.0336364
59	75	51	67	2.48	0.0340323
59	75	67	50	-2.29	0.0343668
58	74	57	73	88.52	0.030113
58	74	73	56	-62.39	0.0301603
58	74	56	72	35.47	0.0302819
58	74	72	55	-27.22	0.0303674
58	74	55	71	19.25	0.0305195
58	74	71	54	-14.75	0.030678
58	74	54	70	11.3	0.030885
58	74	70	53	-9.05	0.031105
58	74	53	69	6.58	0.0315198
58	74	69	52	-5.52	0.0318116
58	74	52	68	4.8	0.0320833
58	74	68	51	-4.02	0.0324876
58	74	51	67	3.59	0.0327855
58	74	67	50	-3.3	0.0330303
58	74	50	66	3.11	0.0332154
58	74	66	49	-2.91	0.0334364
57	73	56	72	86.92	0.030115
57	73	72	55	-66.33	0.0301508
57	73	55	71	38.75	0.0302581
57	73	71	54	-28.32	0.0303531
57	73	54	70	19.69	0.0305079
57	73	70	53	-15.24	0.0306562
57	73	53	69	11.59	0.0308628
57	73	69	52	-9.51	0.0310515
57	73	52	68	7.15	0.0313986
57	73	68	51	-5.84	0.0317123
57	73	51	67	5.08	0.0319685
57	73	67	50	-4.61	0.0321692
57	73	50	66	4.29	0.032331
57	73	66	49	-3.98	0.0325126
57	73	49	65	3.88	0.0325773
56	72	55	71	90.95	0.03011
56	72	71	54	-68.46	0.0301461
56	72	54	70	37.69	0.0302653
56	72	70	53	-29.02	0.0303446
56	72	53	69	19.73	0.0305068
56	72	69	52	-15.93	0.0306277
56	72	52	68	12.51	0.0307994
56	72	68	51	-10.01	0.030999
56	72	51	67	7.47	0.0313387
56	72	67	50	-6.68	0.031497
56	72	50	66	6.07	0.0316474
56	72	66	49	-5.58	0.0317921
56	72	49	65	5.39	0.0318553
55	71	54	70	103.37	0.0300967
55	71	70	53	-74.09	0.030135
55	71	53	69	41.07	0.0302435
55	71	69	52	-31.54	0.0303171
55	71	52	68	22.66	0.0304413
55	71	68	51	-17.32	0.0305774
55	71	51	67	13.68	0.030731
55	71	67	50	-11.98	0.0308347
55	71	50	66	9.37	0.0310672
55	71	66	49	-8.5	0.0311765
55	71	49	65	8.07	0.0312392
54	70	53	69	105.98	0.0300944
54	70	69	52	-77.64	0.0301288
54	70	52	68	45.71	0.0302188
54	70	68	51	-33.37	0.0302997
54	70	51	67	23.95	0.0304175
54	70	67	50	-20.51	0.0304876
54	70	50	66	17	0.0305882
54	70	66	49	-15.22	0.030657
54	70	49	65	12.55	0.0307968
53	69	52	68	120.06	0.0300833
53	69	68	51	-82.45	0.0301213
53	69	51	67	47.22	0.0302118
53	69	67	50	-39.33	0.0302543
53	69	50	66	29.88	0.0303347
53	69	66	49	-26.32	0.0303799
53	69	49	65	23.58	0.0304241
52	68	51	67	110.19	0.0300908
52	68	67	50	-87.83	0.0301139
52	68	50	66	55.08	0.0301816
52	68	66	49	-47.43	0.0302108
52	68	49	65	40.38	0.0302476
80	96	79	95	38.36	0.0302607
80	96	95	78	-28.32	0.0303531
80	96	78	94	15.4	0.0306494
80	96	94	77	-11.67	0.0308569
80	96	77	93	7.35	0.0313605
80	96	93	76	-5.95	0.0316807
80	96	76	92	4.05	0.0324691
80	96	92	75	-3.34	0.032994
80	96	75	91	2.36	0.0342373
80	96	91	74	-1.92	0.0352083
80	96	74	90	1.32	0.0375758
80	96	90	73	-1.12	0.0389286
80	96	73	89	0.73	0.0436986
80	96	89	72	-0.6	0.0466667
80	96	72	88	0.47	0.0512766
80	96	88	71	-0.4	0.055
79	95	78	94	83.98	0.0301191
79	95	94	77	-55.5	0.0301802
79	95	77	93	29.69	0.0303368
79	95	93	76	-22.26	0.0304492
79	95	76	92	14.16	0.0307062
79	95	92	75	-10.96	0.0309124
79	95	75	91	7.49	0.0313351
79	95	91	74	-5.8	0.0317241
79	95	74	90	3.45	0.0328986
79	95	90	73	-2.78	0.0335971
