144# Number of sensors
#x	z
16	32	15	31	43.08	0.0302321
16	32	31	14	-30.42	0.0303287
16	32	14	30	19.56	0.0305112
16	32	30	13	-16.23	0.0306161
16	32	13	29	12.54	0.0307974
16	32	29	12	-11.27	0.0308873
16	32	12	28	9	0.0311111
16	32	28	11	-7.87	0.0312706
16	32	11	27	6.53	0.0315314
16	32	27	10	-5.24	0.0319084
16	32	10	26	4.24	0.0323585
16	32	26	9	-3.35	0.0329851
16	32	9	25	2.62	0.0338168
16	32	25	8	-2.15	0.0346512
16	32	8	24	1.79	0.0355866
16	32	24	7	-1.5	0.0366667
15	31	14	30	61.8	0.0301618
15	31	30	13	-54.92	0.0301821
15	31	13	29	40.22	0.0302486
15	31	29	12	-38.74	0.0302581
15	31	12	28	30.25	0.0303306
15	31	28	11	-26.88	0.030372
15	31	11	27	21.81	0.0304585
15	31	27	10	-17.17	0.0305824
15	31	10	26	12.87	0.030777
15	31	26	9	-9.83	0.0310173
15	31	9	25	7.5	0.0313333
15	31	25	8	-6	0.0316667
15	31	8	24	4.87	0.0320534
15	31	24	7	-3.97	0.0325189
15	31	7	23	3.19	0.0331348
15	31	23	6	-2.87	0.0334843
14	30	13	29	58.12	0.0301721
14	30	29	12	-54.81	0.0301824
14	30	12	28	41.54	0.0302407
14	30	28	11	-37.24	0.0302685
14	30	11	27	29.58	0.0303381
14	30	27	10	-23.56	0.0304244
14	30	10	26	18.32	0.0305459
14	30	26	9	-14.3	0.0306993
14	30	9	25	9.04	0.0311062
14	30	25	8	-7.34	0.0313624
14	30	8	24	5.83	0.0317153
14	30	24	7	-4.83	0.0320704
14	30	7	23	3.79	0.0326385
14	30	23	6	-3.42	0.032924
14	30	6	22	2.95	0.0333898
14	30	22	5	-2.47	0.0340486
13	29	12	28	53.69	0.0301863
13	29	28	11	-47.3	0.0302114
13	29	11	27	35.93	0.0302783
13	29	27	10	-29.69	0.0303368
13	29	10	26	22.11	0.0304523
13	29	26	9	-17.92	0.030558
13	29	9	25	12.77	0.0307831
13	29	25	8	-10.69	0.0309355
13	29	8	24	6.98	0.0314327
13	29	24	7	-5.93	0.0316863
13	29	7	23	4.49	0.0322272
13	29	23	6	-4.1	0.032439
13	29	6	22	3.46	0.0328902
13	29	22	5	-2.96	0.0333784
13	29	5	21	2.65	0.0337736
13	29	21	4	-2.34	0.0342735
12	28	11	27	50.39	0.0301985
12	28	27	10	-42.22	0.0302369
12	28	10	26	30	0.0303333
12	28	26	9	-24.91	0.0304014
12	28	9	25	16.97	0.0305893
12	28	25	8	-14.44	0.0306925
12	28	8	24	10.76	0.0309294
12	28	24	7	-9.28	0.0310776
12	28	7	23	5.74	0.0317422
12	28	23	6	-5.27	0.0318975
12	28	6	22	4.34	0.0323041
12	28	22	5	-3.78	0.0326455
12	28	5	21	3.3	0.0330303
12	28	21	4	-2.96	0.0333784
12	28	4	20	2.36	0.0342373
12	28	20	3	-2.2	0.0345455
11	27	10	26	51.04	0.0301959
11	27	26	9	-41.24	0.0302425
11	27	9	25	27.13	0.0303686
11	27	25	8	-22.67	0.0304411
11	27	8	24	16.44	0.0306083
11	27	24	7	-13.9	0.0307194
11	27	7	23	9.87	0.0310132
11	27	23	6	-8.99	0.0311123
11	27	6	22	6.08	0.0316447
11	27	22	5	-5.27	0.0318975
11	27	5	21	4.51	0.0322173
11	27	21	4	-4.04	0.0324752
11	27	4	20	3.14	0.0331847
11	27	20	3	-2.91	0.0334364
11	27	3	19	2.56	0.0339062
11	27	19	2	-2.4	0.0341667
10	26	9	25	50.67	0.0301974
10	26	25	8	-40.92	0.0302444
10	26	8	24	28.55	0.0303503
10	26	24	7	-23.48	0.0304259
10	26	7	23	16.11	0.0306207
10	26	23	6	-14.43	0.030693
10	26	6	22	11.4	0.0308772
10	26	22	5	-9.73	0.0310277
10	26	5	21	6.96	0.0314368
10	26	21	4	-6.15	0.031626
10	26	4	20	4.65	0.0321505
10	26	20	3	-4.29	0.032331
10	26	3	19	3.72	0.0326882
10	26	19	2	-3.48	0.0328736
10	26	2	18	3.26	0.0330675
10	26	18	1	-3.03	0.0333003
9	25	8	24	53.93	0.0301854
9	25	24	7	-42.98	0.0302327
9	25	7	23	27.84	0.0303592
9	25	23	6	-24.57	0.030407
9	25	6	22	18.76	0.030533
9	25	22	5	-15.82	0.0306321
9	25	5	21	13	0.0307692
9	25	21	4	-11.42	0.0308757
9	25	4	20	7	0.0314286
9	25	20	3	-6.42	0.0315576
9	25	3	19	5.46	0.0318315
9	25	19	2	-5.08	0.0319685
9	25	2	18	4.72	0.0321186
9	25	18	1	-4.36	0.0322936
9	25	1	17	4.07	0.032457
8	24	7	23	46.42	0.0302154
8	24	23	6	-39.61	0.0302525
8	24	6	22	28.82	0.030347
8	24	22	5	-23.98	0.030417
8	24	5	21	19.07	0.0305244
8	24	21	4	-16.61	0.030602
8	24	4	20	11.51	0.0308688
8	24	20	3	-10.49	0.0309533
8	24	3	19	7.34	0.0313624
8	24	19	2	-6.79	0.0314728
8	24	2	18	6.25	0.0316
8	24	18	1	-5.75	0.0317391
8	24	1	17	5.3	0.0318868
7	23	6	22	51.54	0.030194
7	23	22	5	-42.19	0.030237
7	23	5	21	31.72	0.0303153
7	23	21	4	-27.56	0.0303628
7	23	4	20	17.64	0.0305669
7	23	20	3	-15.99	0.0306254
7	23	3	19	12.83	0.0307794
7	23	19	2	-11.85	0.0308439
7	23	2	18	8.95	0.0311173
7	23	18	1	-8.18	0.0312225
7	23	1	17	7.44	0.0313441
6	22	1	17	9.38	0.0310661
3	19	2	18	267.14	0.0300374
3	19	18	1	-183.99	0.0300544
3	19	1	17	139.43	0.0300717
2	18	1	17	819.7	0.0300122
32	48	31	47	46.93	0.0302131
32	48	47	30	-35.99	0.0302779
32	48	30	46	22.63	0.0304419
32	48	46	29	-18.92	0.0305285
32	48	29	45	14.77	0.030677
32	48	45	28	-12.44	0.0308039
32	48	28	44	9.61	0.0310406
32	48	44	27	-8.15	0.031227
32	48	27	43	6.31	0.0315848
32	48	43	26	-5.28	0.0318939
32	48	26	42	4.23	0.0323641
32	48	42	25	-3.5	0.0328571
32	48	25	41	2.7	0.0337037
32	48	41	24	-2.34	0.0342735
32	48	24	40	1.86	0.0353763
32	48	40	23	-1.58	0.0363291
31	47	30	46	74.71	0.0301339
31	47	46	29	-60.27	0.0301659
31	47	29	45	46.21	0.0302164
31	47	45	28	-37.76	0.0302648
31	47	28	44	28.94	0.0303455
31	47	44	27	-23.83	0.0304196
31	47	27	43	19.16	0.0305219
31	47	43	26	-15.55	0.0306431
31	47	26	42	11.15	0.0308969
31	47	42	25	-8.88	0.0311261
31	47	25	41	6.81	0.0314684
31	47	41	24	-5.72	0.0317483
31	47	24	40	4.51	0.0322173
31	47	40	23	-3.7	0.0327027
31	47	23	39	2.99	0.0333445
31	47	39	22	-2.64	0.0337879
30	46	29	45	80.24	0.0301246
30	46	45	28	-66.85	0.0301496
30	46	28	44	48.26	0.0302072
30	46	44	27	-40.5	0.0302469
30	46	27	43	31.32	0.0303193
30	46	43	26	-25.95	0.0303854
30	46	26	42	19.97	0.0305008
30	46	42	25	-16.32	0.0306127
30	46	25	41	10.61	0.0309425
30	46	41	24	-9.07	0.0311025
30	46	24	40	6.88	0.0314535
30	46	40	23	-5.77	0.0317331
30	46	23	39	4.46	0.0322422
30	46	39	22	-3.99	0.0325063
30	46	22	38	3.32	0.033012
30	46	38	21	-2.97	0.033367
29	45	28	44	70.49	0.0301419
29	45	44	27	-58.76	0.0301702
29	45	27	43	44.52	0.0302246
29	45	43	26	-36.84	0.0302714
29	45	26	42	27.91	0.0303583
29	45	42	25	-22.76	0.0304394
29	45	25	41	16.44	0.0306083
29	45	41	24	-14.03	0.0307128
29	45	24	40	9.2	0.031087
29	45	40	23	-7.71	0.031297
29	45	23	39	5.85	0.0317094
29	45	39	22	-5.22	0.0319157
29	45	22	38	4.3	0.0323256
29	45	38	21	-3.85	0.0325974
29	45	21	37	3.22	0.0331056
29	45	37	20	-2.71	0.03369
28	44	27	43	70.76	0.0301413
28	44	43	26	-58.21	0.0301718
28	44	26	42	42.83	0.0302335
28	44	42	25	-34.9	0.0302865
28	44	25	41	24.5	0.0304082
28	44	41	24	-20.84	0.0304798
28	44	24	40	15.26	0.0306553
28	44	40	23	-12.73	0.0307855
28	44	23	39	8.33	0.0312005
28	44	39	22	-7.4	0.0313514
28	44	22	38	6	0.0316667
28	44	38	21	-5.35	0.0318692
28	44	21	37	4.4	0.0322727
28	44	37	20	-3.71	0.0326954
28	44	20	36	2.88	0.0334722
28	44	36	19	-2.61	0.0338314
27	43	26	42	69.84	0.0301432
27	43	42	25	-55.71	0.0301795
27	43	25	41	38.09	0.0302625
27	43	41	24	-31.96	0.0303129
27	43	24	40	22.93	0.0304361
27	43	40	23	-18.87	0.0305299
27	43	23	39	13.79	0.0307252
27	43	39	22	-12.13	0.0308244
27	43	22	38	8.55	0.0311696
27	43	38	21	-7.57	0.031321
27	43	21	37	6.15	0.031626
27	43	37	20	-5.1	0.0319608
27	43	20	36	3.9	0.0325641
27	43	36	19	-3.51	0.032849
27	43	19	35	2.98	0.0333557
27	43	35	18	-2.81	0.0335587
26	42	25	41	67.5	0.0301481
26	42	41	24	-55.13	0.0301814
26	42	24	40	38.24	0.0302615
26	42	40	23	-30.85	0.0303241
26	42	23	39	21.96	0.0304554
26	42	39	22	-19.01	0.030526
26	42	22	38	14.96	0.0306684
26	42	38	21	-13.14	0.030761
26	42	21	37	9.3	0.0310753
26	42	37	20	-7.56	0.0313228
26	42	20	36	5.64	0.031773
26	42	36	19	-5.01	0.031996
26	42	19	35	4.21	0.0323753
26	42	35	18	-3.94	0.0325381
26	42	18	34	3.66	0.0327322
26	42	34	17	-3.43	0.0329155
25	41	24	40	71.63	0.0301396
25	41	40	23	-56.26	0.0301777
25	41	23	39	38.34	0.0302608
25	41	39	22	-32.63	0.0303065
25	41	22	38	25.01	0.0303998
25	41	38	21	-21.79	0.0304589
25	41	21	37	16.99	0.0305886
25	41	37	20	-13.56	0.0307375
25	41	20	36	8.53	0.0311723
25	41	36	19	-7.46	0.0313405
25	41	19	35	6.13	0.0316313
25	41	35	18	-5.7	0.0317544
25	41	18	34	5.26	0.0319011
25	41	34	17	-4.9	0.0320408
25	41	17	33	4.71	0.0321231
24	40	23	39	68.43	0.0301461
24	40	39	22	-57.54	0.0301738
24	40	22	38	41.69	0.0302399
24	40	38	21	-36.21	0.0302762
24	40	21	37	26.98	0.0303706
24	40	37	20	-21.45	0.0304662
24	40	20	36	14.43	0.030693
24	40	36	19	-12.57	0.0307955
24	40	19	35	8.7	0.0311494
24	40	35	18	-8.04	0.0312438
24	40	18	34	7.31	0.031368
24	40	34	17	-6.79	0.0314728
24	40	17	33	6.44	0.0315528
23	39	22	38	81	0.0301235
23	39	38	21	-69.55	0.0301438
23	39	21	37	48.94	0.0302043
23	39	37	20	-38.16	0.0302621
23	39	20	36	23.91	0.0304182
23	39	36	19	-20.54	0.0304869
23	39	19	35	15.51	0.0306447
23	39	35	18	-14.23	0.0307027
23	39	18	34	10.91	0.0309166
23	39	34	17	-10.04	0.030996
23	39	17	33	9.42	0.0310616
22	38	21	37	85.55	0.0301169
22	38	37	20	-66.29	0.0301509
22	38	20	36	36.91	0.0302709
22	38	36	19	-31.46	0.0303179
22	38	19	35	22.29	0.0304486
22	38	35	18	-20.36	0.0304912
22	38	18	34	17.77	0.0305627
22	38	34	17	-16.28	0.0306143
22	38	17	33	12.81	0.0307806
21	37	20	36	83.8	0.0301193
21	37	36	19	-64.31	0.0301555
21	37	19	35	40.51	0.0302469
21	37	35	18	-35.59	0.030281
21	37	18	34	30.09	0.0303323
21	37	34	17	-26.87	0.0303722
21	37	17	33	24.31	0.0304114
18	34	17	33	425.3	0.0300235
48	64	47	63	60.19	0.0301661
48	64	63	46	-47.02	0.0302127
48	64	46	62	24.87	0.0304021
48	64	62	45	-20.75	0.0304819
48	64	45	61	13.94	0.0307174
48	64	61	44	-11.15	0.0308969
48	64	44	60	8.36	0.0311962
48	64	60	43	-6.84	0.031462
48	64	43	59	5.17	0.0319342
48	64	59	42	-4.15	0.0324096
48	64	42	58	3.39	0.0329499
48	64	58	41	-2.63	0.0338023
48	64	41	57	2.2	0.0345455
48	64	57	40	-1.78	0.035618
48	64	40	56	1.53	0.0365359
48	64	56	39	-1.23	0.0381301
47	63	46	62	67.48	0.0301482
47	63	62	45	-53.42	0.0301872
47	63	45	61	35.55	0.0302813
47	63	61	44	-26.92	0.0303715
47	63	44	60	20.57	0.0304861
47	63	60	43	-15.98	0.0306258
47	63	43	59	12.9	0.0307752
47	63	59	42	-9.79	0.0310215
47	63	42	58	7.56	0.0313228
47	63	58	41	-5.45	0.0318349
47	63	41	57	4.73	0.0321142
47	63	57	40	-3.54	0.0328249
47	63	40	56	3.18	0.0331447
47	63	56	39	-2.36	0.0342373
47	63	39	55	2.14	0.0346729
47	63	55	38	-1.72	0.035814
46	62	45	61	83.42	0.0301199
46	62	61	44	-64.82	0.0301543
46	62	44	60	43.14	0.0302318
46	62	60	43	-33.99	0.0302942
46	62	43	59	25.5	0.0303922
46	62	59	42	-19.6	0.0305102
46	62	42	58	15.73	0.0306357
46	62	58	41	-11.47	0.0308718
46	62	41	57	8.59	0.0311641
46	62	57	40	-6.49	0.0315408
46	62	40	56	5.56	0.0317986
46	62	56	39	-4.18	0.0323923
46	62	39	55	3.65	0.0327397
46	62	55	38	-2.95	0.0333898
46	62	38	54	2.65	0.0337736
46	62	54	37	-2.15	0.0346512
45	61	44	60	80.55	0.0301241
45	61	60	43	-66.19	0.0301511
45	61	43	59	42.32	0.0302363
45	61	59	42	-33.42	0.0302992
45	61	42	58	24.71	0.0304047
45	61	58	41	-18.51	0.0305402
45	61	41	57	14.48	0.0306906
45	61	57	40	-11.19	0.0308937
45	61	40	56	8.34	0.031199
45	61	56	39	-6.41	0.0315601
45	61	39	55	5.33	0.0318762
45	61	55	38	-4.4	0.0322727
45	61	38	54	3.78	0.0326455
45	61	54	37	-3.12	0.0332051
45	61	37	53	2.75	0.0336364
45	61	53	36	-2.13	0.0346948
44	60	43	59	80.86	0.0301237
44	60	59	42	-65.64	0.0301523
44	60	42	58	42.57	0.0302349
44	60	58	41	-32.31	0.0303095
44	60	41	57	23.66	0.0304227
44	60	57	40	-18.33	0.0305456
44	60	40	56	14.16	0.0307062
44	60	56	39	-10.9	0.0309174
44	60	39	55	8.11	0.031233
44	60	55	38	-6.67	0.0314993
44	60	38	54	5.57	0.0317953
44	60	54	37	-4.59	0.0321786
44	60	37	53	3.95	0.0325316
44	60	53	36	-3.07	0.0332573
44	60	36	52	2.74	0.0336496
44	60	52	35	-2.34	0.0342735
43	59	42	58	82.48	0.0301212
43	59	58	41	-64.78	0.0301544
43	59	41	57	40.85	0.0302448
43	59	57	40	-32.13	0.0303112
43	59	40	56	22.75	0.0304396
43	59	56	39	-17.64	0.0305669
43	59	39	55	13.56	0.0307375
43	59	55	38	-11.2	0.0308929
43	59	38	54	8.24	0.0312136
43	59	54	37	-6.78	0.0314749
43	59	37	53	5.66	0.0317668
43	59	53	36	-4.4	0.0322727
43	59	36	52	3.82	0.0326178
43	59	52	35	-3.28	0.0330488
43	59	35	51	2.84	0.0335211
43	59	51	34	-2.64	0.0337879
42	58	41	57	81.72	0.0301224
42	58	57	40	-64.9	0.0301541
42	58	40	56	39.59	0.0302526
42	58	56	39	-30.64	0.0303264
42	58	39	55	22.41	0.0304462
42	58	55	38	-18.39	0.0305438
42	58	38	54	14.1	0.0307092
42	58	54	37	-11.49	0.0308703
42	58	37	53	8.47	0.0311806
42	58	53	36	-6.46	0.031548
42	58	36	52	5.49	0.0318215
42	58	52	35	-4.66	0.0321459
42	58	35	51	3.95	0.0325316
42	58	51	34	-3.67	0.0327248
42	58	34	50	3.38	0.0329586
42	58	50	33	-3.05	0.0332787
41	57	40	56	79.7	0.0301255
41	57	56	39	-61.5	0.0301626
41	57	39	55	41.49	0.030241
41	57	55	38	-33.87	0.0302952
41	57	38	54	24.18	0.0304136
41	57	54	37	-19.4	0.0305155
41	57	37	53	15.21	0.0306575
41	57	53	36	-11.27	0.0308873
41	57	36	52	8.41	0.0311891
41	57	52	35	-7	0.0314286
41	57	35	51	5.8	0.0317241
41	57	51	34	-5.33	0.0318762
41	57	34	50	4.87	0.0320534
41	57	50	33	-4.37	0.0322883
41	57	33	49	4.16	0.0324038
40	56	39	55	78.21	0.0301279
40	56	55	38	-62.16	0.0301609
40	56	38	54	42.43	0.0302357
40	56	54	37	-33.11	0.030302
40	56	37	53	25.35	0.0303945
40	56	53	36	-18.09	0.0305528
40	56	36	52	14.67	0.0306817
40	56	52	35	-11.94	0.0308375
40	56	35	51	8.57	0.0311669
40	56	51	34	-7.79	0.0312837
40	56	34	50	7.05	0.0314184
40	56	50	33	-6.29	0.0315898
40	56	33	49	5.94	0.0316835
39	55	38	54	95.82	0.0301044
39	55	54	37	-74.98	0.0301334
39	55	37	53	49.05	0.0302039
39	55	53	36	-34.09	0.0302933
39	55	36	52	25.67	0.0303896
39	55	52	35	-20.48	0.0304883
39	55	35	51	15.59	0.0306414
39	55	51	34	-14	0.0307143
39	55	34	50	10.99	0.0309099
39	55	50	33	-9.74	0.0310267
39	55	33	49	9.09	0.0311001
38	54	37	53	100.81	0.0300992
38	54	53	36	-70.02	0.0301428
38	54	36	52	45.39	0.0302203
38	54	52	35	-35.78	0.0302795
38	54	35	51	24.69	0.030405
38	54	51	34	-22.24	0.0304496
38	54	34	50	18.73	0.0305339
38	54	50	33	-16.55	0.0306042
38	54	33	49	13.23	0.0307559
37	53	36	52	102.31	0.0300977
37	53	52	35	-77.83	0.0301285
37	53	35	51	44.17	0.0302264
37	53	51	34	-38.42	0.0302603
37	53	34	50	30.99	0.0303227
37	53	50	33	-27.09	0.0303691
37	53	33	49	24.2	0.0304132
34	50	33	49	278.48	0.0300359
64	80	63	79	52.68	0.0301898
64	80	79	62	-30.83	0.0303244
64	80	62	78	20.56	0.0304864
64	80	78	61	-13.88	0.0307205
64	80	61	77	9.93	0.031007
64	80	77	60	-7.12	0.0314045
64	80	60	76	5.62	0.0317794
64	80	76	59	-4.13	0.0324213
64	80	59	75	3.33	0.033003
64	80	75	58	-2.52	0.0339683
64	80	58	74	2.15	0.0346512
64	80	74	57	-1.65	0.0360606
64	80	57	73	1.45	0.0368966
64	80	73	56	-1.11	0.039009
64	80	56	72	1.01	0.039901
64	80	72	55	-0.79	0.0426582
63	79	62	78	74.29	0.0301346
63	79	78	61	-56.78	0.0301761
63	79	61	77	28.17	0.030355
63	79	77	60	-21.94	0.0304558
63	79	60	76	14.34	0.0306974
63	79	76	59	-11.34	0.0308818
63	79	59	75	8.07	0.0312392
63	79	75	58	-6.61	0.0315129
63	79	58	74	4.37	0.0322883
63	79	74	57	-3.61	0.0327701
63	79	57	73	2.78	0.0335971
63	79	73	56	-2.29	0.0343668
63	79	56	72	1.84	0.0354348
63	79	72	55	-1.56	0.0364103
63	79	55	71	1.28	0.0378125
63	79	71	54	-1.11	0.039009
62	78	61	77	78.55	0.0301273
62	78	77	60	-56.97	0.0301755
62	78	60	76	33.12	0.0303019
62	78	76	59	-24.91	0.0304014
62	78	59	75	16.96	0.0305896
62	78	75	58	-13.24	0.0307553
62	78	58	74	9.73	0.0310277
62	78	74	57	-7.77	0.031287
62	78	57	73	5.29	0.0318904
62	78	73	56	-4.22	0.0323697
62	78	56	72	3.37	0.0329674
62	78	72	55	-2.77	0.0336101
62	78	55	71	2.28	0.034386
62	78	71	54	-1.91	0.0352356
62	78	54	70	1.62	0.0361728
62	78	70	53	-1.39	0.0371942
61	77	60	76	88.21	0.0301134
61	77	76	59	-64.6	0.0301548
61	77	59	75	36.44	0.0302744
61	77	75	58	-27.93	0.030358
61	77	58	74	18.89	0.0305294
61	77	74	57	-14.88	0.030672
61	77	57	73	10.75	0.0309302
61	77	73	56	-8.5	0.0311765
61	77	56	72	5.89	0.0316978
61	77	72	55	-4.83	0.0320704
61	77	55	71	3.84	0.0326042
61	77	71	54	-3.2	0.033125
61	77	54	70	2.64	0.0337879
61	77	70	53	-2.27	0.0344053
61	77	53	69	1.91	0.0352356
61	77	69	52	-1.68	0.0359524
60	76	59	75	89.5	0.0301117
60	76	75	58	-66.58	0.0301502
60	76	58	74	37.45	0.030267
60	76	74	57	-28.88	0.0303463
60	76	57	73	19.28	0.0305187
60	76	73	56	-14.96	0.0306684
60	76	56	72	10.95	0.0309132
60	76	72	55	-8.87	0.0311274
60	76	55	71	6.15	0.031626
60	76	71	54	-5.07	0.0319724
60	76	54	70	4.07	0.032457
60	76	70	53	-3.45	0.0328986
60	76	53	69	2.85	0.0335088
60	76	69	52	-2.49	0.0340161
60	76	52	68	2.16	0.0346296
60	76	68	51	-1.87	0.0353476
59	75	58	74	92.89	0.0301077
59	75	74	57	-68.87	0.0301452
59	75	57	73	38.32	0.030261
59	75	73	56	-28.74	0.0303479
59	75	56	72	19.53	0.030512
59	75	72	55	-15.52	0.0306443
59	75	55	71	11.49	0.0308703
59	75	71	54	-9.29	0.0310764
59	75	54	70	6.53	0.0315314
59	75	70	53	-5.46	0.0318315
59	75	53	69	4.39	0.0322779
59	75	69	52	-3.79	0.0326385
59	75	52	68	3.23	0.033096
59	75	68	51	-2.77	0.0336101
59	75	51	67	2.42	0.0341322
59	75	67	50	-2.23	0.0344843
58	74	57	73	91.31	0.0301095
58	74	73	56	-65.54	0.0301526
58	74	56	72	37.16	0.0302691
58	74	72	55	-29.06	0.0303441
58	74	55	71	20.05	0.0304988
58	74	71	54	-15.77	0.0306341
58	74	54	70	11.74	0.0308518
58	74	70	53	-9.65	0.0310363
58	74	53	69	6.74	0.0314837
58	74	69	52	-5.76	0.0317361
58	74	52	68	4.8	0.0320833
58	74	68	51	-4.05	0.0324691
58	74	51	67	3.47	0.0328818
58	74	67	50	-3.2	0.033125
58	74	50	66	2.9	0.0334483
58	74	66	49	-2.71	0.03369
57	73	56	72	89.84	0.0301113
57	73	72	55	-69.87	0.0301431
57	73	55	71	39.98	0.0302501
57	73	71	54	-30.26	0.0303305
57	73	54	70	20.69	0.0304833
57	73	70	53	-16.59	0.0306028
57	73	53	69	12.22	0.0308183
57	73	69	52	-10.27	0.0309737
57	73	52	68	7.46	0.0313405
57	73	68	51	-6.2	0.0316129
57	73	51	67	5.19	0.0319268
57	73	67	50	-4.72	0.0321186
57	73	50	66	4.21	0.0323753
57	73	66	49	-3.92	0.032551
57	73	49	65	3.73	0.032681
56	72	55	71	88.82	0.0301126
56	72	71	54	-68.99	0.0301449
56	72	54	70	38.12	0.0302623
56	72	70	53	-30.46	0.0303283
56	72	53	69	20.4	0.0304902
56	72	69	52	-17.31	0.0305777
56	72	52	68	12.98	0.0307704
56	72	68	51	-10.64	0.0309398
56	72	51	67	7.69	0.0313004
56	72	67	50	-6.94	0.0314409
56	72	50	66	6.05	0.0316529
56	72	66	49	-5.61	0.0317825
56	72	49	65	5.29	0.0318904
55	71	54	70	98.27	0.0301018
55	71	70	53	-72.5	0.0301379
55	71	53	69	40.74	0.0302455
55	71	69	52	-32.2	0.0303106
55	71	52	68	23.12	0.0304325
55	71	68	51	-18.15	0.030551
55	71	51	67	14.09	0.0307097
55	71	67	50	-12.46	0.0308026
55	71	50	66	9.47	0.031056
55	71	66	49	-8.66	0.0311547
55	71	49	65	8.09	0.0312361
54	70	53	69	98.92	0.0301011
54	70	69	52	-73.87	0.0301354
54	70	52	68	44.6	0.0302242
54	70	68	51	-33.24	0.0303008
54	70	51	67	24.02	0.0304163
54	70	67	50	-20.74	0.0304822
54	70	50	66	16.95	0.03059
54	70	66	49	-15.18	0.0306588
54	70	49	65	12.52	0.0307987
53	69	52	68	112.59	0.0300888
53	69	68	51	-78.15	0.030128
53	69	51	67	46.03	0.0302172
53	69	67	50	-38.52	0.0302596
53	69	50	66	29.15	0.0303431
53	69	66	49	-25.9	0.0303861
53	69	49	65	23.13	0.0304323
52	68	51	67	106.03	0.0300943
52	68	67	50	-84.6	0.0301182
52	68	50	66	53.05	0.0301885
52	68	66	49	-46.06	0.0302171
52	68	49	65	39.14	0.0302555
80	96	79	95	38.43	0.0302602
80	96	95	78	-28.46	0.0303514
80	96	78	94	15.46	0.0306468
80	96	94	77	-11.74	0.0308518
80	96	77	93	7.4	0.0313514
80	96	93	76	-6	0.0316667
80	96	76	92	4.12	0.0324272
80	96	92	75	-3.42	0.032924
80	96	75	91	2.47	0.0340486
80	96	91	74	-2.1	0.0347619
80	96	74	90	1.58	0.0363291
80	96	90	73	-1.36	0.0373529
80	96	73	89	1.05	0.0395238
80	96	89	72	-0.93	0.0407527
80	96	72	88	0.74	0.0435135
80	96	88	71	-0.67	0.0449254
79	95	78	94	84.73	0.030118
79	95	94	77	-55.57	0.03018
79	95	77	93	29.95	0.0303339
79	95	93	76	-22.46	0.0304452
79	95	76	92	14.39	0.0306949
79	95	92	75	-11.21	0.0308921
79	95	75	91	7.83	0.0312771
79	95	91	74	-6.29	0.0315898
79	95	74	90	4.13	0.0324213
79	95	90	73	-3.38	0.0329586
