144# Number of sensors
#x	z
16	32	15	31	64.4	0.0301553
16	32	31	14	-42.48	0.0302354
16	32	14	30	22.56	0.0304433
16	32	30	13	-18.79	0.0305322
16	32	13	29	12.3	0.030813
16	32	29	12	-11.07	0.0309033
16	32	12	28	8.44	0.0311848
16	32	28	11	-6.73	0.0314859
16	32	11	27	5.21	0.0319194
16	32	27	10	-3.42	0.032924
16	32	10	26	2.77	0.0336101
16	32	26	9	-2.04	0.034902
16	32	9	25	1.69	0.0359172
16	32	25	8	-1.34	0.0374627
16	32	8	24	1.14	0.0387719
16	32	24	7	-0.93	0.0407527
15	31	14	30	74.71	0.0301339
15	31	30	13	-61.1	0.0301637
15	31	13	29	36.75	0.0302721
15	31	29	12	-33.46	0.0302989
15	31	12	28	25.01	0.0303998
15	31	28	11	-19.47	0.0305136
15	31	11	27	15.56	0.0306427
15	31	27	10	-9.54	0.0310482
15	31	10	26	7.07	0.0314144
15	31	26	9	-4.93	0.0320284
15	31	9	25	4.03	0.0324814
15	31	25	8	-3.05	0.0332787
15	31	8	24	2.57	0.0338911
15	31	24	7	-2.02	0.0349505
15	31	7	23	1.74	0.0357471
15	31	23	6	-1.43	0.036993
14	30	13	29	87.54	0.0301142
14	30	29	12	-78.64	0.0301272
14	30	12	28	54.28	0.0301842
14	30	28	11	-42.03	0.0302379
14	30	11	27	32.68	0.030306
14	30	27	10	-19.27	0.0305189
14	30	10	26	15.12	0.0306614
14	30	26	9	-10.18	0.0309823
14	30	9	25	7.11	0.0314065
14	30	25	8	-5.25	0.0319048
14	30	8	24	4.38	0.0322831
14	30	24	7	-3.37	0.0329674
14	30	7	23	2.87	0.0334843
14	30	23	6	-2.31	0.034329
14	30	6	22	2.03	0.0349261
14	30	22	5	-1.62	0.0361728
13	29	12	28	92.19	0.0301085
13	29	28	11	-73.44	0.0301362
13	29	11	27	47.14	0.0302121
13	29	27	10	-31.49	0.0303176
13	29	10	26	21.94	0.0304558
13	29	26	9	-15.9	0.0306289
13	29	9	25	11.91	0.0308396
13	29	25	8	-9.24	0.0310823
13	29	8	24	6.25	0.0316
13	29	24	7	-5.01	0.031996
13	29	7	23	4.03	0.0324814
13	29	23	6	-3.36	0.0329762
13	29	6	22	2.79	0.0335842
13	29	22	5	-2.31	0.034329
13	29	5	21	2	0.035
13	29	21	4	-1.78	0.035618
12	28	11	27	84.71	0.030118
12	28	27	10	-62.03	0.0301612
12	28	10	26	35.9	0.0302786
12	28	26	9	-27.49	0.0303638
12	28	9	25	18.65	0.0305362
12	28	25	8	-14.91	0.0306707
12	28	8	24	10.8	0.0309259
12	28	24	7	-8.86	0.0311287
12	28	7	23	5.9	0.0316949
12	28	23	6	-5	0.032
12	28	6	22	3.95	0.0325316
12	28	22	5	-3.34	0.032994
12	28	5	21	2.77	0.0336101
12	28	21	4	-2.49	0.0340161
12	28	4	20	2.13	0.0346948
12	28	20	3	-2	0.035
11	27	10	26	85.63	0.0301168
11	27	26	9	-62.03	0.0301612
11	27	9	25	37.52	0.0302665
11	27	25	8	-29.04	0.0303444
11	27	8	24	19.7	0.0305076
11	27	24	7	-15.76	0.0306345
11	27	7	23	11.45	0.0308734
11	27	23	6	-9.53	0.0310493
11	27	6	22	6.35	0.0315748
11	27	22	5	-5.24	0.0319084
11	27	5	21	4.23	0.0323641
11	27	21	4	-3.77	0.0326525
11	27	4	20	3.15	0.0331746
11	27	20	3	-2.93	0.033413
11	27	3	19	2.66	0.0337594
11	27	19	2	-2.49	0.0340161
10	26	9	25	95.36	0.0301049
10	26	25	8	-68.25	0.0301465
10	26	8	24	41.76	0.0302395
10	26	24	7	-31.73	0.0303152
10	26	7	23	21.86	0.0304575
10	26	23	6	-17.5	0.0305714
10	26	6	22	13.01	0.0307686
10	26	22	5	-10.28	0.0309728
10	26	5	21	7.08	0.0314124
10	26	21	4	-6.14	0.0316287
10	26	4	20	5.05	0.0319802
10	26	20	3	-4.63	0.0321598
10	26	3	19	4.17	0.0323981
10	26	19	2	-3.88	0.0325773
10	26	2	18	3.7	0.0327027
10	26	18	1	-3.41	0.0329326
9	25	8	24	100.61	0.0300994
9	25	24	7	-71.81	0.0301393
9	25	7	23	44.06	0.030227
9	25	23	6	-33.97	0.0302944
9	25	6	22	23.72	0.0304216
9	25	22	5	-17.9	0.0305587
9	25	5	21	13.47	0.0307424
9	25	21	4	-11.45	0.0308734
9	25	4	20	7.85	0.0312739
9	25	20	3	-7.09	0.0314104
9	25	3	19	6.28	0.0315924
9	25	19	2	-5.8	0.0317241
9	25	2	18	5.48	0.0318248
9	25	18	1	-5	0.032
9	25	1	17	4.73	0.0321142
8	24	7	23	105.01	0.0300952
8	24	23	6	-76.28	0.0301311
8	24	6	22	47.3	0.0302114
8	24	22	5	-33.95	0.0302946
8	24	5	21	23.79	0.0304203
8	24	21	4	-19.68	0.0305081
8	24	4	20	14.74	0.0306784
8	24	20	3	-13.12	0.0307622
8	24	3	19	9.78	0.0310225
8	24	19	2	-8.95	0.0311173
8	24	2	18	8.36	0.0311962
8	24	18	1	-7.53	0.031328
8	24	1	17	7.05	0.0314184
7	23	6	22	115.99	0.0300862
7	23	22	5	-75.99	0.0301316
7	23	5	21	46.8	0.0302137
7	23	21	4	-37.5	0.0302667
7	23	4	20	25.66	0.0303897
7	23	20	3	-22.36	0.0304472
7	23	3	19	18.62	0.0305371
7	23	19	2	-16.88	0.0305924
7	23	2	18	13.48	0.0307418
7	23	18	1	-11.95	0.0308368
7	23	1	17	11.03	0.0309066
6	22	1	17	17.27	0.030579
3	19	2	18	274.56	0.0300364
3	19	18	1	-189.01	0.0300529
3	19	1	17	143.47	0.0300697
2	18	1	17	790.19	0.0300127
32	48	31	47	60.19	0.0301661
32	48	47	30	-40.72	0.0302456
32	48	30	46	26.6	0.0303759
32	48	46	29	-20.1	0.0304975
32	48	29	45	13.11	0.0307628
32	48	45	28	-10.45	0.0309569
32	48	28	44	6.88	0.0314535
32	48	44	27	-5.56	0.0317986
32	48	27	43	3.58	0.0327933
32	48	43	26	-2.9	0.0334483
32	48	26	42	1.88	0.0353191
32	48	42	25	-1.53	0.0365359
32	48	25	41	1.33	0.0375188
32	48	41	24	-1.12	0.0389286
32	48	24	40	1.06	0.039434
32	48	40	23	-0.94	0.0406383
31	47	30	46	83.65	0.0301195
31	47	46	29	-59.72	0.0301674
31	47	29	45	36.71	0.0302724
31	47	45	28	-28.29	0.0303535
31	47	28	44	17.84	0.0305605
31	47	44	27	-13.99	0.0307148
31	47	27	43	9.15	0.0310929
31	47	43	26	-7.18	0.0313928
31	47	26	42	3.96	0.0325253
31	47	42	25	-3.11	0.0332154
31	47	25	41	2.64	0.0337879
31	47	41	24	-2.15	0.0346512
31	47	24	40	2.01	0.0349751
31	47	40	23	-1.73	0.0357803
31	47	23	39	1.56	0.0364103
31	47	39	22	-1.39	0.0371942
30	46	29	45	83.29	0.0301201
30	46	45	28	-58.79	0.0301701
30	46	28	44	35.62	0.0302807
30	46	44	27	-26.33	0.0303798
30	46	27	43	17.08	0.0305855
30	46	43	26	-12.79	0.0307819
30	46	26	42	7.93	0.031261
30	46	42	25	-5.96	0.0316779
30	46	25	41	4.55	0.0321978
30	46	41	24	-3.54	0.0328249
30	46	24	40	3.33	0.033003
30	46	40	23	-2.74	0.0336496
30	46	23	39	2.49	0.0340161
30	46	39	22	-2.15	0.0346512
30	46	22	38	1.84	0.0354348
30	46	38	21	-1.62	0.0361728
29	45	28	44	88.38	0.0301131
29	45	44	27	-61.74	0.030162
29	45	27	43	35.95	0.0302782
29	45	43	26	-26.11	0.030383
29	45	26	42	14.75	0.030678
29	45	42	25	-10.68	0.0309363
29	45	25	41	8.76	0.0311416
29	45	41	24	-6.6	0.0315152
29	45	24	40	5.47	0.0318282
29	45	40	23	-4.41	0.0322676
29	45	23	39	3.99	0.0325063
29	45	39	22	-3.38	0.0329586
29	45	22	38	2.88	0.0334722
29	45	38	21	-2.51	0.0339841
29	45	21	37	2.15	0.0346512
29	45	37	20	-1.92	0.0352083
28	44	27	43	87.8	0.0301139
28	44	43	26	-60.9	0.0301642
28	44	26	42	29.21	0.0303423
28	44	42	25	-20.23	0.0304943
28	44	25	41	15.63	0.0306398
28	44	41	24	-11.37	0.0308795
28	44	24	40	10.23	0.0309775
28	44	40	23	-8.03	0.0312453
28	44	23	39	6.48	0.0315432
28	44	39	22	-5.4	0.0318519
28	44	22	38	4.53	0.0322075
28	44	38	21	-3.92	0.032551
28	44	21	37	3.32	0.033012
28	44	37	20	-2.94	0.0334014
28	44	20	36	2.54	0.033937
28	44	36	19	-2.36	0.0342373
27	43	26	42	66.54	0.0301503
27	43	42	25	-41.66	0.03024
27	43	25	41	29.91	0.0303343
27	43	41	24	-20.31	0.0304924
27	43	24	40	17.76	0.0305631
27	43	40	23	-13.33	0.0307502
27	43	23	39	11.9	0.0308403
27	43	39	22	-9.64	0.0310373
27	43	22	38	7.23	0.0313831
27	43	38	21	-6.12	0.031634
27	43	21	37	5.15	0.0319417
27	43	37	20	-4.49	0.0322272
27	43	20	36	3.84	0.0326042
27	43	36	19	-3.55	0.0328169
27	43	19	35	3.21	0.0331153
27	43	35	18	-3.06	0.033268
26	42	25	41	64.9	0.0301541
26	42	41	24	-37.96	0.0302634
26	42	24	40	32.35	0.0303091
26	42	40	23	-22.31	0.0304482
26	42	23	39	19.9	0.0305025
26	42	39	22	-15.34	0.0306519
26	42	22	38	12.74	0.0307849
26	42	38	21	-10.43	0.0309588
26	42	21	37	7.92	0.0312626
26	42	37	20	-6.7	0.0314925
26	42	20	36	5.72	0.0317483
26	42	36	19	-5.2	0.0319231
26	42	19	35	4.7	0.0321277
26	42	35	18	-4.45	0.0322472
26	42	18	34	4.26	0.0323474
26	42	34	17	-4.04	0.0324752
25	41	24	40	64.5	0.030155
25	41	40	23	-36.37	0.030275
25	41	23	39	32.87	0.0303042
25	41	39	22	-22.52	0.030444
25	41	22	38	19.16	0.0305219
25	41	38	21	-14.55	0.0306873
25	41	21	37	12.45	0.0308032
25	41	37	20	-9.88	0.0310121
25	41	20	36	7.64	0.0313089
25	41	36	19	-6.71	0.0314903
25	41	19	35	6.15	0.031626
25	41	35	18	-5.72	0.0317483
25	41	18	34	5.52	0.0318116
25	41	34	17	-5.15	0.0319417
25	41	17	33	5.15	0.0319417
24	40	23	39	66.9	0.0301495
24	40	39	22	-38.35	0.0302608
24	40	22	38	32.29	0.0303097
24	40	38	21	-21.97	0.0304552
24	40	21	37	18.92	0.0305285
24	40	37	20	-13.75	0.0307273
24	40	20	36	12.03	0.0308313
24	40	36	19	-10.09	0.0309911
24	40	19	35	8.25	0.0312121
24	40	35	18	-7.51	0.0313316
24	40	18	34	7.29	0.0313717
24	40	34	17	-6.67	0.0314993
24	40	17	33	6.72	0.0314881
23	39	22	38	98.23	0.0301018
23	39	38	21	-68.72	0.0301455
23	39	21	37	43.89	0.0302278
23	39	37	20	-31.72	0.0303153
23	39	20	36	22.13	0.0304519
23	39	36	19	-18.29	0.0305467
23	39	19	35	15.15	0.0306601
23	39	35	18	-13.65	0.0307326
23	39	18	34	11.23	0.0308905
23	39	34	17	-10.15	0.0309852
23	39	17	33	9.89	0.0310111
22	38	21	37	120.89	0.0300827
22	38	37	20	-85.42	0.0301171
22	38	20	36	47.05	0.0302125
22	38	36	19	-38.29	0.0302612
22	38	19	35	27.86	0.0303589
22	38	35	18	-24.87	0.0304021
22	38	18	34	22.03	0.0304539
22	38	34	17	-19.76	0.0305061
22	38	17	33	16.3	0.0306135
21	37	20	36	110.87	0.0300902
21	37	36	19	-83.93	0.0301191
21	37	19	35	52.32	0.0301911
21	37	35	18	-45.36	0.0302205
21	37	18	34	38.42	0.0302603
21	37	34	17	-33.8	0.0302959
21	37	17	33	30.58	0.030327
18	34	17	33	403.35	0.0300248
48	64	47	63	51.43	0.0301944
48	64	63	46	-37.35	0.0302677
48	64	46	62	29.42	0.0303399
48	64	62	45	-22.37	0.030447
48	64	45	61	16.61	0.030602
48	64	61	44	-13.05	0.0307663
48	64	44	60	9.45	0.0310582
48	64	60	43	-7.7	0.0312987
48	64	43	59	5.14	0.0319455
48	64	59	42	-4.13	0.0324213
48	64	42	58	2.47	0.0340486
48	64	58	41	-2.22	0.0345045
48	64	41	57	0.97	0.0403093
48	64	57	40	-0.86	0.0416279
48	64	40	56	0.35	0.0585714
48	64	56	39	-0.37	0.057027
47	63	46	62	76.3	0.0301311
47	63	62	45	-53.16	0.0301881
47	63	45	61	39.75	0.0302516
47	63	61	44	-29.28	0.0303415
47	63	44	60	21.4	0.0304673
47	63	60	43	-16.61	0.030602
47	63	43	59	11.59	0.0308628
47	63	59	42	-8.82	0.0311338
47	63	42	58	5.08	0.0319685
47	63	58	41	-4.46	0.0322422
47	63	41	57	1.95	0.0351282
47	63	57	40	-1.72	0.035814
47	63	40	56	0.68	0.0447059
47	63	56	39	-0.7	0.0442857
47	63	39	55	0.66	0.0451515
47	63	55	38	-0.68	0.0447059
46	62	45	61	71.72	0.0301394
46	62	61	44	-48.38	0.0302067
46	62	44	60	35.57	0.0302811
46	62	60	43	-26.14	0.0303826
46	62	43	59	18.43	0.0305426
46	62	59	42	-13.3	0.0307519
46	62	42	58	8.01	0.0312484
46	62	58	41	-6.88	0.0314535
46	62	41	57	2.86	0.0334965
46	62	57	40	-2.49	0.0340161
46	62	40	56	1	0.04
46	62	56	39	-0.97	0.0403093
46	62	39	55	0.92	0.0408696
46	62	55	38	-0.9	0.0411111
46	62	38	54	0.85	0.0417647
46	62	54	37	-0.86	0.0416279
45	61	44	60	75.64	0.0301322
45	61	60	43	-49.71	0.0302012
45	61	43	59	35.31	0.0302832
45	61	59	42	-23.37	0.0304279
45	61	42	58	14.05	0.0307117
45	61	58	41	-11.7	0.0308547
45	61	41	57	5.16	0.031938
45	61	57	40	-4.41	0.0322676
45	61	40	56	1.68	0.0359524
45	61	56	39	-1.56	0.0364103
45	61	39	55	1.48	0.0367568
45	61	55	38	-1.35	0.0374074
45	61	38	54	1.28	0.0378125
45	61	54	37	-1.22	0.0381967
45	61	37	53	1.16	0.0386207
45	61	53	36	-1.1	0.0390909
44	60	43	59	74.74	0.0301338
44	60	59	42	-42.24	0.0302367
44	60	42	58	25.4	0.0303937
44	60	58	41	-20.11	0.0304973
44	60	41	57	8.95	0.0311173
44	60	57	40	-7.44	0.0313441
44	60	40	56	2.92	0.0334247
44	60	56	39	-2.59	0.033861
44	60	39	55	2.33	0.0342918
44	60	55	38	-1.96	0.035102
44	60	38	54	1.85	0.0354054
44	60	54	37	-1.64	0.0360976
44	60	37	53	1.58	0.0363291
44	60	53	36	-1.41	0.0370922
44	60	36	52	1.22	0.0381967
44	60	52	35	-1.13	0.0388496
43	59	42	58	49.4	0.0302024
43	59	58	41	-36.56	0.0302735
43	59	41	57	16.1	0.0306211
43	59	57	40	-13	0.0307692
43	59	40	56	4.85	0.0320619
43	59	56	39	-4.11	0.0324331
43	59	39	55	3.88	0.0325773
43	59	55	38	-3.06	0.033268
43	59	38	54	2.7	0.0337037
43	59	54	37	-2.24	0.0344643
43	59	37	53	2.18	0.0345872
43	59	53	36	-1.83	0.0354645
43	59	36	52	1.62	0.0361728
43	59	52	35	-1.43	0.036993
43	59	35	51	1.29	0.0377519
43	59	51	34	-1.21	0.0382645
42	58	41	57	29.6	0.0303378
42	58	57	40	-23.29	0.0304294
42	58	40	56	7.8	0.0312821
42	58	56	39	-6.37	0.0315699
42	58	39	55	5.95	0.0316807
42	58	55	38	-4.45	0.0322472
42	58	38	54	4.08	0.032451
42	58	54	37	-3.21	0.0331153
42	58	37	53	3.1	0.0332258
42	58	53	36	-2.46	0.034065
42	58	36	52	2.2	0.0345455
42	58	52	35	-1.87	0.0353476
42	58	35	51	1.7	0.0358824
42	58	51	34	-1.57	0.0363694
42	58	34	50	1.5	0.0366667
42	58	50	33	-1.35	0.0374074
41	57	40	56	11.16	0.0308961
41	57	56	39	-9	0.0311111
41	57	39	55	8.04	0.0312438
41	57	55	38	-6.21	0.0316103
41	57	38	54	5.45	0.0318349
41	57	54	37	-4.49	0.0322272
41	57	37	53	4.23	0.0323641
41	57	53	36	-3.58	0.0327933
41	57	36	52	2.94	0.0334014
41	57	52	35	-2.61	0.0338314
41	57	35	51	2.17	0.0346083
41	57	51	34	-2.05	0.034878
41	57	34	50	1.88	0.0353191
41	57	50	33	-1.71	0.035848
41	57	33	49	1.64	0.0360976
40	56	39	55	11.73	0.0308525
40	56	55	38	-7.94	0.0312594
40	56	38	54	7.24	0.0313812
40	56	54	37	-5.69	0.0317575
40	56	37	53	5.34	0.0318727
40	56	53	36	-4.45	0.0322472
40	56	36	52	3.61	0.0327701
40	56	52	35	-3.21	0.0331153
40	56	35	51	2.57	0.0338911
40	56	51	34	-2.42	0.0341322
40	56	34	50	2.18	0.0345872
40	56	50	33	-2	0.035
40	56	33	49	1.89	0.035291
39	55	38	54	43.16	0.0302317
39	55	54	37	-20.81	0.0304805
39	55	37	53	20.01	0.0304998
39	55	53	36	-11.58	0.0308636
39	55	36	52	10.03	0.030997
39	55	52	35	-7.43	0.0313459
39	55	35	51	6.34	0.0315773
39	55	51	34	-5.54	0.0318051
39	55	34	50	5.1	0.0319608
39	55	50	33	-4.48	0.0322321
39	55	33	49	4.32	0.0323148
38	54	37	53	67.88	0.0301473
38	54	53	36	-30.56	0.0303272
38	54	36	52	26.95	0.0303711
38	54	52	35	-17.21	0.0305811
38	54	35	51	15.01	0.0306662
38	54	51	34	-12.37	0.0308084
38	54	34	50	11.59	0.0308628
38	54	50	33	-9.83	0.0310173
38	54	33	49	9.16	0.0310917
37	53	36	52	82.57	0.0301211
37	53	52	35	-51.9	0.0301927
37	53	35	51	33.9	0.030295
37	53	51	34	-27.13	0.0303686
37	53	34	50	23.7	0.0304219
37	53	50	33	-19.77	0.0305058
37	53	33	49	18.57	0.0305385
34	50	33	49	277.67	0.030036
64	80	63	79	41.72	0.0302397
64	80	79	62	-33.84	0.0302955
64	80	62	78	23.67	0.0304225
64	80	78	61	-17.92	0.030558
64	80	61	77	13.9	0.0307194
64	80	77	60	-10.24	0.0309766
64	80	60	76	8.67	0.0311534
64	80	76	59	-6.21	0.0316103
64	80	59	75	5.39	0.0318553
64	80	75	58	-3.6	0.0327778
64	80	58	74	3.17	0.0331546
64	80	74	57	-1.83	0.0354645
64	80	57	73	1.52	0.0365789
64	80	73	56	-0.94	0.0406383
64	80	56	72	0.72	0.0438889
64	80	72	55	-0.67	0.0449254
63	79	62	78	79.08	0.0301265
63	79	78	61	-65.82	0.0301519
63	79	61	77	36.97	0.0302705
63	79	77	60	-29.07	0.030344
63	79	60	76	21.25	0.0304706
63	79	76	59	-16.15	0.0306192
63	79	59	75	12.68	0.0307886
63	79	75	58	-9.09	0.0311001
63	79	58	74	6.39	0.0315649
63	79	74	57	-4.08	0.032451
63	79	57	73	3.04	0.0332895
63	79	73	56	-2.05	0.034878
63	79	56	72	1.38	0.0372464
63	79	72	55	-1.3	0.0376923
63	79	55	71	0.87	0.0414943
63	79	71	54	-0.79	0.0426582
62	78	61	77	73.03	0.0301369
62	78	77	60	-60.36	0.0301657
62	78	60	76	36.42	0.0302746
62	78	76	59	-28.76	0.0303477
62	78	59	75	20.57	0.0304861
62	78	75	58	-15.32	0.0306527
62	78	58	74	11.43	0.0308749
62	78	74	57	-7.75	0.0312903
62	78	57	73	4.77	0.0320964
62	78	73	56	-3.36	0.0329762
62	78	56	72	2.1	0.0347619
62	78	72	55	-1.98	0.0350505
62	78	55	71	1.25	0.038
62	78	71	54	-1.14	0.0387719
62	78	54	70	0.84	0.0419048
62	78	70	53	-0.73	0.0436986
61	77	60	76	81.02	0.0301234
61	77	76	59	-66.97	0.0301493
61	77	59	75	38.73	0.0302582
61	77	75	58	-29.77	0.0303359
61	77	58	74	20.31	0.0304924
61	77	74	57	-14.09	0.0307097
61	77	57	73	9.17	0.0310905
61	77	73	56	-6.55	0.0315267
61	77	56	72	3.43	0.0329155
61	77	72	55	-3.25	0.0330769
61	77	55	71	1.95	0.0351282
61	77	71	54	-1.79	0.0355866
61	77	54	70	1.25	0.038
61	77	70	53	-1.1	0.0390909
61	77	53	69	1.07	0.0393458
61	77	69	52	-0.78	0.0428205
60	76	59	75	82.18	0.0301217
60	76	75	58	-66.13	0.0301512
60	76	58	74	36.7	0.0302725
60	76	74	57	-26.25	0.030381
60	76	57	73	15.53	0.0306439
60	76	73	56	-11.12	0.0308993
60	76	56	72	6.02	0.0316611
60	76	72	55	-5.71	0.0317513
60	76	55	71	2.94	0.0334014
60	76	71	54	-2.69	0.0337175
60	76	54	70	1.78	0.035618
60	76	70	53	-1.57	0.0363694
60	76	53	69	1.53	0.0365359
60	76	69	52	-1.15	0.0386957
60	76	52	68	1.16	0.0386207
60	76	68	51	-0.8	0.0425
59	75	58	74	79.54	0.0301257
59	75	74	57	-60.39	0.0301656
59	75	57	73	28.4	0.0303521
59	75	73	56	-20.55	0.0304866
59	75	56	72	9.75	0.0310256
59	75	72	55	-9.26	0.0310799
59	75	55	71	5.07	0.0319724
59	75	71	54	-4.63	0.0321598
59	75	54	70	2.64	0.0337879
59	75	70	53	-2.34	0.0342735
59	75	53	69	2.21	0.0345249
59	75	69	52	-1.66	0.0360241
59	75	52	68	1.65	0.0360606
59	75	68	51	-1.16	0.0386207
59	75	51	67	1.42	0.0370423
59	75	67	50	-1.21	0.0382645
58	74	57	73	62.57	0.0301598
58	74	73	56	-47.73	0.0302095
58	74	56	72	16.94	0.0305903
58	74	72	55	-16.17	0.0306184
58	74	55	71	8.08	0.0312376
58	74	71	54	-7.36	0.0313587
58	74	54	70	4.4	0.0322727
58	74	70	53	-3.92	0.032551
58	74	53	69	3.19	0.0331348
58	74	69	52	-2.44	0.0340984
58	74	52	68	2.34	0.0342735
58	74	68	51	-1.67	0.035988
58	74	51	67	1.95	0.0351282
58	74	67	50	-1.68	0.0359524
58	74	50	66	1.84	0.0354348
58	74	66	49	-1.67	0.035988
57	73	56	72	37.31	0.030268
57	73	72	55	-35.84	0.030279
57	73	55	71	14.1	0.0307092
57	73	71	54	-12.9	0.0307752
57	73	54	70	6.82	0.0314663
57	73	70	53	-6.13	0.0316313
57	73	53	69	5.33	0.0318762
57	73	69	52	-4.21	0.0323753
57	73	52	68	3.85	0.0325974
57	73	68	51	-2.88	0.0334722
57	73	51	67	3.04	0.0332895
57	73	67	50	-2.65	0.0337736
57	73	50	66	2.73	0.033663
57	73	66	49	-2.49	0.0340161
57	73	49	65	2.53	0.0339526
56	72	55	71	26.5	0.0303774
56	72	71	54	-25.21	0.0303967
56	72	54	70	10.15	0.0309852
56	72	70	53	-9.34	0.0310707
56	72	53	69	7.46	0.0313405
56	72	69	52	-6.25	0.0316
56	72	52	68	5.44	0.0318382
56	72	68	51	-4.39	0.0322779
56	72	51	67	4	0.0325
56	72	67	50	-3.6	0.0327778
56	72	50	66	3.36	0.0329762
56	72	66	49	-3.1	0.0332258
56	72	49	65	3.03	0.0333003
55	71	54	70	18.47	0.0305414
55	71	70	53	-17.33	0.030577
55	71	53	69	10.91	0.0309166
55	71	69	52	-9.59	0.0310428
55	71	52	68	7.66	0.0313055
55	71	68	51	-6.62	0.0315106
55	71	51	67	5.16	0.031938
55	71	67	50	-4.78	0.0320921
55	71	50	66	3.85	0.0325974
55	71	66	49	-3.61	0.0327701
55	71	49	65	3.33	0.033003
54	70	53	69	18.35	0.030545
54	70	69	52	-15.94	0.0306274
54	70	52	68	11.6	0.0308621
54	70	68	51	-10.1	0.0309901
54	70	51	67	7.11	0.0314065
54	70	67	50	-6.66	0.0315015
54	70	50	66	4.96	0.0320161
54	70	66	49	-4.67	0.0321413
54	70	49	65	4.07	0.032457
53	69	52	68	38.4	0.0302604
53	69	68	51	-22.83	0.030438
53	69	51	67	15.97	0.0306262
53	69	67	50	-13.3	0.0307519
53	69	50	66	10.08	0.0309921
53	69	66	49	-8.96	0.0311161
53	69	49	65	8.01	0.0312484
52	68	51	67	64.91	0.0301541
52	68	67	50	-46.07	0.0302171
52	68	50	66	32.7	0.0303058
52	68	66	49	-26.94	0.0303712
52	68	49	65	24.06	0.0304156
80	96	79	95	38.55	0.0302594
80	96	95	78	-28.53	0.0303505
80	96	78	94	15.43	0.0306481
80	96	94	77	-11.7	0.0308547
80	96	77	93	7.36	0.0313587
80	96	93	76	-5.96	0.0316779
80	96	76	92	4.08	0.032451
80	96	92	75	-3.39	0.0329499
80	96	75	91	2.44	0.0340984
80	96	91	74	-2.07	0.0348309
80	96	74	90	1.54	0.0364935
80	96	90	73	-1.33	0.0375188
80	96	73	89	1.01	0.039901
80	96	89	72	-0.91	0.040989
80	96	72	88	0.71	0.0440845
80	96	88	71	-0.71	0.0440845
79	95	78	94	84.96	0.0301177
79	95	94	77	-56.14	0.0301781
79	95	77	93	29.94	0.030334
79	95	93	76	-22.45	0.0304454
79	95	76	92	14.33	0.0306978
79	95	92	75	-11.15	0.0308969
79	95	75	91	7.75	0.0312903
79	95	91	74	-6.19	0.0316155
79	95	74	90	4	0.0325
79	95	90	73	-3.23	0.033096
79	95	73	89	2.39	0.0341841
79	95	89	72	-2	0.035
