144# Number of sensors
#x	z
16	32	15	31	64.69	0.0301546
16	32	31	14	-42.54	0.0302351
16	32	14	30	23	0.0304348
16	32	30	13	-19.19	0.0305211
16	32	13	29	12.47	0.0308019
16	32	29	12	-11.23	0.0308905
16	32	12	28	8.55	0.0311696
16	32	28	11	-6.83	0.0314641
16	32	11	27	5.29	0.0318904
16	32	27	10	-3.5	0.0328571
16	32	10	26	2.83	0.0335336
16	32	26	9	-2.09	0.0347847
16	32	9	25	1.74	0.0357471
16	32	25	8	-1.38	0.0372464
16	32	8	24	1.17	0.038547
16	32	24	7	-0.97	0.0403093
15	31	14	30	74.78	0.0301337
15	31	30	13	-60.66	0.0301649
15	31	13	29	36.68	0.0302726
15	31	29	12	-33.4	0.0302994
15	31	12	28	24.95	0.0304008
15	31	28	11	-19.45	0.0305141
15	31	11	27	15.57	0.0306423
15	31	27	10	-9.59	0.0310428
15	31	10	26	7.06	0.0314164
15	31	26	9	-4.93	0.0320284
15	31	9	25	4.05	0.0324691
15	31	25	8	-3.09	0.0332362
15	31	8	24	2.6	0.0338462
15	31	24	7	-2.06	0.0348544
15	31	7	23	1.77	0.0356497
15	31	23	6	-1.46	0.0368493
14	30	13	29	87.31	0.0301145
14	30	29	12	-78.44	0.0301275
14	30	12	28	54.21	0.0301845
14	30	28	11	-42.01	0.030238
14	30	11	27	32.74	0.0303054
14	30	27	10	-19.35	0.0305168
14	30	10	26	15.25	0.0306557
14	30	26	9	-10.38	0.0309634
14	30	9	25	7.26	0.0313774
14	30	25	8	-5.37	0.0318622
14	30	8	24	4.48	0.0322321
14	30	24	7	-3.47	0.0328818
14	30	7	23	2.95	0.0333898
14	30	23	6	-2.39	0.0341841
14	30	6	22	2.08	0.0348077
14	30	22	5	-1.68	0.0359524
13	29	12	28	92.77	0.0301078
13	29	28	11	-73.47	0.0301361
13	29	11	27	47.34	0.0302112
13	29	27	10	-31.69	0.0303156
13	29	10	26	22.22	0.03045
13	29	26	9	-16.19	0.0306177
13	29	9	25	12.16	0.0308224
13	29	25	8	-9.49	0.0310537
13	29	8	24	6.45	0.0315504
13	29	24	7	-5.21	0.0319194
13	29	7	23	4.18	0.0323923
13	29	23	6	-3.51	0.032849
13	29	6	22	2.89	0.0334602
13	29	22	5	-2.42	0.0341322
13	29	5	21	2.07	0.0348309
13	29	21	4	-1.86	0.0353763
12	28	11	27	84.94	0.0301177
12	28	27	10	-62.31	0.0301605
12	28	10	26	36.37	0.030275
12	28	26	9	-27.97	0.0303575
12	28	9	25	19.05	0.0305249
12	28	25	8	-15.32	0.0306527
12	28	8	24	11.15	0.0308969
12	28	24	7	-9.22	0.0310846
12	28	7	23	6.14	0.0316287
12	28	23	6	-5.25	0.0319048
12	28	6	22	4.12	0.0324272
12	28	22	5	-3.52	0.0328409
12	28	5	21	2.89	0.0334602
12	28	21	4	-2.62	0.0338168
12	28	4	20	2.21	0.0345249
12	28	20	3	-2.08	0.0348077
11	27	10	26	86.48	0.0301156
11	27	26	9	-62.91	0.030159
11	27	9	25	38.14	0.0302622
11	27	25	8	-29.67	0.030337
11	27	8	24	20.23	0.0304943
11	27	24	7	-16.23	0.0306161
11	27	7	23	11.86	0.0308432
11	27	23	6	-9.94	0.031006
11	27	6	22	6.59	0.0315175
11	27	22	5	-5.5	0.0318182
11	27	5	21	4.41	0.0322676
11	27	21	4	-3.95	0.0325316
11	27	4	20	3.27	0.0330581
11	27	20	3	-3.05	0.0332787
11	27	3	19	2.73	0.033663
11	27	19	2	-2.56	0.0339062
10	26	9	25	96.65	0.0301035
10	26	25	8	-69.49	0.0301439
10	26	8	24	42.67	0.0302344
10	26	24	7	-32.62	0.0303066
10	26	7	23	22.51	0.0304442
10	26	23	6	-18.14	0.0305513
10	26	6	22	13.45	0.0307435
10	26	22	5	-10.73	0.030932
10	26	5	21	7.35	0.0313605
10	26	21	4	-6.41	0.0315601
10	26	4	20	5.22	0.0319157
10	26	20	3	-4.79	0.0320877
10	26	3	19	4.27	0.0323419
10	26	19	2	-3.97	0.0325189
10	26	2	18	3.77	0.0326525
10	26	18	1	-3.47	0.0328818
9	25	8	24	101.64	0.0300984
9	25	24	7	-72.73	0.0301375
9	25	7	23	44.86	0.0302229
9	25	23	6	-34.71	0.0302881
9	25	6	22	24.26	0.0304122
9	25	22	5	-18.45	0.030542
9	25	5	21	13.9	0.0307194
9	25	21	4	-11.86	0.0308432
9	25	4	20	8.13	0.03123
9	25	20	3	-7.37	0.0313569
9	25	3	19	6.46	0.031548
9	25	19	2	-5.96	0.0316779
9	25	2	18	5.62	0.0317794
9	25	18	1	-5.12	0.0319531
9	25	1	17	4.81	0.032079
8	24	7	23	106.3	0.0300941
8	24	23	6	-77.21	0.0301295
8	24	6	22	48.64	0.0302056
8	24	22	5	-34.64	0.0302887
8	24	5	21	24.38	0.0304102
8	24	21	4	-20.21	0.0304948
8	24	4	20	15.09	0.0306627
8	24	20	3	-13.46	0.0307429
8	24	3	19	9.96	0.031004
8	24	19	2	-9.09	0.0311001
8	24	2	18	8.49	0.0311779
8	24	18	1	-7.64	0.0313089
8	24	1	17	7.11	0.0314065
7	23	6	22	117.1	0.0300854
7	23	22	5	-76.82	0.0301302
7	23	5	21	47.63	0.03021
7	23	21	4	-38.16	0.0302621
7	23	4	20	26.06	0.0303837
7	23	20	3	-22.73	0.0304399
7	23	3	19	18.8	0.0305319
7	23	19	2	-17	0.0305882
7	23	2	18	13.57	0.0307369
7	23	18	1	-12	0.0308333
7	23	1	17	11.03	0.0309066
6	22	1	17	16.81	0.0305949
3	19	2	18	264.45	0.0300378
3	19	18	1	-185.16	0.030054
3	19	1	17	137.62	0.0300727
2	18	1	17	782.02	0.0300128
32	48	31	47	63.67	0.0301571
32	48	47	30	-44.66	0.0302239
32	48	30	46	28.69	0.0303486
32	48	46	29	-21.94	0.0304558
32	48	29	45	13.18	0.0307587
32	48	45	28	-10.75	0.0309302
32	48	28	44	6.98	0.0314327
32	48	44	27	-5.66	0.0317668
32	48	27	43	3.89	0.0325707
32	48	43	26	-3.2	0.033125
32	48	26	42	2.43	0.0341152
32	48	42	25	-2.08	0.0348077
32	48	25	41	1.63	0.036135
32	48	41	24	-1.42	0.0370423
32	48	24	40	1.13	0.0388496
32	48	40	23	-1	0.04
31	47	30	46	88.11	0.0301135
31	47	46	29	-63.96	0.0301563
31	47	29	45	35.88	0.0302787
31	47	45	28	-27.44	0.0303644
31	47	28	44	17.55	0.0305698
31	47	44	27	-13.72	0.0307289
31	47	27	43	9.62	0.0310395
31	47	43	26	-7.68	0.0313021
31	47	26	42	5.09	0.0319646
31	47	42	25	-4.23	0.0323641
31	47	25	41	3.26	0.0330675
31	47	41	24	-2.74	0.0336496
31	47	24	40	2.17	0.0346083
31	47	40	23	-1.88	0.0353191
31	47	23	39	1.51	0.0366225
31	47	39	22	-1.33	0.0375188
30	46	29	45	85.4	0.0301171
30	46	45	28	-60.93	0.0301641
30	46	28	44	36.28	0.0302756
30	46	44	27	-27.06	0.0303695
30	46	27	43	18.36	0.0305447
30	46	43	26	-14.16	0.0307062
30	46	26	42	10.32	0.030969
30	46	42	25	-8.35	0.0311976
30	46	25	41	5.72	0.0317483
30	46	41	24	-4.71	0.0321231
30	46	24	40	3.7	0.0327027
30	46	40	23	-3.1	0.0332258
30	46	23	39	2.5	0.034
30	46	39	22	-2.15	0.0346512
30	46	22	38	1.8	0.0355556
30	46	38	21	-1.57	0.0363694
29	45	28	44	91.54	0.0301092
29	45	44	27	-65.06	0.0301537
29	45	27	43	38.86	0.0302573
29	45	43	26	-29.17	0.0303428
29	45	26	42	19.83	0.0305043
29	45	42	25	-15.78	0.0306337
29	45	25	41	11.47	0.0308718
29	45	41	24	-9.33	0.0310718
29	45	24	40	6.38	0.0315674
29	45	40	23	-5.29	0.0318904
29	45	23	39	4.15	0.0324096
29	45	39	22	-3.52	0.0328409
29	45	22	38	2.88	0.0334722
29	45	38	21	-2.51	0.0339841
29	45	21	37	2.11	0.0347393
29	45	37	20	-1.86	0.0353763
28	44	27	43	94.32	0.030106
28	44	43	26	-67.76	0.0301476
28	44	26	42	40.28	0.0302483
28	44	42	25	-31.27	0.0303198
28	44	25	41	21.12	0.0304735
28	44	41	24	-16.89	0.0305921
28	44	24	40	12.18	0.030821
28	44	40	23	-10.03	0.030997
28	44	23	39	6.77	0.0314771
28	44	39	22	-5.67	0.0317637
28	44	22	38	4.52	0.0322124
28	44	38	21	-3.89	0.0325707
28	44	21	37	3.2	0.033125
28	44	37	20	-2.81	0.0335587
28	44	20	36	2.37	0.0342194
28	44	36	19	-2.18	0.0345872
27	43	26	42	95.57	0.0301046
27	43	42	25	-70.45	0.0301419
27	43	25	41	42.14	0.0302373
27	43	41	24	-32.55	0.0303072
27	43	24	40	21.99	0.0304548
27	43	40	23	-17.55	0.0305698
27	43	23	39	12.72	0.0307862
27	43	39	22	-10.43	0.0309588
27	43	22	38	7.28	0.0313736
27	43	38	21	-6.16	0.0316234
27	43	21	37	4.96	0.0320161
27	43	37	20	-4.28	0.0323364
27	43	20	36	3.54	0.0328249
27	43	36	19	-3.24	0.0330864
27	43	19	35	2.87	0.0334843
27	43	35	18	-2.72	0.0336765
26	42	25	41	99.86	0.0301001
26	42	41	24	-72.59	0.0301378
26	42	24	40	43.56	0.0302296
26	42	40	23	-33.34	0.0302999
26	42	23	39	22.72	0.0304401
26	42	39	22	-18.05	0.030554
26	42	22	38	13.42	0.0307452
26	42	38	21	-11.09	0.0309017
26	42	21	37	7.83	0.0312771
26	42	37	20	-6.58	0.0315198
26	42	20	36	5.31	0.0318832
26	42	36	19	-4.78	0.0320921
26	42	19	35	4.18	0.0323923
26	42	35	18	-3.95	0.0325316
26	42	18	34	3.7	0.0327027
26	42	34	17	-3.48	0.0328736
25	41	24	40	103.06	0.030097
25	41	40	23	-74.66	0.0301339
25	41	23	39	44.88	0.0302228
25	41	39	22	-34.37	0.030291
25	41	22	38	23.88	0.0304188
25	41	38	21	-19.25	0.0305195
25	41	21	37	14.42	0.0306935
25	41	37	20	-11.83	0.0308453
25	41	20	36	8.19	0.031221
25	41	36	19	-7.25	0.0313793
25	41	19	35	6.19	0.0316155
25	41	35	18	-5.8	0.0317241
25	41	18	34	5.39	0.0318553
25	41	34	17	-5.03	0.0319881
25	41	17	33	4.88	0.0320492
24	40	23	39	105.75	0.0300946
24	40	39	22	-76.8	0.0301302
24	40	22	38	47.22	0.0302118
24	40	38	21	-36.8	0.0302717
24	40	21	37	25.66	0.0303897
24	40	37	20	-20.43	0.0304895
24	40	20	36	14.9	0.0306711
24	40	36	19	-12.95	0.0307722
24	40	19	35	9.54	0.0310482
24	40	35	18	-8.84	0.0311312
24	40	18	34	8.1	0.0312346
24	40	34	17	-7.48	0.0313369
24	40	17	33	7.19	0.0313908
23	39	22	38	115.62	0.0300865
23	39	38	21	-85.93	0.0301164
23	39	21	37	52.55	0.0301903
23	39	37	20	-40.12	0.0302493
23	39	20	36	26.44	0.0303782
23	39	36	19	-22.49	0.0304446
23	39	19	35	17.57	0.0305692
23	39	35	18	-16.08	0.0306219
23	39	18	34	12.79	0.0307819
23	39	34	17	-11.69	0.0308554
23	39	17	33	11.05	0.030905
22	38	21	37	127.12	0.0300787
22	38	37	20	-91.14	0.0301097
22	38	20	36	51.18	0.0301954
22	38	36	19	-41.74	0.0302396
22	38	19	35	30.06	0.0303327
22	38	35	18	-27.11	0.0303689
22	38	18	34	23.68	0.0304223
22	38	34	17	-21.35	0.0304684
22	38	17	33	17.52	0.0305708
21	37	20	36	115.12	0.0300869
21	37	36	19	-87.56	0.0301142
21	37	19	35	54.37	0.0301839
21	37	35	18	-47.51	0.0302105
21	37	18	34	39.9	0.0302506
21	37	34	17	-35.14	0.0302846
21	37	17	33	31.79	0.0303146
18	34	17	33	402.95	0.0300248
48	64	47	63	59.42	0.0301683
48	64	63	46	-43.84	0.0302281
48	64	46	62	26.91	0.0303716
48	64	62	45	-18.07	0.0305534
48	64	45	61	12.44	0.0308039
48	64	61	44	-8.96	0.0311161
48	64	44	60	6.61	0.0315129
48	64	60	43	-5.13	0.0319493
48	64	43	59	3.68	0.0327174
48	64	59	42	-2.94	0.0334014
48	64	42	58	2.31	0.034329
48	64	58	41	-1.89	0.035291
48	64	41	57	1.53	0.0365359
48	64	57	40	-1.29	0.0377519
48	64	40	56	1.06	0.039434
48	64	56	39	-0.9	0.0411111
47	63	46	62	81.45	0.0301228
47	63	62	45	-53.01	0.0301886
47	63	45	61	32.96	0.0303034
47	63	61	44	-23.06	0.0304337
47	63	44	60	16.12	0.0306203
47	63	60	43	-12.12	0.0308251
47	63	43	59	8.84	0.0311312
47	63	59	42	-6.93	0.031443
47	63	42	58	4.78	0.0320921
47	63	58	41	-3.84	0.0326042
47	63	41	57	3.03	0.0333003
47	63	57	40	-2.51	0.0339841
47	63	40	56	2.01	0.0349751
47	63	56	39	-1.69	0.0359172
47	63	39	55	1.39	0.0371942
47	63	55	38	-1.19	0.0384034
46	62	45	61	80.66	0.030124
46	62	61	44	-55.7	0.0301795
46	62	44	60	34.02	0.0302939
46	62	60	43	-25.63	0.0303902
46	62	43	59	17.22	0.0305807
46	62	59	42	-13.46	0.0307429
46	62	42	58	9.76	0.0310246
46	62	58	41	-7.84	0.0312755
46	62	41	57	5.39	0.0318553
46	62	57	40	-4.45	0.0322472
46	62	40	56	3.44	0.032907
46	62	56	39	-2.91	0.0334364
46	62	39	55	2.31	0.034329
46	62	55	38	-2	0.035
46	62	38	54	1.62	0.0361728
46	62	54	37	-1.46	0.0368493
45	61	44	60	86.88	0.0301151
45	61	60	43	-60.46	0.0301654
45	61	43	59	36.76	0.030272
45	61	59	42	-27.41	0.0303648
45	61	42	58	18.91	0.0305288
45	61	58	41	-14.68	0.0306812
45	61	41	57	10.84	0.0309225
45	61	57	40	-8.67	0.0311534
45	61	40	56	6.03	0.0316584
45	61	56	39	-4.93	0.0320284
45	61	39	55	3.89	0.0325707
45	61	55	38	-3.29	0.0330395
45	61	38	54	2.65	0.0337736
45	61	54	37	-2.33	0.0342918
45	61	37	53	1.94	0.0351546
45	61	53	36	-1.71	0.035848
44	60	43	59	89.94	0.0301112
44	60	59	42	-62.14	0.0301609
44	60	42	58	38.68	0.0302585
44	60	58	41	-28.52	0.0303506
44	60	41	57	20.01	0.0304998
44	60	57	40	-15.49	0.0306456
44	60	40	56	11.33	0.0308826
44	60	56	39	-9	0.0311111
44	60	39	55	6.44	0.0315528
44	60	55	38	-5.31	0.0318832
44	60	38	54	4.21	0.0323753
44	60	54	37	-3.63	0.0327548
44	60	37	53	2.99	0.0333445
44	60	53	36	-2.58	0.033876
44	60	36	52	2.23	0.0344843
44	60	52	35	-2.02	0.0349505
43	59	42	58	92.65	0.0301079
43	59	58	41	-64.06	0.0301561
43	59	41	57	40.08	0.0302495
43	59	57	40	-29.65	0.0303373
43	59	40	56	20.4	0.0304902
43	59	56	39	-15.7	0.0306369
43	59	39	55	11.72	0.0308532
43	59	55	38	-9.5	0.0310526
43	59	38	54	6.71	0.0314903
43	59	54	37	-5.66	0.0317668
43	59	37	53	4.56	0.032193
43	59	53	36	-3.86	0.0325907
43	59	36	52	3.3	0.0330303
43	59	52	35	-2.95	0.0333898
43	59	35	51	2.54	0.033937
43	59	51	34	-2.4	0.0341667
42	58	41	57	94.75	0.0301055
42	58	57	40	-65.55	0.0301526
42	58	40	56	39.78	0.0302514
42	58	56	39	-29.19	0.0303426
42	58	39	55	21.08	0.0304744
42	58	55	38	-16.54	0.0306046
42	58	38	54	12.16	0.0308224
42	58	54	37	-10	0.031
42	58	37	53	7.1	0.0314085
42	58	53	36	-5.88	0.0317007
42	58	36	52	4.91	0.0320367
42	58	52	35	-4.32	0.0323148
42	58	35	51	3.66	0.0327322
42	58	51	34	-3.45	0.0328986
42	58	34	50	3.18	0.0331447
42	58	50	33	-2.89	0.0334602
41	57	40	56	93.28	0.0301072
41	57	56	39	-63.22	0.0301582
41	57	39	55	42.83	0.0302335
41	57	55	38	-32.31	0.0303095
41	57	38	54	22.01	0.0304543
41	57	54	37	-17.47	0.0305724
41	57	37	53	13.08	0.0307645
41	57	53	36	-10.49	0.0309533
41	57	36	52	7.63	0.0313106
41	57	52	35	-6.57	0.0315221
41	57	35	51	5.42	0.031845
41	57	51	34	-5.02	0.031992
41	57	34	50	4.61	0.0321692
41	57	50	33	-4.18	0.0323923
41	57	33	49	3.98	0.0325126
40	56	39	55	94.96	0.0301053
40	56	55	38	-65.01	0.0301538
40	56	38	54	42.7	0.0302342
40	56	54	37	-31.8	0.0303145
40	56	37	53	23.17	0.0304316
40	56	53	36	-17.68	0.0305656
40	56	36	52	13.98	0.0307153
40	56	52	35	-11.7	0.0308547
40	56	35	51	8.42	0.0311876
40	56	51	34	-7.68	0.0313021
40	56	34	50	6.97	0.0314347
40	56	50	33	-6.27	0.0315949
40	56	33	49	5.92	0.0316892
39	55	38	54	111.65	0.0300896
39	55	54	37	-78.24	0.0301278
39	55	37	53	49.05	0.0302039
39	55	53	36	-35.26	0.0302836
39	55	36	52	25.88	0.0303864
39	55	52	35	-20.94	0.0304776
39	55	35	51	15.85	0.0306309
39	55	51	34	-14.2	0.0307042
39	55	34	50	11.23	0.0308905
39	55	50	33	-10	0.031
39	55	33	49	9.32	0.031073
38	54	37	53	119.98	0.0300833
38	54	53	36	-79.27	0.0301262
38	54	36	52	51.2	0.0301953
38	54	52	35	-39.38	0.0302539
38	54	35	51	27.37	0.0303654
38	54	51	34	-23.98	0.030417
38	54	34	50	20.62	0.030485
38	54	50	33	-18.15	0.030551
38	54	33	49	14.73	0.0306789
37	53	36	52	120.99	0.0300827
37	53	52	35	-87.65	0.0301141
37	53	35	51	50.74	0.0301971
37	53	51	34	-43.06	0.0302322
37	53	34	50	35.28	0.0302834
37	53	50	33	-30.59	0.0303269
37	53	33	49	27.39	0.0303651
34	50	33	49	290.1	0.0300345
64	80	63	79	45.62	0.0302192
64	80	79	62	-28.79	0.0303473
64	80	62	78	18.53	0.0305397
64	80	78	61	-12.95	0.0307722
64	80	61	77	9.02	0.0311086
64	80	77	60	-6.61	0.0315129
64	80	60	76	5.12	0.0319531
64	80	76	59	-3.86	0.0325907
64	80	59	75	3.05	0.0332787
64	80	75	58	-2.34	0.0342735
64	80	58	74	1.97	0.0350761
64	80	74	57	-1.54	0.0364935
64	80	57	73	1.33	0.0375188
64	80	73	56	-1.04	0.0396154
64	80	56	72	0.93	0.0407527
64	80	72	55	-0.75	0.0433333
63	79	62	78	77.6	0.0301289
63	79	78	61	-57.56	0.0301737
63	79	61	77	29.21	0.0303423
63	79	77	60	-22.25	0.0304494
63	79	60	76	14.75	0.030678
63	79	76	59	-11.62	0.0308606
63	79	59	75	8.28	0.0312077
63	79	75	58	-6.59	0.0315175
63	79	58	74	4.45	0.0322472
63	79	74	57	-3.61	0.0327701
63	79	57	73	2.82	0.0335461
63	79	73	56	-2.28	0.034386
63	79	56	72	1.87	0.0353476
63	79	72	55	-1.55	0.0364516
63	79	55	71	1.31	0.0376336
63	79	71	54	-1.1	0.0390909
62	78	61	77	77.96	0.0301283
62	78	77	60	-56.15	0.0301781
62	78	60	76	32.62	0.0303066
62	78	76	59	-24.56	0.0304072
62	78	59	75	16.71	0.0305984
62	78	75	58	-12.99	0.0307698
62	78	58	74	9.53	0.0310493
62	78	74	57	-7.58	0.0313193
62	78	57	73	5.18	0.0319305
62	78	73	56	-4.12	0.0324272
62	78	56	72	3.31	0.0330211
62	78	72	55	-2.71	0.03369
62	78	55	71	2.25	0.0344444
62	78	71	54	-1.86	0.0353763
62	78	54	70	1.59	0.0362893
62	78	70	53	-1.35	0.0374074
61	77	60	76	87.37	0.0301145
61	77	76	59	-63.76	0.0301568
61	77	59	75	35.92	0.0302784
61	77	75	58	-27.35	0.0303656
61	77	58	74	18.45	0.030542
61	77	74	57	-14.52	0.0306887
61	77	57	73	10.46	0.030956
61	77	73	56	-8.25	0.0312121
61	77	56	72	5.76	0.0317361
61	77	72	55	-4.68	0.0321368
61	77	55	71	3.76	0.0326596
61	77	71	54	-3.11	0.0332154
61	77	54	70	2.57	0.0338911
61	77	70	53	-2.18	0.0345872
61	77	53	69	1.85	0.0354054
61	77	69	52	-1.61	0.0362112
60	76	59	75	89.02	0.0301123
60	76	75	58	-65.43	0.0301528
60	76	58	74	36.79	0.0302718
60	76	74	57	-28.21	0.0303545
60	76	57	73	18.83	0.0305311
60	76	73	56	-14.58	0.0306859
60	76	56	72	10.72	0.0309328
60	76	72	55	-8.63	0.0311587
60	76	55	71	6.04	0.0316556
60	76	71	54	-4.93	0.0320284
60	76	54	70	3.96	0.0325253
60	76	70	53	-3.32	0.033012
60	76	53	69	2.75	0.0336364
60	76	69	52	-2.39	0.0341841
60	76	52	68	2.08	0.0348077
60	76	68	51	-1.79	0.0355866
59	75	58	74	91.39	0.0301094
59	75	74	57	-67.22	0.0301488
59	75	57	73	37.02	0.0302701
59	75	73	56	-27.96	0.0303577
59	75	56	72	19.1	0.0305236
59	75	72	55	-15.11	0.0306618
59	75	55	71	11.28	0.0308865
59	75	71	54	-9.04	0.0311062
59	75	54	70	6.35	0.0315748
59	75	70	53	-5.25	0.0319048
59	75	53	69	4.22	0.0323697
59	75	69	52	-3.62	0.0327624
59	75	52	68	3.1	0.0332258
59	75	68	51	-2.64	0.0337879
59	75	51	67	2.33	0.0342918
59	75	67	50	-2.15	0.0346512
58	74	57	73	90.39	0.0301106
58	74	73	56	-64.33	0.0301554
58	74	56	72	36.82	0.0302716
58	74	72	55	-28.64	0.0303492
58	74	55	71	19.97	0.0305008
58	74	71	54	-15.54	0.0306435
58	74	54	70	11.52	0.0308681
58	74	70	53	-9.32	0.031073
58	74	53	69	6.49	0.0315408
58	74	69	52	-5.47	0.0318282
58	74	52	68	4.57	0.0321882
58	74	68	51	-3.83	0.032611
58	74	51	67	3.32	0.033012
58	74	67	50	-3.05	0.0332787
58	74	50	66	2.82	0.0335461
58	74	66	49	-2.63	0.0338023
57	73	56	72	90.56	0.0301104
57	73	72	55	-70	0.0301429
57	73	55	71	40.86	0.0302447
57	73	71	54	-30.5	0.0303279
57	73	54	70	20.71	0.0304829
57	73	70	53	-16.32	0.0306127
57	73	53	69	11.94	0.0308375
57	73	69	52	-9.9	0.0310101
57	73	52	68	7.16	0.0313966
57	73	68	51	-5.89	0.0316978
57	73	51	67	4.95	0.0320202
57	73	67	50	-4.49	0.0322272
57	73	50	66	4.08	0.032451
57	73	66	49	-3.79	0.0326385
57	73	49	65	3.65	0.0327397
56	72	55	71	94.08	0.0301063
56	72	71	54	-71.61	0.0301396
56	72	54	70	39.44	0.0302535
56	72	70	53	-30.8	0.0303247
56	72	53	69	20.56	0.0304864
56	72	69	52	-16.79	0.0305956
56	72	52	68	12.8	0.0307813
56	72	68	51	-10.34	0.0309671
56	72	51	67	7.49	0.0313351
56	72	67	50	-6.72	0.0314881
56	72	50	66	5.97	0.031675
56	72	66	49	-5.5	0.0318182
56	72	49	65	5.23	0.031912
55	71	54	70	105.08	0.0300952
55	71	70	53	-75.78	0.030132
55	71	53	69	42.22	0.0302369
55	71	69	52	-32.72	0.0303056
55	71	52	68	23.23	0.0304305
55	71	68	51	-17.92	0.030558
55	71	51	67	13.91	0.0307189
55	71	67	50	-12.23	0.0308177
55	71	50	66	9.43	0.0310604
55	71	66	49	-8.56	0.0311682
55	71	49	65	8.06	0.0312407
54	70	53	69	107.48	0.030093
54	70	69	52	-79.09	0.0301264
54	70	52	68	46.53	0.0302149
54	70	68	51	-34.18	0.0302926
54	70	51	67	24.38	0.0304102
54	70	67	50	-20.96	0.0304771
54	70	50	66	17.27	0.030579
54	70	66	49	-15.48	0.030646
54	70	49	65	12.71	0.0307868
53	69	52	68	120.69	0.0300829
53	69	68	51	-83.08	0.0301204
53	69	51	67	47.64	0.0302099
53	69	67	50	-39.76	0.0302515
53	69	50	66	30.21	0.030331
53	69	66	49	-26.62	0.0303757
53	69	49	65	23.82	0.0304198
52	68	51	67	110.86	0.0300902
52	68	67	50	-88.52	0.030113
52	68	50	66	55.48	0.0301802
52	68	66	49	-47.75	0.0302094
52	68	49	65	40.65	0.030246
80	96	79	95	38.31	0.030261
80	96	95	78	-28.31	0.0303532
80	96	78	94	15.41	0.0306489
80	96	94	77	-11.68	0.0308562
80	96	77	93	7.35	0.0313605
80	96	93	76	-5.96	0.0316779
80	96	76	92	4.06	0.0324631
80	96	92	75	-3.36	0.0329762
80	96	75	91	2.37	0.0342194
80	96	91	74	-1.99	0.0350251
80	96	74	90	1.32	0.0375758
80	96	90	73	-1.1	0.0390909
80	96	73	89	0.83	0.0420482
80	96	89	72	-0.69	0.0444928
80	96	72	88	0.63	0.045873
80	96	88	71	-0.55	0.0481818
79	95	78	94	83.89	0.0301192
79	95	94	77	-55.42	0.0301804
79	95	77	93	29.64	0.0303374
79	95	93	76	-22.25	0.0304494
79	95	76	92	14.16	0.0307062
79	95	92	75	-11.02	0.0309074
79	95	75	91	7.52	0.0313298
79	95	91	74	-5.98	0.0316722
79	95	74	90	3.44	0.032907
79	95	90	73	-2.7	0.0337037
79	95	73	89	1.99	0.0350251
