144# Number of sensors
#x	z
16	32	15	31	64.74	0.0301545
16	32	31	14	-42.56	0.030235
16	32	14	30	23.06	0.0304337
16	32	30	13	-19.24	0.0305198
16	32	13	29	12.49	0.0308006
16	32	29	12	-11.25	0.0308889
16	32	12	28	8.56	0.0311682
16	32	28	11	-6.84	0.031462
16	32	11	27	5.29	0.0318904
16	32	27	10	-3.49	0.0328653
16	32	10	26	2.83	0.0335336
16	32	26	9	-2.09	0.0347847
16	32	9	25	1.74	0.0357471
16	32	25	8	-1.38	0.0372464
16	32	8	24	1.17	0.038547
16	32	24	7	-0.97	0.0403093
15	31	14	30	74.81	0.0301337
15	31	30	13	-60.67	0.0301648
15	31	13	29	36.65	0.0302729
15	31	29	12	-33.35	0.0302999
15	31	12	28	24.9	0.0304016
15	31	28	11	-19.43	0.0305147
15	31	11	27	15.55	0.0306431
15	31	27	10	-9.58	0.0310438
15	31	10	26	7.06	0.0314164
15	31	26	9	-4.92	0.0320325
15	31	9	25	4.05	0.0324691
15	31	25	8	-3.09	0.0332362
15	31	8	24	2.6	0.0338462
15	31	24	7	-2.06	0.0348544
15	31	7	23	1.76	0.0356818
15	31	23	6	-1.46	0.0368493
14	30	13	29	86.76	0.0301153
14	30	29	12	-78.4	0.0301276
14	30	12	28	54.2	0.0301845
14	30	28	11	-42.03	0.0302379
14	30	11	27	32.78	0.0303051
14	30	27	10	-19.36	0.0305165
14	30	10	26	15.26	0.0306553
14	30	26	9	-10.32	0.030969
14	30	9	25	7.24	0.0313812
14	30	25	8	-5.36	0.0318657
14	30	8	24	4.46	0.0322422
14	30	24	7	-3.46	0.0328902
14	30	7	23	2.94	0.0334014
14	30	23	6	-2.38	0.0342017
14	30	6	22	2.07	0.0348309
14	30	22	5	-1.67	0.035988
13	29	12	28	92.61	0.030108
13	29	28	11	-73.37	0.0301363
13	29	11	27	47.25	0.0302116
13	29	27	10	-31.65	0.030316
13	29	10	26	22.18	0.0304509
13	29	26	9	-16.17	0.0306184
13	29	9	25	12.14	0.0308237
13	29	25	8	-9.48	0.0310549
13	29	8	24	6.43	0.0315552
13	29	24	7	-5.19	0.0319268
13	29	7	23	4.17	0.0323981
13	29	23	6	-3.5	0.0328571
13	29	6	22	2.88	0.0334722
13	29	22	5	-2.41	0.0341494
13	29	5	21	2.07	0.0348309
13	29	21	4	-1.85	0.0354054
12	28	11	27	84.87	0.0301178
12	28	27	10	-62.25	0.0301606
12	28	10	26	36.34	0.0302752
12	28	26	9	-27.94	0.0303579
12	28	9	25	19.03	0.0305255
12	28	25	8	-15.3	0.0306536
12	28	8	24	11.14	0.0308977
12	28	24	7	-9.21	0.0310858
12	28	7	23	6.15	0.031626
12	28	23	6	-5.25	0.0319048
12	28	6	22	4.12	0.0324272
12	28	22	5	-3.52	0.0328409
12	28	5	21	2.9	0.0334483
12	28	21	4	-2.62	0.0338168
12	28	4	20	2.21	0.0345249
12	28	20	3	-2.08	0.0348077
11	27	10	26	86.49	0.0301156
11	27	26	9	-62.9	0.030159
11	27	9	25	38.14	0.0302622
11	27	25	8	-29.67	0.030337
11	27	8	24	20.22	0.0304946
11	27	24	7	-16.28	0.0306143
11	27	7	23	11.85	0.0308439
11	27	23	6	-9.93	0.031007
11	27	6	22	6.59	0.0315175
11	27	22	5	-5.5	0.0318182
11	27	5	21	4.42	0.0322624
11	27	21	4	-3.96	0.0325253
11	27	4	20	3.26	0.0330675
11	27	20	3	-3.04	0.0332895
11	27	3	19	2.72	0.0336765
11	27	19	2	-2.55	0.0339216
10	26	9	25	96.6	0.0301035
10	26	25	8	-69.43	0.030144
10	26	8	24	42.63	0.0302346
10	26	24	7	-32.59	0.0303068
10	26	7	23	22.49	0.0304446
10	26	23	6	-18.11	0.0305522
10	26	6	22	13.41	0.0307457
10	26	22	5	-10.72	0.0309328
10	26	5	21	7.36	0.0313587
10	26	21	4	-6.41	0.0315601
10	26	4	20	5.21	0.0319194
10	26	20	3	-4.79	0.0320877
10	26	3	19	4.25	0.0323529
10	26	19	2	-3.96	0.0325253
10	26	2	18	3.75	0.0326667
10	26	18	1	-3.46	0.0328902
9	25	8	24	101.62	0.0300984
9	25	24	7	-72.72	0.0301375
9	25	7	23	44.85	0.030223
9	25	23	6	-34.67	0.0302884
9	25	6	22	24.14	0.0304143
9	25	22	5	-18.45	0.030542
9	25	5	21	13.92	0.0307184
9	25	21	4	-11.93	0.0308382
9	25	4	20	8.13	0.03123
9	25	20	3	-7.36	0.0313587
9	25	3	19	6.44	0.0315528
9	25	19	2	-5.94	0.0316835
9	25	2	18	5.6	0.0317857
9	25	18	1	-5.1	0.0319608
9	25	1	17	4.8	0.0320833
8	24	7	23	106.22	0.0300941
8	24	23	6	-77.05	0.0301298
8	24	6	22	48.47	0.0302063
8	24	22	5	-34.62	0.0302889
8	24	5	21	24.49	0.0304083
8	24	21	4	-20.22	0.0304946
8	24	4	20	15.07	0.0306636
8	24	20	3	-13.43	0.0307446
8	24	3	19	9.92	0.0310081
8	24	19	2	-9.07	0.0311025
8	24	2	18	8.46	0.031182
8	24	18	1	-7.61	0.0313141
8	24	1	17	7.09	0.0314104
7	23	6	22	116.79	0.0300856
7	23	22	5	-76.89	0.0301301
7	23	5	21	47.84	0.030209
7	23	21	4	-38.26	0.0302614
7	23	4	20	26.08	0.0303834
7	23	20	3	-22.72	0.0304401
7	23	3	19	18.76	0.030533
7	23	19	2	-16.97	0.0305893
7	23	2	18	13.54	0.0307386
7	23	18	1	-11.97	0.0308354
7	23	1	17	11.01	0.0309083
6	22	1	17	16.78	0.0305959
3	19	2	18	262.47	0.0300381
3	19	18	1	-183.56	0.0300545
3	19	1	17	136.48	0.0300733
2	18	1	17	768.98	0.030013
32	48	31	47	63.76	0.0301568
32	48	47	30	-44.76	0.0302234
32	48	30	46	28.81	0.0303471
32	48	46	29	-22.03	0.0304539
32	48	29	45	13.21	0.030757
32	48	45	28	-10.49	0.0309533
32	48	28	44	7	0.0314286
32	48	44	27	-5.67	0.0317637
32	48	27	43	3.9	0.0325641
32	48	43	26	-3.21	0.0331153
32	48	26	42	2.44	0.0340984
32	48	42	25	-2.09	0.0347847
32	48	25	41	1.63	0.036135
32	48	41	24	-1.42	0.0370423
32	48	24	40	1.13	0.0388496
32	48	40	23	-1	0.04
31	47	30	46	88.28	0.0301133
31	47	46	29	-64.09	0.030156
31	47	29	45	35.89	0.0302786
31	47	45	28	-27.46	0.0303642
31	47	28	44	17.55	0.0305698
31	47	44	27	-13.73	0.0307283
31	47	27	43	9.62	0.0310395
31	47	43	26	-7.68	0.0313021
31	47	26	42	5.09	0.0319646
31	47	42	25	-4.23	0.0323641
31	47	25	41	3.26	0.0330675
31	47	41	24	-2.76	0.0336232
31	47	24	40	2.17	0.0346083
31	47	40	23	-1.88	0.0353191
31	47	23	39	1.51	0.0366225
31	47	39	22	-1.33	0.0375188
30	46	29	45	85.24	0.0301173
30	46	45	28	-60.83	0.0301644
30	46	28	44	36.21	0.0302762
30	46	44	27	-27.02	0.0303701
30	46	27	43	18.33	0.0305456
30	46	43	26	-14.14	0.0307072
30	46	26	42	10.31	0.0309699
30	46	42	25	-8.34	0.031199
30	46	25	41	5.71	0.0317513
30	46	41	24	-4.7	0.0321277
30	46	24	40	3.69	0.03271
30	46	40	23	-3.1	0.0332258
30	46	23	39	2.5	0.034
30	46	39	22	-2.14	0.0346729
30	46	22	38	1.79	0.0355866
30	46	38	21	-1.57	0.0363694
29	45	28	44	91.51	0.0301093
29	45	44	27	-65.04	0.0301538
29	45	27	43	38.84	0.0302575
29	45	43	26	-29.17	0.0303428
29	45	26	42	19.83	0.0305043
29	45	42	25	-15.78	0.0306337
29	45	25	41	11.47	0.0308718
29	45	41	24	-9.32	0.031073
29	45	24	40	6.37	0.0315699
29	45	40	23	-5.28	0.0318939
29	45	23	39	4.15	0.0324096
29	45	39	22	-3.52	0.0328409
29	45	22	38	2.88	0.0334722
29	45	38	21	-2.51	0.0339841
29	45	21	37	2.11	0.0347393
29	45	37	20	-1.86	0.0353763
28	44	27	43	94.29	0.0301061
28	44	43	26	-67.74	0.0301476
28	44	26	42	40.27	0.0302483
28	44	42	25	-31.26	0.0303199
28	44	25	41	21.11	0.0304737
28	44	41	24	-16.88	0.0305924
28	44	24	40	12.18	0.030821
28	44	40	23	-9.96	0.031004
28	44	23	39	6.78	0.0314749
28	44	39	22	-5.68	0.0317606
28	44	22	38	4.52	0.0322124
28	44	38	21	-3.9	0.0325641
28	44	21	37	3.21	0.0331153
28	44	37	20	-2.81	0.0335587
28	44	20	36	2.37	0.0342194
28	44	36	19	-2.18	0.0345872
27	43	26	42	95.56	0.0301046
27	43	42	25	-70.44	0.030142
27	43	25	41	42.13	0.0302374
27	43	41	24	-32.55	0.0303072
27	43	24	40	21.99	0.0304548
27	43	40	23	-17.55	0.0305698
27	43	23	39	12.73	0.0307855
27	43	39	22	-10.43	0.0309588
27	43	22	38	7.28	0.0313736
27	43	38	21	-6.16	0.0316234
27	43	21	37	4.96	0.0320161
27	43	37	20	-4.28	0.0323364
27	43	20	36	3.54	0.0328249
27	43	36	19	-3.23	0.033096
27	43	19	35	2.86	0.0334965
27	43	35	18	-2.72	0.0336765
26	42	25	41	99.85	0.0301002
26	42	41	24	-72.59	0.0301378
26	42	24	40	43.55	0.0302296
26	42	40	23	-33.33	0.0303
26	42	23	39	22.72	0.0304401
26	42	39	22	-18.04	0.0305543
26	42	22	38	13.41	0.0307457
26	42	38	21	-11.08	0.0309025
26	42	21	37	7.83	0.0312771
26	42	37	20	-6.58	0.0315198
26	42	20	36	5.32	0.0318797
26	42	36	19	-4.78	0.0320921
26	42	19	35	4.18	0.0323923
26	42	35	18	-3.95	0.0325316
26	42	18	34	3.69	0.03271
26	42	34	17	-3.48	0.0328736
25	41	24	40	103.08	0.030097
25	41	40	23	-74.67	0.0301339
25	41	23	39	44.91	0.0302227
25	41	39	22	-34.38	0.0302909
25	41	22	38	23.87	0.0304189
25	41	38	21	-19.25	0.0305195
25	41	21	37	14.42	0.0306935
25	41	37	20	-11.83	0.0308453
25	41	20	36	8.2	0.0312195
25	41	36	19	-7.25	0.0313793
25	41	19	35	6.19	0.0316155
25	41	35	18	-5.79	0.0317271
25	41	18	34	5.38	0.0318587
25	41	34	17	-5.02	0.031992
25	41	17	33	4.87	0.0320534
24	40	23	39	105.73	0.0300946
24	40	39	22	-76.77	0.0301303
24	40	22	38	47.15	0.0302121
24	40	38	21	-36.79	0.0302718
24	40	21	37	25.31	0.0303951
24	40	37	20	-20.41	0.03049
24	40	20	36	14.89	0.0306716
24	40	36	19	-12.94	0.0307728
24	40	19	35	9.51	0.0310515
24	40	35	18	-8.81	0.0311351
24	40	18	34	8.07	0.0312392
24	40	34	17	-7.47	0.0313387
24	40	17	33	7.16	0.0313966
23	39	22	38	115.53	0.0300866
23	39	38	21	-85.94	0.0301164
23	39	21	37	52.56	0.0301903
23	39	37	20	-40.11	0.0302493
23	39	20	36	26.45	0.0303781
23	39	36	19	-22.47	0.030445
23	39	19	35	17.52	0.0305708
23	39	35	18	-16.03	0.0306238
23	39	18	34	12.76	0.0307837
23	39	34	17	-11.67	0.0308569
23	39	17	33	11.03	0.0309066
22	38	21	37	127.42	0.0300785
22	38	37	20	-91.26	0.0301096
22	38	20	36	50.93	0.0301963
22	38	36	19	-41.79	0.0302393
22	38	19	35	30.04	0.0303329
22	38	35	18	-27.07	0.0303694
22	38	18	34	23.62	0.0304234
22	38	34	17	-21.29	0.0304697
22	38	17	33	17.48	0.0305721
21	37	20	36	115.18	0.0300868
21	37	36	19	-87.59	0.0301142
21	37	19	35	54.23	0.0301844
21	37	35	18	-47.38	0.0302111
21	37	18	34	39.73	0.0302517
21	37	34	17	-35	0.0302857
21	37	17	33	31.68	0.0303157
18	34	17	33	396.23	0.0300252
48	64	47	63	59.58	0.0301678
48	64	63	46	-44.06	0.030227
48	64	46	62	27.03	0.03037
48	64	62	45	-18.13	0.0305516
48	64	45	61	12.48	0.0308013
48	64	61	44	-8.99	0.0311123
48	64	44	60	6.62	0.0315106
48	64	60	43	-5.1	0.0319608
48	64	43	59	3.69	0.03271
48	64	59	42	-2.95	0.0333898
48	64	42	58	2.32	0.0343103
48	64	58	41	-1.9	0.0352632
48	64	41	57	1.54	0.0364935
48	64	57	40	-1.3	0.0376923
48	64	40	56	1.07	0.0393458
48	64	56	39	-0.91	0.040989
47	63	46	62	81.55	0.0301226
47	63	62	45	-52.98	0.0301888
47	63	45	61	32.98	0.0303032
47	63	61	44	-23.05	0.0304338
47	63	44	60	16.13	0.03062
47	63	60	43	-12.11	0.0308258
47	63	43	59	8.85	0.0311299
47	63	59	42	-6.93	0.031443
47	63	42	58	4.79	0.0320877
47	63	58	41	-3.84	0.0326042
47	63	41	57	3.04	0.0332895
47	63	57	40	-2.51	0.0339841
47	63	40	56	2.02	0.0349505
47	63	56	39	-1.69	0.0359172
47	63	39	55	1.39	0.0371942
47	63	55	38	-1.2	0.0383333
46	62	45	61	80.6	0.0301241
46	62	61	44	-55.68	0.0301796
46	62	44	60	34	0.0302941
46	62	60	43	-25.35	0.0303945
46	62	43	59	17.21	0.0305811
46	62	59	42	-13.45	0.0307435
46	62	42	58	9.76	0.0310246
46	62	58	41	-7.84	0.0312755
46	62	41	57	5.37	0.0318622
46	62	57	40	-4.46	0.0322422
46	62	40	56	3.44	0.032907
46	62	56	39	-2.89	0.0334602
46	62	39	55	2.31	0.034329
46	62	55	38	-2	0.035
46	62	38	54	1.63	0.036135
46	62	54	37	-1.46	0.0368493
45	61	44	60	86.91	0.0301151
45	61	60	43	-60.2	0.0301661
45	61	43	59	36.49	0.030274
45	61	59	42	-27.42	0.0303647
45	61	42	58	18.92	0.0305285
45	61	58	41	-14.69	0.0306807
45	61	41	57	10.79	0.0309268
45	61	57	40	-8.68	0.0311521
45	61	40	56	6.04	0.0316556
45	61	56	39	-4.94	0.0320243
45	61	39	55	3.88	0.0325773
45	61	55	38	-3.3	0.0330303
45	61	38	54	2.65	0.0337736
45	61	54	37	-2.34	0.0342735
45	61	37	53	1.95	0.0351282
45	61	53	36	-1.71	0.035848
44	60	43	59	89.91	0.0301112
44	60	59	42	-62.12	0.030161
44	60	42	58	38.67	0.0302586
44	60	58	41	-28.51	0.0303508
44	60	41	57	20.02	0.0304995
44	60	57	40	-15.5	0.0306452
44	60	40	56	11.34	0.0308818
44	60	56	39	-9.01	0.0311099
44	60	39	55	6.45	0.0315504
44	60	55	38	-5.32	0.0318797
44	60	38	54	4.22	0.0323697
44	60	54	37	-3.63	0.0327548
44	60	37	53	3	0.0333333
44	60	53	36	-2.59	0.033861
44	60	36	52	2.24	0.0344643
44	60	52	35	-2.02	0.0349505
43	59	42	58	92.69	0.0301079
43	59	58	41	-64.08	0.0301561
43	59	41	57	40.11	0.0302493
43	59	57	40	-29.67	0.030337
43	59	40	56	20.41	0.03049
43	59	56	39	-15.72	0.0306361
43	59	39	55	11.8	0.0308475
43	59	55	38	-9.46	0.0310571
43	59	38	54	6.73	0.0314859
43	59	54	37	-5.68	0.0317606
43	59	37	53	4.58	0.0321834
43	59	53	36	-3.88	0.0325773
43	59	36	52	3.31	0.0330211
43	59	52	35	-2.96	0.0333784
43	59	35	51	2.56	0.0339062
43	59	51	34	-2.41	0.0341494
42	58	41	57	94.66	0.0301056
42	58	57	40	-65.49	0.0301527
42	58	40	56	39.75	0.0302516
42	58	56	39	-29.18	0.0303427
42	58	39	55	21.07	0.0304746
42	58	55	38	-16.53	0.030605
42	58	38	54	12.16	0.0308224
42	58	54	37	-10	0.031
42	58	37	53	7.11	0.0314065
42	58	53	36	-5.89	0.0316978
42	58	36	52	4.92	0.0320325
42	58	52	35	-4.34	0.0323041
42	58	35	51	3.67	0.0327248
42	58	51	34	-3.44	0.032907
42	58	34	50	3.2	0.033125
42	58	50	33	-2.9	0.0334483
41	57	40	56	93.28	0.0301072
41	57	56	39	-63.23	0.0301582
41	57	39	55	42.86	0.0302333
41	57	55	38	-32.31	0.0303095
41	57	38	54	22.02	0.0304541
41	57	54	37	-17.48	0.0305721
41	57	37	53	13.09	0.0307639
41	57	53	36	-10.51	0.0309515
41	57	36	52	7.65	0.0313072
41	57	52	35	-6.58	0.0315198
41	57	35	51	5.44	0.0318382
41	57	51	34	-5.03	0.0319881
41	57	34	50	4.62	0.0321645
41	57	50	33	-4.19	0.0323866
41	57	33	49	3.98	0.0325126
40	56	39	55	94.96	0.0301053
40	56	55	38	-64.95	0.030154
40	56	38	54	42.67	0.0302344
40	56	54	37	-31.78	0.0303147
40	56	37	53	23.16	0.0304318
40	56	53	36	-17.69	0.0305653
40	56	36	52	13.99	0.0307148
40	56	52	35	-11.71	0.030854
40	56	35	51	8.44	0.0311848
40	56	51	34	-7.7	0.0312987
40	56	34	50	6.98	0.0314327
40	56	50	33	-6.28	0.0315924
40	56	33	49	5.93	0.0316863
39	55	38	54	111.86	0.0300894
39	55	54	37	-78.34	0.0301276
39	55	37	53	49.14	0.0302035
39	55	53	36	-35.36	0.0302828
39	55	36	52	25.96	0.0303852
39	55	52	35	-20.99	0.0304764
39	55	35	51	15.89	0.0306293
39	55	51	34	-14.23	0.0307027
39	55	34	50	11.22	0.0308913
39	55	50	33	-10	0.031
39	55	33	49	9.31	0.0310741
38	54	37	53	120.03	0.0300833
38	54	53	36	-79.35	0.030126
38	54	36	52	51.3	0.0301949
38	54	52	35	-39.42	0.0302537
38	54	35	51	27.4	0.030365
38	54	51	34	-24	0.0304167
38	54	34	50	20.61	0.0304852
38	54	50	33	-18.16	0.0305507
38	54	33	49	14.7	0.0306803
37	53	36	52	121.27	0.0300825
37	53	52	35	-87.79	0.0301139
37	53	35	51	50.8	0.0301969
37	53	51	34	-43.08	0.0302321
37	53	34	50	35.26	0.0302836
37	53	50	33	-30.61	0.0303267
37	53	33	49	27.37	0.0303654
34	50	33	49	288.55	0.0300347
64	80	63	79	45.71	0.0302188
64	80	79	62	-28.82	0.030347
64	80	62	78	18.55	0.0305391
64	80	78	61	-12.96	0.0307716
64	80	61	77	9.03	0.0311074
64	80	77	60	-6.62	0.0315106
64	80	60	76	5.13	0.0319493
64	80	76	59	-3.87	0.032584
64	80	59	75	3.06	0.033268
64	80	75	58	-2.36	0.0342373
64	80	58	74	1.98	0.0350505
64	80	74	57	-1.55	0.0364516
64	80	57	73	1.34	0.0374627
64	80	73	56	-1.05	0.0395238
64	80	56	72	0.94	0.0406383
64	80	72	55	-0.75	0.0433333
63	79	62	78	77.78	0.0301286
63	79	78	61	-57.5	0.0301739
63	79	61	77	29.2	0.0303425
63	79	77	60	-22.24	0.0304496
63	79	60	76	14.75	0.030678
63	79	76	59	-11.51	0.0308688
63	79	59	75	8.29	0.0312063
63	79	75	58	-6.61	0.0315129
63	79	58	74	4.48	0.0322321
63	79	74	57	-3.64	0.0327473
63	79	57	73	2.85	0.0335088
63	79	73	56	-2.31	0.034329
63	79	56	72	1.9	0.0352632
63	79	72	55	-1.58	0.0363291
63	79	55	71	1.33	0.0375188
63	79	71	54	-1.12	0.0389286
62	78	61	77	77.96	0.0301283
62	78	77	60	-56.17	0.030178
62	78	60	76	32.63	0.0303065
62	78	76	59	-24.58	0.0304068
62	78	59	75	16.75	0.030597
62	78	75	58	-13.04	0.0307669
62	78	58	74	9.58	0.0310438
62	78	74	57	-7.63	0.0313106
62	78	57	73	5.23	0.031912
62	78	73	56	-4.17	0.0323981
62	78	56	72	3.36	0.0329762
62	78	72	55	-2.75	0.0336364
62	78	55	71	2.28	0.034386
62	78	71	54	-1.9	0.0352632
62	78	54	70	1.61	0.0362112
62	78	70	53	-1.37	0.0372993
61	77	60	76	87.35	0.0301145
61	77	76	59	-63.74	0.0301569
61	77	59	75	35.99	0.0302779
61	77	75	58	-27.42	0.0303647
61	77	58	74	18.55	0.0305391
61	77	74	57	-14.62	0.030684
61	77	57	73	10.57	0.0309461
61	77	73	56	-8.37	0.0311947
61	77	56	72	5.84	0.0317123
61	77	72	55	-4.77	0.0320964
61	77	55	71	3.83	0.032611
61	77	71	54	-3.17	0.0331546
61	77	54	70	2.61	0.0338314
61	77	70	53	-2.22	0.0345045
61	77	53	69	1.86	0.0353763
61	77	69	52	-1.63	0.036135
60	76	59	75	89.07	0.0301123
60	76	75	58	-65.51	0.0301526
60	76	58	74	36.91	0.0302709
60	76	74	57	-28.35	0.0303527
60	76	57	73	18.99	0.0305266
60	76	73	56	-14.76	0.0306775
60	76	56	72	10.87	0.03092
60	76	72	55	-8.79	0.0311377
60	76	55	71	6.16	0.0316234
60	76	71	54	-5.05	0.0319802
60	76	54	70	4.04	0.0324752
60	76	70	53	-3.4	0.0329412
60	76	53	69	2.79	0.0335842
60	76	69	52	-2.43	0.0341152
60	76	52	68	2.11	0.0347393
60	76	68	51	-1.8	0.0355556
59	75	58	74	91.54	0.0301092
59	75	74	57	-67.39	0.0301484
59	75	57	73	37.63	0.0302657
59	75	73	56	-28.25	0.030354
59	75	56	72	19.35	0.0305168
59	75	72	55	-15.37	0.0306506
59	75	55	71	11.49	0.0308703
59	75	71	54	-9.25	0.0310811
59	75	54	70	6.47	0.0315456
59	75	70	53	-5.37	0.0318622
59	75	53	69	4.28	0.0323364
59	75	69	52	-3.68	0.0327174
59	75	52	68	3.12	0.0332051
59	75	68	51	-2.67	0.0337453
59	75	51	67	2.32	0.0343103
59	75	67	50	-2.15	0.0346512
58	74	57	73	90.83	0.0301101
58	74	73	56	-64.79	0.0301543
58	74	56	72	37.21	0.0302687
58	74	72	55	-29.04	0.0303444
58	74	55	71	20.3	0.0304926
58	74	71	54	-15.88	0.0306297
58	74	54	70	11.75	0.0308511
58	74	70	53	-9.56	0.031046
58	74	53	69	6.62	0.0315106
58	74	69	52	-5.61	0.0317825
58	74	52	68	4.64	0.0321552
58	74	68	51	-3.9	0.0325641
58	74	51	67	3.34	0.032994
58	74	67	50	-3.07	0.0332573
58	74	50	66	2.81	0.0335587
58	74	66	49	-2.62	0.0338168
57	73	56	72	90.93	0.03011
57	73	72	55	-70.36	0.0301421
57	73	55	71	41.25	0.0302424
57	73	71	54	-30.91	0.0303235
57	73	54	70	21.04	0.0304753
57	73	70	53	-16.65	0.0306006
57	73	53	69	12.15	0.030823
57	73	69	52	-10.12	0.0309881
57	73	52	68	7.27	0.0313755
57	73	68	51	-6	0.0316667
57	73	51	67	5	0.032
57	73	67	50	-4.55	0.0321978
57	73	50	66	4.1	0.032439
57	73	66	49	-3.8	0.0326316
57	73	49	65	3.64	0.0327473
56	72	55	71	94.65	0.0301057
56	72	71	54	-72.19	0.0301385
56	72	54	70	39.91	0.0302506
56	72	70	53	-31.28	0.0303197
56	72	53	69	20.87	0.0304792
56	72	69	52	-17.13	0.0305838
56	72	52	68	12.93	0.0307734
56	72	68	51	-10.54	0.0309488
56	72	51	67	7.6	0.0313158
56	72	67	50	-6.83	0.0314641
56	72	50	66	6.02	0.0316611
56	72	66	49	-5.55	0.0318018
56	72	49	65	5.26	0.0319011
55	71	54	70	105.47	0.0300948
55	71	70	53	-76.21	0.0301312
55	71	53	69	42.55	0.030235
55	71	69	52	-33.07	0.0303024
55	71	52	68	23.48	0.0304259
55	71	68	51	-18.16	0.0305507
55	71	51	67	14.07	0.0307107
55	71	67	50	-12.39	0.0308071
55	71	50	66	9.53	0.0310493
55	71	66	49	-8.66	0.0311547
55	71	49	65	8.12	0.0312315
54	70	53	69	107.79	0.0300928
54	70	69	52	-79.44	0.0301259
54	70	52	68	46.83	0.0302135
54	70	68	51	-34.48	0.03029
54	70	51	67	24.61	0.0304063
54	70	67	50	-21.18	0.0304721
54	70	50	66	17.42	0.0305741
54	70	66	49	-15.63	0.0306398
54	70	49	65	12.83	0.0307794
53	69	52	68	121.18	0.0300825
53	69	68	51	-83.51	0.0301197
53	69	51	67	47.96	0.0302085
53	69	67	50	-40.07	0.0302496
53	69	50	66	30.41	0.0303288
53	69	66	49	-26.8	0.0303731
53	69	49	65	23.96	0.0304174
52	68	51	67	111.56	0.0300896
52	68	67	50	-89.16	0.0301122
52	68	50	66	55.77	0.0301793
52	68	66	49	-47.97	0.0302085
52	68	49	65	40.8	0.0302451
80	96	79	95	38.3	0.0302611
80	96	95	78	-28.3	0.0303534
80	96	78	94	15.4	0.0306494
80	96	94	77	-11.68	0.0308562
80	96	77	93	7.36	0.0313587
80	96	93	76	-5.96	0.0316779
80	96	76	92	4.07	0.032457
80	96	92	75	-3.37	0.0329674
80	96	75	91	2.39	0.0341841
80	96	91	74	-2.01	0.0349751
80	96	74	90	1.39	0.0371942
80	96	90	73	-1.18	0.0384746
80	96	73	89	0.97	0.0403093
80	96	89	72	-0.84	0.0419048
80	96	72	88	0.73	0.0436986
80	96	88	71	-0.66	0.0451515
79	95	78	94	83.87	0.0301192
79	95	94	77	-55.77	0.0301793
79	95	77	93	29.62	0.0303376
79	95	93	76	-22.24	0.0304496
79	95	76	92	14.16	0.0307062
79	95	92	75	-11.04	0.0309058
79	95	75	91	7.56	0.0313228
79	95	91	74	-6.04	0.0316556
79	95	74	90	3.59	0.0327855
79	95	90	73	-2.87	0.0334843
79	95	73	89	2.31	0.034329
