144# Number of sensors
#x	z
16	32	15	31	40.82	0.030245
16	32	31	14	-29.17	0.0303428
16	32	14	30	18.05	0.030554
16	32	30	13	-14.78	0.0306766
16	32	13	29	11.3	0.030885
16	32	29	12	-9.92	0.0310081
16	32	12	28	7.89	0.0312674
16	32	28	11	-6.88	0.0314535
16	32	11	27	5.63	0.0317762
16	32	27	10	-4.64	0.0321552
16	32	10	26	3.76	0.0326596
16	32	26	9	-2.98	0.0333557
16	32	9	25	2.31	0.034329
16	32	25	8	-1.89	0.035291
16	32	8	24	1.55	0.0364516
16	32	24	7	-1.32	0.0375758
15	31	14	30	57.57	0.0301737
15	31	30	13	-49.9	0.0302004
15	31	13	29	36.1	0.030277
15	31	29	12	-33.94	0.0302946
15	31	12	28	26.36	0.0303794
15	31	28	11	-23.55	0.0304246
15	31	11	27	18.97	0.0305271
15	31	27	10	-15.26	0.0306553
15	31	10	26	11.82	0.030846
15	31	26	9	-9	0.0311111
15	31	9	25	6.84	0.031462
15	31	25	8	-5.36	0.0318657
15	31	8	24	4.29	0.032331
15	31	24	7	-3.54	0.0328249
15	31	7	23	2.84	0.0335211
15	31	23	6	-2.65	0.0337736
14	30	13	29	51.11	0.0301957
14	30	29	12	-47.73	0.0302095
14	30	12	28	36.1	0.030277
14	30	28	11	-32.54	0.0303073
14	30	11	27	25.71	0.030389
14	30	27	10	-20.84	0.0304798
14	30	10	26	16.28	0.0306143
14	30	26	9	-12.72	0.0307862
14	30	9	25	7.81	0.0312804
14	30	25	8	-6.27	0.0315949
14	30	8	24	4.9	0.0320408
14	30	24	7	-4.12	0.0324272
14	30	7	23	3.22	0.0331056
14	30	23	6	-3.03	0.0333003
14	30	6	22	2.59	0.033861
14	30	22	5	-2.16	0.0346296
13	29	12	28	46.93	0.0302131
13	29	28	11	-41.04	0.0302437
13	29	11	27	30.95	0.0303231
13	29	27	10	-26.03	0.0303842
13	29	10	26	19.47	0.0305136
13	29	26	9	-15.88	0.0306297
13	29	9	25	11.19	0.0308937
13	29	25	8	-9.28	0.0310776
13	29	8	24	5.86	0.0317065
13	29	24	7	-5.03	0.0319881
13	29	7	23	3.81	0.0326247
13	29	23	6	-3.61	0.0327701
13	29	6	22	3	0.0333333
13	29	22	5	-2.58	0.033876
13	29	5	21	2.3	0.0343478
13	29	21	4	-2.04	0.034902
12	28	11	27	44.9	0.0302227
12	28	27	10	-37.88	0.030264
12	28	10	26	27.24	0.0303671
12	28	26	9	-22.49	0.0304446
12	28	9	25	15.29	0.030654
12	28	25	8	-12.79	0.0307819
12	28	8	24	9.42	0.0310616
12	28	24	7	-8.16	0.0312255
12	28	7	23	5.05	0.0319802
12	28	23	6	-4.78	0.0320921
12	28	6	22	3.9	0.0325641
12	28	22	5	-3.39	0.0329499
12	28	5	21	2.95	0.0333898
12	28	21	4	-2.64	0.0337879
12	28	4	20	2.14	0.0346729
12	28	20	3	-1.99	0.0350251
11	27	10	26	46.17	0.0302166
11	27	26	9	-37.39	0.0302675
11	27	9	25	24.39	0.03041
11	27	25	8	-20.1	0.0304975
11	27	8	24	14.34	0.0306974
11	27	24	7	-12.23	0.0308177
11	27	7	23	8.7	0.0311494
11	27	23	6	-8.21	0.031218
11	27	6	22	6.44	0.0315528
11	27	22	5	-5.59	0.0317889
11	27	5	21	4.75	0.0321053
11	27	21	4	-4.27	0.0323419
11	27	4	20	3.34	0.032994
11	27	20	3	-3.11	0.0332154
11	27	3	19	2.75	0.0336364
11	27	19	2	-2.58	0.033876
10	26	9	25	44.84	0.030223
10	26	25	8	-35.53	0.0302815
10	26	8	24	24.5	0.0304082
10	26	24	7	-20.25	0.0304938
10	26	7	23	13.95	0.0307168
10	26	23	6	-13.02	0.030768
10	26	6	22	10.15	0.0309852
10	26	22	5	-8.72	0.0311468
10	26	5	21	6.09	0.031642
10	26	21	4	-5.42	0.031845
10	26	4	20	4.13	0.0324213
10	26	20	3	-3.83	0.032611
10	26	3	19	3.34	0.032994
10	26	19	2	-3.12	0.0332051
10	26	2	18	2.93	0.033413
10	26	18	1	-2.73	0.033663
9	25	8	24	45.94	0.0302177
9	25	24	7	-36.54	0.0302737
9	25	7	23	23.86	0.0304191
9	25	23	6	-22.07	0.0304531
9	25	6	22	16.63	0.0306013
9	25	22	5	-14.14	0.0307072
9	25	5	21	11.46	0.0308726
9	25	21	4	-10.15	0.0309852
9	25	4	20	6.28	0.0315924
9	25	20	3	-5.78	0.0317301
9	25	3	19	4.94	0.0320243
9	25	19	2	-4.61	0.0321692
9	25	2	18	4.29	0.032331
9	25	18	1	-3.97	0.0325189
9	25	1	17	3.71	0.0326954
8	24	7	23	38.42	0.0302603
8	24	23	6	-34.78	0.0302875
8	24	6	22	24.87	0.0304021
8	24	22	5	-20.98	0.0304766
8	24	5	21	16.38	0.0306105
8	24	21	4	-14.44	0.0306925
8	24	4	20	10.08	0.0309921
8	24	20	3	-9.25	0.0310811
8	24	3	19	7.64	0.0313089
8	24	19	2	-7.09	0.0314104
8	24	2	18	6.55	0.0315267
8	24	18	1	-6.03	0.0316584
8	24	1	17	5.58	0.0317921
7	23	6	22	42.17	0.0302371
7	23	22	5	-34.93	0.0302863
7	23	5	21	25.79	0.0303877
7	23	21	4	-22.7	0.0304405
7	23	4	20	14.68	0.0306812
7	23	20	3	-13.42	0.0307452
7	23	3	19	10.81	0.0309251
7	23	19	2	-10.04	0.030996
7	23	2	18	8.99	0.0311123
7	23	18	1	-8.26	0.0312107
7	23	1	17	7.54	0.0313263
6	22	1	17	9.66	0.0310352
3	19	2	18	267.08	0.0300374
3	19	18	1	-183.76	0.0300544
3	19	1	17	139.15	0.0300719
2	18	1	17	820.14	0.0300122
32	48	31	47	45.95	0.0302176
32	48	47	30	-34.78	0.0302875
32	48	30	46	21.51	0.0304649
32	48	46	29	-18.04	0.0305543
32	48	29	45	13.99	0.0307148
32	48	45	28	-11.9	0.0308403
32	48	28	44	9.1	0.0310989
32	48	44	27	-7.76	0.0312887
32	48	27	43	6.02	0.0316611
32	48	43	26	-5.07	0.0319724
32	48	26	42	4.08	0.032451
32	48	42	25	-3.38	0.0329586
32	48	25	41	2.64	0.0337879
32	48	41	24	-2.31	0.034329
32	48	24	40	1.83	0.0354645
32	48	40	23	-1.59	0.0362893
31	47	30	46	71.01	0.0301408
31	47	46	29	-57.38	0.0301743
31	47	29	45	43.59	0.0302294
31	47	45	28	-36.01	0.0302777
31	47	28	44	27.27	0.0303667
31	47	44	27	-22.59	0.0304427
31	47	27	43	18.18	0.0305501
31	47	43	26	-14.88	0.030672
31	47	26	42	10.67	0.0309372
31	47	42	25	-8.52	0.0311737
31	47	25	41	6.62	0.0315106
31	47	41	24	-5.6	0.0317857
31	47	24	40	4.42	0.0322624
31	47	40	23	-3.71	0.0326954
31	47	23	39	2.99	0.0333445
31	47	39	22	-2.65	0.0337736
30	46	29	45	74.21	0.0301348
30	46	45	28	-62.41	0.0301602
30	46	28	44	44.53	0.0302246
30	46	44	27	-37.61	0.0302659
30	46	27	43	29.11	0.0303435
30	46	43	26	-24.29	0.0304117
30	46	26	42	18.76	0.030533
30	46	42	25	-15.36	0.030651
30	46	25	41	10.11	0.0309891
30	46	41	24	-8.69	0.0311507
30	46	24	40	6.63	0.0315083
30	46	40	23	-5.67	0.0317637
30	46	23	39	4.37	0.0322883
30	46	39	22	-3.93	0.0325445
30	46	22	38	3.28	0.0330488
30	46	38	21	-2.9	0.0334483
29	45	28	44	64.89	0.0301541
29	45	44	27	-54.43	0.0301837
29	45	27	43	41.25	0.0302424
29	45	43	26	-34.4	0.0302907
29	45	26	42	26.14	0.0303826
29	45	42	25	-21.37	0.0304679
29	45	25	41	15.7	0.0306369
29	45	41	24	-13.5	0.0307407
29	45	24	40	8.86	0.0311287
29	45	40	23	-7.55	0.0313245
29	45	23	39	5.73	0.0317452
29	45	39	22	-5.14	0.0319455
29	45	22	38	4.24	0.0323585
29	45	38	21	-3.75	0.0326667
29	45	21	37	3.16	0.0331646
29	45	37	20	-2.67	0.0337453
28	44	27	43	65.18	0.0301534
28	44	43	26	-54.03	0.0301851
28	44	26	42	39.88	0.0302508
28	44	42	25	-32.58	0.0303069
28	44	25	41	23.29	0.0304294
28	44	41	24	-19.96	0.030501
28	44	24	40	14.65	0.0306826
28	44	40	23	-12.49	0.0308006
28	44	23	39	8.08	0.0312376
28	44	39	22	-7.22	0.031385
28	44	22	38	5.85	0.0317094
28	44	38	21	-5.17	0.0319342
28	44	21	37	4.27	0.0323419
28	44	37	20	-3.63	0.0327548
28	44	20	36	2.83	0.0335336
28	44	36	19	-2.58	0.033876
27	43	26	42	64.98	0.0301539
27	43	42	25	-51.93	0.0301926
27	43	25	41	36.22	0.0302761
27	43	41	24	-30.59	0.0303269
27	43	24	40	22.03	0.0304539
27	43	40	23	-18.5	0.0305405
27	43	23	39	13.45	0.0307435
27	43	39	22	-11.89	0.030841
27	43	22	38	8.34	0.031199
27	43	38	21	-7.31	0.031368
27	43	21	37	5.97	0.031675
27	43	37	20	-4.99	0.032004
27	43	20	36	3.83	0.032611
27	43	36	19	-3.48	0.0328736
27	43	19	35	2.94	0.0334014
27	43	35	18	-2.78	0.0335971
26	42	25	41	62.66	0.0301596
26	42	41	24	-51.65	0.0301936
26	42	24	40	36.03	0.0302775
26	42	40	23	-29.73	0.0303364
26	42	23	39	21.08	0.0304744
26	42	39	22	-18.32	0.0305459
26	42	22	38	14.4	0.0306944
26	42	38	21	-12.52	0.0307987
26	42	21	37	8.86	0.0311287
26	42	37	20	-7.27	0.0313755
26	42	20	36	5.44	0.0318382
26	42	36	19	-4.86	0.0320576
26	42	19	35	4.08	0.032451
26	42	35	18	-3.83	0.032611
26	42	18	34	3.55	0.0328169
26	42	34	17	-3.33	0.033003
25	41	24	40	65.53	0.0301526
25	41	40	23	-52.66	0.0301899
25	41	23	39	35.91	0.0302785
25	41	39	22	-30.66	0.0303262
25	41	22	38	23.51	0.0304254
25	41	38	21	-20.26	0.0304936
25	41	21	37	15.93	0.0306277
25	41	37	20	-12.82	0.03078
25	41	20	36	8.13	0.03123
25	41	36	19	-7.15	0.0313986
25	41	19	35	5.89	0.0316978
25	41	35	18	-5.49	0.0318215
25	41	18	34	5.06	0.0319763
25	41	34	17	-4.72	0.0321186
25	41	17	33	4.54	0.0322026
24	40	23	39	62.97	0.0301588
24	40	39	22	-53.19	0.030188
24	40	22	38	38.47	0.0302599
24	40	38	21	-33.1	0.0303021
24	40	21	37	24.86	0.0304023
24	40	37	20	-19.96	0.030501
24	40	20	36	13.57	0.0307369
24	40	36	19	-11.9	0.0308403
24	40	19	35	8.22	0.0312165
24	40	35	18	-7.63	0.0313106
24	40	18	34	6.91	0.0314472
24	40	34	17	-6.44	0.0315528
24	40	17	33	6.1	0.0316393
23	39	22	38	71.62	0.0301396
23	39	38	21	-61.18	0.0301635
23	39	21	37	43.37	0.0302306
23	39	37	20	-34.37	0.030291
23	39	20	36	21.76	0.0304596
23	39	36	19	-18.89	0.0305294
23	39	19	35	14.27	0.0307008
23	39	35	18	-13.16	0.0307599
23	39	18	34	10.03	0.030997
23	39	34	17	-9.26	0.0310799
23	39	17	33	8.67	0.0311534
22	38	21	37	74.19	0.0301348
22	38	37	20	-58.14	0.030172
22	38	20	36	32.93	0.0303037
22	38	36	19	-28.31	0.0303532
22	38	19	35	20.17	0.0304958
22	38	35	18	-18.52	0.03054
22	38	18	34	16.14	0.0306196
22	38	34	17	-14.86	0.0306729
22	38	17	33	11.65	0.0308584
21	37	20	36	82.74	0.0301209
21	37	36	19	-62.48	0.0301601
21	37	19	35	39.67	0.0302521
21	37	35	18	-34.66	0.0302885
21	37	18	34	29.36	0.0303406
21	37	34	17	-26.13	0.0303827
21	37	17	33	23.68	0.0304223
18	34	17	33	424.68	0.0300235
48	64	47	63	60.03	0.0301666
48	64	63	46	-46.94	0.030213
48	64	46	62	24.56	0.0304072
48	64	62	45	-20.53	0.0304871
48	64	45	61	13.68	0.030731
48	64	61	44	-10.95	0.0309132
48	64	44	60	8.16	0.0312255
48	64	60	43	-6.72	0.0314881
48	64	43	59	5.04	0.0319841
48	64	59	42	-4.08	0.032451
48	64	42	58	3.32	0.033012
48	64	58	41	-2.62	0.0338168
48	64	41	57	2.19	0.0345662
48	64	57	40	-1.78	0.035618
48	64	40	56	1.54	0.0364935
48	64	56	39	-1.24	0.0380645
47	63	46	62	65.88	0.0301518
47	63	62	45	-52.1	0.0301919
47	63	45	61	34.61	0.0302889
47	63	61	44	-26.1	0.0303831
47	63	44	60	19.9	0.0305025
47	63	60	43	-15.51	0.0306447
47	63	43	59	12.47	0.0308019
47	63	59	42	-9.52	0.0310504
47	63	42	58	7.37	0.0313569
47	63	58	41	-5.4	0.0318519
47	63	41	57	4.7	0.0321277
47	63	57	40	-3.54	0.0328249
47	63	40	56	3.19	0.0331348
47	63	56	39	-2.36	0.0342373
47	63	39	55	2.15	0.0346512
47	63	55	38	-1.74	0.0357471
46	62	45	61	80.25	0.0301246
46	62	61	44	-62.44	0.0301602
46	62	44	60	41.25	0.0302424
46	62	60	43	-32.74	0.0303054
46	62	43	59	24.31	0.0304114
46	62	59	42	-18.8	0.0305319
46	62	42	58	15.06	0.030664
46	62	58	41	-11.23	0.0308905
46	62	41	57	8.38	0.0311933
46	62	57	40	-6.4	0.0315625
46	62	40	56	5.49	0.0318215
46	62	56	39	-4.14	0.0324155
46	62	39	55	3.6	0.0327778
46	62	55	38	-2.94	0.0334014
46	62	38	54	2.63	0.0338023
46	62	54	37	-2.15	0.0346512
45	61	44	60	77.32	0.0301293
45	61	60	43	-63.89	0.0301565
45	61	43	59	40.47	0.0302471
45	61	59	42	-32.26	0.03031
45	61	42	58	23.74	0.0304212
45	61	58	41	-18.15	0.030551
45	61	41	57	14.15	0.0307067
45	61	57	40	-11.05	0.030905
45	61	40	56	8.3	0.0312048
45	61	56	39	-6.39	0.0315649
45	61	39	55	5.29	0.0318904
45	61	55	38	-4.38	0.0322831
45	61	38	54	3.76	0.0326596
45	61	54	37	-3.12	0.0332051
45	61	37	53	2.75	0.0336364
45	61	53	36	-2.14	0.0346729
44	60	43	59	77.36	0.0301293
44	60	59	42	-63.03	0.0301587
44	60	42	58	40.8	0.0302451
44	60	58	41	-31.59	0.0303166
44	60	41	57	23.06	0.0304337
44	60	57	40	-18.06	0.0305537
44	60	40	56	13.98	0.0307153
44	60	56	39	-10.77	0.0309285
44	60	39	55	8.01	0.0312484
44	60	55	38	-6.62	0.0315106
44	60	38	54	5.52	0.0318116
44	60	54	37	-4.57	0.0321882
44	60	37	53	3.94	0.0325381
44	60	53	36	-3.07	0.0332573
44	60	36	52	2.74	0.0336496
44	60	52	35	-2.34	0.0342735
43	59	42	58	79.22	0.0301262
43	59	58	41	-63.34	0.0301579
43	59	41	57	39.91	0.0302506
43	59	57	40	-31.72	0.0303153
43	59	40	56	22.5	0.0304444
43	59	56	39	-17.53	0.0305705
43	59	39	55	13.34	0.0307496
43	59	55	38	-11.06	0.0309042
43	59	38	54	8.12	0.0312315
43	59	54	37	-6.73	0.0314859
43	59	37	53	5.61	0.0317825
43	59	53	36	-4.37	0.0322883
43	59	36	52	3.81	0.0326247
43	59	52	35	-3.27	0.0330581
43	59	35	51	2.83	0.0335336
43	59	51	34	-2.63	0.0338023
42	58	41	57	78.65	0.0301271
42	58	57	40	-63.21	0.0301582
42	58	40	56	38.72	0.0302583
42	58	56	39	-30.06	0.0303327
42	58	39	55	21.84	0.0304579
42	58	55	38	-17.99	0.0305559
42	58	38	54	13.77	0.0307262
42	58	54	37	-11.3	0.030885
42	58	37	53	8.37	0.0311947
42	58	53	36	-6.42	0.0315576
42	58	36	52	5.47	0.0318282
42	58	52	35	-4.65	0.0321505
42	58	35	51	3.94	0.0325381
42	58	51	34	-3.65	0.0327397
42	58	34	50	3.37	0.0329674
42	58	50	33	-3.04	0.0332895
41	57	40	56	76.5	0.0301307
41	57	56	39	-59.54	0.030168
41	57	39	55	39.73	0.0302517
41	57	55	38	-32.65	0.0303063
41	57	38	54	23.18	0.0304314
41	57	54	37	-18.8	0.0305319
41	57	37	53	14.69	0.0306807
41	57	53	36	-11.02	0.0309074
41	57	36	52	8.21	0.031218
41	57	52	35	-6.86	0.0314577
41	57	35	51	5.67	0.0317637
41	57	51	34	-5.22	0.0319157
41	57	34	50	4.77	0.0320964
41	57	50	33	-4.28	0.0323364
41	57	33	49	4.07	0.032457
40	56	39	55	74.61	0.030134
40	56	55	38	-59.7	0.0301675
40	56	38	54	40.44	0.0302473
40	56	54	37	-31.98	0.0303127
40	56	37	53	24.38	0.0304102
40	56	53	36	-17.69	0.0305653
40	56	36	52	14.36	0.0306964
40	56	52	35	-11.76	0.0308503
40	56	35	51	8.43	0.0311862
40	56	51	34	-7.67	0.0313038
40	56	34	50	6.93	0.031443
40	56	50	33	-6.2	0.0316129
40	56	33	49	5.85	0.0317094
39	55	38	54	90.6	0.0301104
39	55	54	37	-72.13	0.0301386
39	55	37	53	46.66	0.0302143
39	55	53	36	-33.27	0.0303006
39	55	36	52	24.99	0.0304002
39	55	52	35	-20.16	0.030496
39	55	35	51	15.29	0.030654
39	55	51	34	-13.77	0.0307262
39	55	34	50	10.81	0.0309251
39	55	50	33	-9.59	0.0310428
39	55	33	49	8.93	0.0311198
38	54	37	53	94.82	0.0301055
38	54	53	36	-68	0.0301471
38	54	36	52	43.68	0.0302289
38	54	52	35	-35.03	0.0302855
38	54	35	51	23.98	0.030417
38	54	51	34	-21.48	0.0304655
38	54	34	50	18.22	0.0305488
38	54	50	33	-16.15	0.0306192
38	54	33	49	12.89	0.0307758
37	53	36	52	100.18	0.0300998
37	53	52	35	-76.61	0.0301305
37	53	35	51	43.31	0.0302309
37	53	51	34	-37.76	0.0302648
37	53	34	50	30.4	0.0303289
37	53	50	33	-26.62	0.0303757
37	53	33	49	23.72	0.0304216
34	50	33	49	279.19	0.0300358
64	80	63	79	53.18	0.030188
64	80	79	62	-30.97	0.0303229
64	80	62	78	20.68	0.0304836
64	80	78	61	-13.96	0.0307163
64	80	61	77	10	0.031
64	80	77	60	-7.19	0.0313908
64	80	60	76	5.69	0.0317575
64	80	76	59	-4.17	0.0323981
64	80	59	75	3.37	0.0329674
64	80	75	58	-2.56	0.0339062
64	80	58	74	2.19	0.0345662
64	80	74	57	-1.68	0.0359524
64	80	57	73	1.47	0.0368027
64	80	73	56	-1.13	0.0388496
64	80	56	72	1.02	0.0398039
64	80	72	55	-0.8	0.0425
63	79	62	78	73.88	0.0301354
63	79	78	61	-56.71	0.0301763
63	79	61	77	28.05	0.0303565
63	79	77	60	-21.97	0.0304552
63	79	60	76	14.36	0.0306964
63	79	76	59	-11.38	0.0308787
63	79	59	75	8.09	0.0312361
63	79	75	58	-6.61	0.0315129
63	79	58	74	4.4	0.0322727
63	79	74	57	-3.63	0.0327548
63	79	57	73	2.8	0.0335714
63	79	73	56	-2.3	0.0343478
63	79	56	72	1.85	0.0354054
63	79	72	55	-1.57	0.0363694
63	79	55	71	1.29	0.0377519
63	79	71	54	-1.11	0.039009
62	78	61	77	77.51	0.030129
62	78	77	60	-57.03	0.0301753
62	78	60	76	33.15	0.0303017
62	78	76	59	-24.98	0.0304003
62	78	59	75	17.02	0.0305875
62	78	75	58	-13.34	0.0307496
62	78	58	74	9.82	0.0310183
62	78	74	57	-7.9	0.0312658
62	78	57	73	5.34	0.0318727
62	78	73	56	-4.26	0.0323474
62	78	56	72	3.4	0.0329412
62	78	72	55	-2.79	0.0335842
62	78	55	71	2.3	0.0343478
62	78	71	54	-1.92	0.0352083
62	78	54	70	1.64	0.0360976
62	78	70	53	-1.4	0.0371429
61	77	60	76	87.85	0.0301138
61	77	76	59	-64.65	0.0301547
61	77	59	75	36.44	0.0302744
61	77	75	58	-28.08	0.0303561
61	77	58	74	19.01	0.030526
61	77	74	57	-15.01	0.0306662
61	77	57	73	10.86	0.0309208
61	77	73	56	-8.58	0.0311655
61	77	56	72	5.91	0.031692
61	77	72	55	-4.84	0.0320661
61	77	55	71	3.86	0.0325907
61	77	71	54	-3.22	0.0331056
61	77	54	70	2.66	0.0337594
61	77	70	53	-2.28	0.034386
61	77	53	69	1.92	0.0352083
61	77	69	52	-1.69	0.0359172
60	76	59	75	88.87	0.0301125
60	76	75	58	-66.63	0.0301501
60	76	58	74	37.47	0.0302669
60	76	74	57	-29	0.0303448
60	76	57	73	19.37	0.0305163
60	76	73	56	-15.04	0.0306649
60	76	56	72	11	0.0309091
60	76	72	55	-8.9	0.0311236
60	76	55	71	6.17	0.0316207
60	76	71	54	-5.09	0.0319646
60	76	54	70	4.09	0.032445
60	76	70	53	-3.48	0.0328736
60	76	53	69	2.86	0.0334965
60	76	69	52	-2.51	0.0339841
60	76	52	68	2.17	0.0346083
60	76	68	51	-1.88	0.0353191
59	75	58	74	92.47	0.0301081
59	75	74	57	-68.91	0.0301451
59	75	57	73	38.35	0.0302608
59	75	73	56	-28.82	0.030347
59	75	56	72	19.44	0.0305144
59	75	72	55	-15.53	0.0306439
59	75	55	71	11.46	0.0308726
59	75	71	54	-9.33	0.0310718
59	75	54	70	6.55	0.0315267
59	75	70	53	-5.49	0.0318215
59	75	53	69	4.41	0.0322676
59	75	69	52	-3.82	0.0326178
59	75	52	68	3.25	0.0330769
59	75	68	51	-2.79	0.0335842
59	75	51	67	2.43	0.0341152
59	75	67	50	-2.25	0.0344444
58	74	57	73	90.66	0.0301103
58	74	73	56	-65.48	0.0301527
58	74	56	72	37	0.0302703
58	74	72	55	-28.92	0.0303458
58	74	55	71	20	0.0305
58	74	71	54	-15.77	0.0306341
58	74	54	70	11.73	0.0308525
58	74	70	53	-9.67	0.0310341
58	74	53	69	6.73	0.0314859
58	74	69	52	-5.76	0.0317361
58	74	52	68	4.79	0.0320877
58	74	68	51	-4.06	0.0324631
58	74	51	67	3.47	0.0328818
58	74	67	50	-3.2	0.033125
58	74	50	66	2.9	0.0334483
58	74	66	49	-2.72	0.0336765
57	73	56	72	88.76	0.0301127
57	73	72	55	-69.17	0.0301446
57	73	55	71	39.59	0.0302526
57	73	71	54	-30.09	0.0303323
57	73	54	70	20.56	0.0304864
57	73	70	53	-16.56	0.0306039
57	73	53	69	12.17	0.0308217
57	73	69	52	-10.25	0.0309756
57	73	52	68	7.44	0.0313441
57	73	68	51	-6.2	0.0316129
57	73	51	67	5.17	0.0319342
57	73	67	50	-4.72	0.0321186
57	73	50	66	4.2	0.032381
57	73	66	49	-3.91	0.0325575
57	73	49	65	3.73	0.032681
56	72	55	71	87.62	0.0301141
56	72	71	54	-68.28	0.0301465
56	72	54	70	37.69	0.0302653
56	72	70	53	-30.2	0.0303311
56	72	53	69	20.2	0.030495
56	72	69	52	-16.84	0.0305938
56	72	52	68	12.87	0.030777
56	72	68	51	-10.56	0.030947
56	72	51	67	7.63	0.0313106
56	72	67	50	-6.89	0.0314514
56	72	50	66	5.99	0.0316694
56	72	66	49	-5.56	0.0317986
56	72	49	65	5.25	0.0319048
55	71	54	70	97.49	0.0301026
55	71	70	53	-71.96	0.030139
55	71	53	69	40.46	0.0302472
55	71	69	52	-32.01	0.0303124
55	71	52	68	23	0.0304348
55	71	68	51	-18.06	0.0305537
55	71	51	67	14.02	0.0307133
55	71	67	50	-12.4	0.0308065
55	71	50	66	9.42	0.0310616
55	71	66	49	-8.62	0.0311601
55	71	49	65	8.05	0.0312422
54	70	53	69	98.41	0.0301016
54	70	69	52	-73.6	0.0301359
54	70	52	68	44.45	0.030225
54	70	68	51	-33.11	0.030302
54	70	51	67	23.93	0.0304179
54	70	67	50	-20.66	0.030484
54	70	50	66	16.88	0.0305924
54	70	66	49	-15.25	0.0306557
54	70	49	65	12.5	0.0308
53	69	52	68	111.93	0.0300893
53	69	68	51	-77.82	0.0301285
53	69	51	67	45.81	0.0302183
53	69	67	50	-38.36	0.0302607
53	69	50	66	29.01	0.0303447
53	69	66	49	-25.77	0.030388
53	69	49	65	23.03	0.0304342
52	68	51	67	105.39	0.0300949
52	68	67	50	-84.17	0.0301188
52	68	50	66	52.72	0.0301897
52	68	66	49	-45.75	0.0302186
52	68	49	65	38.9	0.0302571
80	96	79	95	38.48	0.0302599
80	96	95	78	-28.5	0.0303509
80	96	78	94	15.47	0.0306464
80	96	94	77	-11.75	0.0308511
80	96	77	93	7.4	0.0313514
80	96	93	76	-6	0.0316667
80	96	76	92	4.12	0.0324272
80	96	92	75	-3.42	0.032924
80	96	75	91	2.47	0.0340486
80	96	91	74	-2.1	0.0347619
80	96	74	90	1.58	0.0363291
80	96	90	73	-1.36	0.0373529
80	96	73	89	1.05	0.0395238
80	96	89	72	-0.93	0.0407527
80	96	72	88	0.74	0.0435135
80	96	88	71	-0.67	0.0449254
79	95	78	94	84.87	0.0301178
79	95	94	77	-56.01	0.0301785
79	95	77	93	30	0.0303333
79	95	93	76	-22.5	0.0304444
79	95	76	92	14.41	0.030694
79	95	92	75	-11.22	0.0308913
79	95	75	91	7.84	0.0312755
79	95	91	74	-6.29	0.0315898
79	95	74	90	4.12	0.0324272
79	95	90	73	-3.37	0.0329674
79	95	73	89	2.55	0.0339216
79	95	89	72	-2.14	0.0346729
